date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523213940.000000,139.040033,4.660012,0.559998,0.680000,1.620004,16.200006,0.900002,17.800001,8.400008,0.000000,71.960000,0.000000,2.000000,0.000000,4.000000,0.000000,0.860000,9.400002,0.000000,0.000000,0.000000,0.000000,139.040033
1523213940.050000,140.299983,2.379995,0.620001,0.119999,1.320004,21.580004,0.000000,18.639999,7.819986,0.000000,71.979996,0.000000,1.320000,0.000000,4.339998,0.000000,0.180000,10.000000,0.000000,0.000000,0.000000,0.000000,140.299983
1523213940.100000,123.900016,1.100009,0.079999,0.299997,0.520002,12.240006,0.039997,20.260005,1.080003,0.000000,71.780001,0.000000,1.000000,0.000000,5.060000,0.000000,0.379998,10.000000,0.059998,0.000000,0.000000,0.000000,123.900016
1523213940.150000,123.359996,3.620001,0.099997,0.139999,0.519997,6.760001,0.519994,20.059998,0.720002,0.000000,72.020004,0.000000,1.000000,0.120001,5.320000,0.000000,1.140002,10.840001,0.480000,0.000000,0.000000,0.000000,123.359996
1523213940.200000,148.840027,8.019999,0.380003,1.580008,2.119998,18.280018,0.639996,21.520000,3.920001,0.000000,72.000000,0.000000,1.000000,0.000000,5.660000,0.000000,2.640001,11.000000,0.080004,0.000000,0.000000,0.000000,148.840027
1523213940.250000,157.800012,7.840000,1.399998,3.980003,1.960002,19.900005,2.000000,22.000000,5.860003,0.000000,72.000000,0.000000,1.000000,0.000000,5.000000,0.000000,3.860001,11.000000,0.000000,0.000000,0.000000,0.000000,157.800012
1523213940.300000,142.960040,3.380007,1.099999,1.759998,1.820004,18.520014,1.159999,21.300007,3.500000,0.000000,72.000001,0.000000,0.720001,0.000000,4.980000,0.000000,2.380013,10.339998,0.000000,0.000000,0.000000,0.000000,142.960040
1523213940.350000,132.099989,1.660004,0.000000,0.599999,1.160000,13.320001,0.000000,19.799997,6.359989,0.000000,71.979993,0.000000,0.000000,0.000000,4.860003,0.000000,2.020000,10.340002,0.000000,0.000000,0.000000,0.000000,132.099989
1523213940.400000,123.560018,1.260009,0.000000,0.079999,0.799995,9.620015,0.000000,21.259998,2.200002,0.000000,71.999997,0.000000,0.000000,0.000000,5.080002,0.000000,0.559999,10.700001,0.000000,0.000000,0.000000,0.000000,123.560018
1523213940.450000,121.239976,0.979992,0.040002,0.059996,0.199995,7.659986,0.240002,22.160004,1.840001,0.000000,72.000000,0.000000,0.760003,0.079999,5.679998,0.000000,0.440001,8.759998,0.339999,0.000000,0.000000,0.000000,121.239976
1523213940.500000,130.859991,4.339995,0.859995,0.060001,0.619997,6.179989,0.100001,24.420003,2.180007,0.000000,72.000000,0.220008,1.000000,0.000000,7.000000,0.000000,3.799995,8.000000,0.079999,0.000000,0.000000,0.000000,130.859991
1523213940.550000,140.260002,3.700000,0.079998,1.460000,0.119999,10.680004,0.160003,28.039996,3.920002,0.000000,71.999999,0.000000,1.000000,0.260002,7.000000,0.759998,2.680000,8.400001,0.000000,0.000000,0.000000,0.000000,140.260002
1523213940.600000,139.899997,1.659989,0.000000,1.219993,1.740003,10.200006,0.139999,28.800004,2.440002,0.000000,71.980000,0.000000,1.000000,0.239998,7.000000,1.000000,1.560005,10.919998,0.000000,0.000000,0.000000,0.000000,139.899997
1523213940.650000,130.760009,2.300000,0.039997,1.339992,0.299999,4.260004,0.100002,29.020003,0.400001,0.000000,71.980003,0.000000,1.100003,0.040002,7.000000,1.000000,0.400002,11.480000,0.000000,0.000000,0.000000,0.000000,130.760009
