date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523213941.850000,19,24,2,6,0,1,1,1,0,1,7,2,0,1,2,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,5
1523213941.900000,25,28,8,6,1,0,0,1,1,0,6,7,0,1,0,0,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,2,4
1523213941.950000,21,29,5,6,0,0,1,1,1,3,3,9,1,0,1,1,2,1,2,3,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,3,1
1523213942.000000,26,29,5,8,2,2,0,1,0,1,6,5,0,2,0,1,3,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,2
1523213942.050000,16,32,5,7,0,1,0,1,1,1,3,9,0,1,1,0,3,1,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3
1523213942.100000,16,31,10,4,1,1,1,0,0,1,0,7,0,0,0,1,1,5,0,2,1,1,0,1,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,3
1523213942.150000,22,23,7,8,1,2,2,0,0,0,4,6,0,0,0,1,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1
1523213942.200000,24,28,7,13,2,2,0,1,0,0,1,3,1,0,2,0,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,2
1523213942.250000,22,27,6,8,1,0,0,2,0,0,6,2,0,0,2,0,2,4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,2
1523213942.300000,14,8,2,1,1,1,2,1,0,0,5,0,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1523213942.350000,12,8,3,1,0,1,1,0,0,0,5,1,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1523213942.400000,40,22,12,4,0,1,2,0,1,1,7,7,2,0,1,0,5,2,2,2,2,1,0,0,0,0,0,2,0,1,0,0,3,0,1,0,0,0,0,0,2,1
1523213942.450000,27,24,6,8,2,1,0,1,2,1,5,7,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,1
1523213942.500000,21,33,7,5,1,1,0,2,0,1,5,9,0,0,0,1,1,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,1,1
1523213942.550000,18,15,6,3,0,0,1,1,1,1,4,4,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1
1523213942.600000,14,10,1,3,0,0,0,0,1,0,4,2,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1
1523213942.650000,32,41,11,10,1,1,2,2,2,1,5,6,1,1,0,2,2,1,1,3,1,4,0,0,0,0,0,0,0,1,0,0,3,6,0,1,0,0,0,0,3,2
1523213942.700000,19,34,5,7,0,0,2,1,0,2,3,10,1,0,0,1,2,1,1,3,2,1,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,1,3
1523213942.750000,30,31,2,10,0,0,0,1,2,2,10,6,0,2,0,1,4,1,4,1,1,2,0,0,1,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1
1523213942.800000,16,30,3,6,0,2,1,3,3,0,3,5,1,2,0,0,1,1,0,3,1,3,1,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1
1523213942.850000,20,38,3,7,0,0,1,0,0,1,2,9,0,2,1,0,3,3,2,3,2,2,0,0,0,0,0,2,0,0,0,0,2,5,1,0,0,1,0,0,3,3
1523213942.900000,20,39,4,3,0,0,0,3,1,3,2,15,3,0,0,2,1,3,2,2,4,2,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0
1523213942.950000,20,33,2,8,0,0,0,1,1,0,4,5,1,1,0,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,1,0,0,2,3
1523213943.000000,25,26,2,4,2,0,2,1,0,2,7,5,0,3,2,0,1,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,2,1
1523213943.050000,26,21,4,2,0,0,1,0,2,0,3,5,0,1,2,1,3,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3
1523213943.100000,23,26,4,3,1,0,2,4,1,1,6,11,0,0,2,0,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1523213943.150000,28,22,7,4,0,1,1,0,0,0,5,5,0,0,1,1,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,2,1
1523213943.200000,24,15,3,5,0,1,0,0,1,2,4,2,1,0,1,0,1,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1
1523213943.250000,24,20,5,7,1,1,0,1,0,1,8,2,0,0,0,0,3,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0
1523213943.300000,27,25,2,5,0,0,0,1,1,1,5,3,1,1,0,0,4,2,2,2,2,3,1,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,4,3
1523213943.350000,23,14,8,4,0,0,0,0,1,0,4,3,0,0,1,0,0,2,1,0,2,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,2,2
1523213943.400000,34,26,7,6,3,2,0,0,0,0,8,6,0,1,2,0,2,2,0,3,4,1,1,1,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,2,1
1523213943.450000,25,32,5,3,0,1,1,1,2,1,5,8,0,0,0,2,3,4,1,1,1,1,0,0,0,0,0,0,0,2,1,0,4,2,0,0,0,1,0,0,2,5
1523213943.500000,26,23,7,6,0,0,1,0,2,0,7,5,0,0,2,2,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1
1523213943.550000,17,20,1,4,0,3,0,0,1,0,4,5,0,1,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,0,4,0
1523213943.600000,17,22,3,4,0,2,0,1,1,2,2,3,1,0,1,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,1
1523213943.650000,29,18,4,1,1,0,2,0,1,1,5,4,2,0,1,1,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,4
1523213943.700000,29,17,5,5,0,0,0,0,1,2,3,2,1,1,0,1,5,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,5,1
1523213943.750000,24,17,4,4,1,1,0,0,1,1,9,3,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,5
1523213943.800000,20,21,5,3,0,0,0,1,2,1,6,2,0,1,0,0,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,3
1523213943.850000,25,31,4,10,1,1,1,0,3,0,0,5,0,1,2,1,5,7,2,1,0,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,1
1523213943.900000,28,23,9,4,0,0,1,0,1,0,3,5,1,0,0,0,2,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,0,0,3,2
1523213943.950000,26,19,7,4,1,0,1,0,0,1,4,3,0,0,0,3,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,4
1523213944.000000,24,22,5,6,2,0,0,1,0,1,5,1,2,1,0,2,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,4
1523213944.050000,30,33,4,8,0,1,0,2,1,0,7,1,3,1,0,2,4,4,2,3,1,1,0,0,0,0,0,0,0,0,0,1,5,4,1,1,0,0,0,0,2,4
1523213944.100000,27,29,5,6,1,3,3,0,1,0,5,7,2,2,2,1,1,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1
1523213944.150000,32,21,6,1,1,1,1,0,1,2,7,4,0,2,0,1,1,0,5,1,2,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,4,5
1523213944.200000,21,22,5,5,2,0,1,1,0,0,5,5,0,1,0,1,2,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1
1523213944.250000,17,21,5,3,0,1,2,2,0,0,3,3,0,0,0,0,2,0,0,3,1,2,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0,2
1523213944.300000,23,23,7,5,1,1,1,1,2,0,6,4,1,0,0,1,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3
1523213944.350000,16,13,3,4,0,0,2,0,0,0,4,2,0,0,0,0,1,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
1523213944.400000,15,21,3,6,0,1,0,1,2,0,3,6,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1
1523213944.450000,16,35,1,7,1,0,0,2,2,2,3,8,1,1,1,0,0,1,0,1,2,3,0,0,0,1,0,0,0,1,0,0,1,6,0,0,1,1,0,0,3,1
1523213944.500000,11,26,1,5,0,0,1,0,0,1,3,6,0,0,1,0,1,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,3
1523213944.550000,18,23,5,3,0,0,1,1,0,2,3,4,1,0,1,1,0,1,3,1,1,3,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,1,0,0,1,2
1523213944.600000,27,23,7,5,1,0,1,1,3,1,6,2,2,1,1,0,1,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,1
1523213944.650000,20,27,3,2,0,0,2,2,1,2,5,7,1,2,0,1,3,1,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1
1523213944.700000,24,23,5,3,1,1,1,1,2,2,4,3,0,1,0,1,2,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,3,5,0,1,0,0,0,0,4,1
1523213944.750000,24,42,2,13,0,0,2,3,0,3,4,11,1,1,1,0,2,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,5,1
1523213944.800000,25,20,4,5,0,0,1,1,2,2,9,2,1,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,7
1523213944.850000,21,18,6,3,0,0,0,0,0,1,4,4,1,0,0,0,1,2,1,3,1,2,0,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2
1523213944.900000,29,25,6,4,0,0,1,1,2,4,6,6,1,1,0,1,3,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,2,0
1523213944.950000,28,26,10,9,0,0,0,0,2,2,8,5,1,0,1,0,2,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,2,0
1523213945.000000,16,23,4,6,0,0,0,1,0,1,2,3,1,1,1,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,2
1523213945.050000,7,10,2,3,1,0,0,0,1,1,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1523213945.100000,12,5,2,1,2,0,1,0,1,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1523213945.150000,34,20,4,5,1,0,3,0,1,2,4,4,1,1,1,0,3,2,2,1,5,0,0,0,1,0,0,0,0,0,1,0,3,3,0,2,0,0,0,0,4,0
1523213945.200000,26,20,3,4,2,0,0,0,2,1,6,4,0,0,1,4,1,2,2,0,3,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1
1523213945.250000,28,26,4,5,0,1,3,2,2,1,5,5,0,1,0,0,1,1,0,2,3,3,1,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,4,3
1523213945.300000,25,12,5,4,1,0,0,1,0,1,9,2,3,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1
1523213945.350000,34,20,12,2,1,1,2,0,2,1,4,4,1,0,1,0,1,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,2,3,1,1,0,0,0,0,3,3
1523213945.400000,20,21,3,5,1,0,0,0,1,1,4,3,1,0,1,1,2,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2
1523213945.450000,20,17,3,6,3,0,0,0,1,1,3,2,1,0,1,0,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2
1523213945.500000,29,21,5,2,0,0,1,0,3,0,6,5,0,1,1,0,1,0,1,1,2,6,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,3,3
1523213945.550000,20,19,2,3,0,0,0,0,2,2,7,4,0,1,0,1,0,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1
1523213945.600000,25,22,4,2,0,3,0,1,4,0,3,4,0,1,1,0,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,1,3
1523213945.650000,25,19,6,4,1,0,0,0,1,0,3,8,1,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,3,1
1523213945.700000,30,22,10,3,1,0,0,1,2,4,7,4,0,0,0,0,2,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0,1,1
1523213945.750000,22,27,5,9,2,0,0,1,0,1,4,3,0,1,1,0,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,3
1523213945.800000,16,24,4,5,1,0,0,3,1,0,5,3,0,2,0,0,0,3,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1
1523213945.850000,19,32,6,10,1,3,0,2,0,1,2,5,1,1,0,0,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,2
1523213945.900000,27,27,2,8,1,1,1,0,4,0,6,6,0,0,0,0,2,3,1,3,4,1,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,0,0,0,2,0
1523213945.950000,26,14,8,5,1,1,1,0,2,0,3,2,1,0,0,0,3,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,1,0,0,0,0,1
1523213946.000000,10,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
1523213946.050000,34,13,5,4,0,0,1,0,3,0,7,5,3,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,1,0,4,2,0,1,0,0,0,0,3,0
1523213946.100000,27,14,7,3,1,1,1,1,3,2,4,0,1,2,2,0,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0
1523213946.150000,25,27,5,6,0,0,0,1,1,4,4,7,2,0,1,0,1,2,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,4,2
1523213946.200000,24,18,6,3,0,0,0,1,0,2,6,1,0,1,0,0,3,4,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,2
1523213946.250000,24,17,9,5,0,0,1,0,1,0,5,3,0,1,0,0,1,2,4,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1523213946.300000,18,13,5,3,2,1,0,0,1,1,3,2,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2
1523213946.350000,24,17,6,6,1,1,0,0,1,1,5,4,1,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,2,0
1523213946.400000,26,26,8,13,0,0,1,1,0,0,7,5,1,0,0,2,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1
1523213946.450000,19,34,10,3,0,1,0,1,1,2,2,8,0,0,1,2,0,2,0,4,1,4,0,0,0,0,1,2,0,0,0,0,3,4,0,1,0,0,0,0,0,0
1523213946.500000,26,25,7,9,0,0,1,0,2,0,8,3,0,1,1,0,0,2,1,1,1,3,0,0,1,0,1,0,0,0,0,0,2,3,0,1,0,0,0,0,1,2
1523213946.550000,24,14,6,6,0,0,1,0,1,0,2,4,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,3,0
1523213946.600000,18,34,6,7,1,0,1,3,0,0,4,9,1,0,0,1,0,0,0,2,1,4,1,0,0,0,0,2,0,0,0,0,1,5,0,1,0,0,0,0,2,0
1523213946.650000,23,19,3,5,0,1,0,0,1,0,6,3,0,0,0,0,2,1,1,1,3,3,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,2,2
1523213946.700000,21,16,5,3,1,0,3,0,1,1,4,4,0,0,2,2,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2
1523213946.750000,18,24,3,6,2,1,2,0,0,3,7,5,0,1,0,0,2,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1523213946.800000,18,24,3,7,1,1,1,3,0,1,3,5,1,0,1,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,2
1523213946.850000,25,30,7,4,1,2,0,1,1,4,5,8,0,0,0,0,4,3,1,0,2,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,4
1523213946.900000,18,26,6,6,1,1,1,1,1,1,5,9,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1
1523213946.950000,15,30,4,11,2,1,0,0,0,2,3,8,0,1,0,0,1,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0
1523213947.000000,27,23,3,10,0,1,0,0,0,1,9,6,3,0,1,1,2,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0
1523213947.050000,21,19,2,4,1,1,1,0,2,1,7,4,1,1,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,0
