date_time,total_http_start,total_http_end,select_http_start,select_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,insert_http_start,insert_http_end,UPDATE_http_start,UPDATE_http_end,update_http_start,update_http_end,DELETE_http_start,DELETE_http_end,delete_http_start,delete_http_end,commit;_http_start,commit;_http_end,SHOW_http_start,SHOW_http_end,SET_http_start,SET_http_end,/bin_http_start,/bin_http_end,#_http_start,#_http_end
1523213942.300000,101,101,0,0,82,82,9,10,0,0,8,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.350000,107,105,0,0,105,103,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.400000,109,109,0,0,106,105,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.450000,109,115,0,0,100,106,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.500000,112,108,0,0,104,100,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.550000,114,111,0,0,103,101,5,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.600000,93,97,0,0,89,93,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.650000,106,105,0,0,93,91,4,5,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.700000,125,118,0,0,116,110,2,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.750000,108,116,0,0,102,110,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.800000,103,106,0,0,88,90,13,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.850000,112,111,0,0,96,96,15,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.900000,112,112,0,0,97,96,12,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213942.950000,113,110,0,0,94,92,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.000000,126,121,0,0,116,110,9,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.050000,92,96,0,0,76,81,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.100000,93,94,0,0,75,76,12,13,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.150000,109,107,0,0,99,97,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.200000,129,121,0,0,121,113,3,3,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.250000,115,118,0,0,109,112,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.300000,98,97,0,0,96,95,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.350000,86,89,0,0,84,87,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.400000,81,81,0,0,76,76,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.450000,106,105,0,0,93,92,6,6,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.500000,126,131,0,0,114,119,0,0,0,0,11,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.550000,105,103,0,0,95,93,7,6,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.600000,113,109,0,0,110,106,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.650000,107,116,0,0,100,109,1,0,0,0,5,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.700000,87,81,0,0,77,70,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.750000,111,110,0,0,107,107,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.800000,106,113,0,0,92,99,10,10,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.850000,118,117,0,0,103,102,13,12,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.900000,114,111,0,0,100,97,13,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213943.950000,114,118,0,0,100,104,12,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.000000,103,97,0,0,81,75,20,20,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.050000,92,100,0,0,78,85,13,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.100000,116,110,0,0,113,108,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.150000,108,111,0,0,93,96,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.200000,99,96,0,0,87,84,8,7,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.250000,96,98,0,0,86,88,2,3,0,0,7,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.300000,107,101,0,0,101,95,3,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.350000,108,109,0,0,102,103,2,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.400000,100,107,0,0,82,88,4,4,0,0,12,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.450000,130,130,0,0,113,114,2,2,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.500000,100,102,0,0,88,89,5,5,0,0,6,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.550000,106,99,0,0,104,98,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.600000,123,126,0,0,109,112,6,6,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.650000,122,113,0,0,112,103,4,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.700000,109,113,0,0,103,107,4,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.750000,95,101,0,0,89,94,3,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.800000,127,122,0,0,119,115,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.850000,98,102,0,0,90,94,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.900000,93,93,0,0,85,85,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213944.950000,103,105,0,0,95,97,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.000000,128,123,0,0,116,111,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.050000,101,107,0,0,81,87,17,17,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.100000,90,86,0,0,62,58,24,24,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.150000,116,119,0,0,102,104,5,6,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.200000,115,111,0,0,101,98,3,3,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.250000,103,104,0,0,98,99,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.300000,51,52,0,0,43,44,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.350000,94,98,0,0,66,69,7,7,0,0,20,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.400000,105,104,0,0,73,73,15,14,0,0,16,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.450000,105,94,0,0,98,87,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.500000,136,126,0,0,135,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.550000,119,111,0,0,112,104,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.600000,99,114,0,0,96,111,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.650000,100,89,0,0,93,82,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.700000,114,116,0,0,111,113,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.750000,128,120,0,0,122,114,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.800000,100,99,0,0,95,94,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.850000,85,112,0,0,79,106,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.900000,90,94,0,0,87,91,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213945.950000,73,67,0,0,64,58,3,2,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.050000,19,6,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.100000,88,106,0,0,73,91,7,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.150000,109,97,0,0,101,89,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.200000,102,110,0,0,96,104,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.250000,98,100,0,0,94,95,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.300000,78,82,0,0,65,69,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.350000,101,99,0,0,87,86,4,4,0,0,9,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.400000,100,99,0,0,84,83,7,7,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.450000,115,115,0,0,107,107,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.500000,119,121,0,0,109,111,8,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.550000,102,105,0,0,93,95,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.600000,126,122,0,0,114,110,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.650000,124,124,0,0,109,110,5,4,0,0,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.700000,127,124,0,0,113,110,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.750000,96,100,0,0,89,93,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.800000,110,105,0,0,106,101,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.850000,97,96,0,0,92,91,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.900000,114,118,0,0,107,111,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213946.950000,91,93,0,0,79,80,9,10,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.000000,104,102,0,0,79,78,12,12,0,0,12,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.050000,122,121,0,0,118,117,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.100000,114,115,0,0,105,106,7,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.150000,106,109,0,0,91,93,13,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.200000,109,107,0,0,101,101,1,1,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.250000,86,65,0,0,83,61,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.300000,113,117,0,0,107,111,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.350000,100,116,0,0,92,109,5,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.400000,118,117,0,0,96,94,9,10,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.450000,102,104,0,0,92,94,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.500000,95,97,0,0,85,86,8,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.550000,97,93,0,0,79,76,10,10,0,0,6,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.600000,105,108,0,0,90,92,4,4,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.650000,122,121,0,0,116,115,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.700000,120,120,0,0,108,108,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.750000,109,99,0,0,107,97,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.800000,85,96,0,0,79,91,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.850000,76,74,0,0,45,44,26,26,0,0,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.900000,120,110,0,0,117,106,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213947.950000,121,106,0,0,116,101,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.000000,102,118,0,0,99,115,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.050000,107,103,0,0,103,99,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.100000,116,126,0,0,110,120,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.150000,103,106,0,0,92,95,6,6,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.200000,44,47,0,0,28,31,13,14,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.250000,87,89,0,0,69,70,7,7,0,0,10,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.300000,121,114,0,0,107,101,3,3,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.350000,102,106,0,0,86,90,7,6,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.400000,111,112,0,0,100,101,8,9,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.450000,119,113,0,0,112,105,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.500000,126,122,0,0,116,113,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.550000,112,122,0,0,99,109,7,7,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.600000,116,117,0,0,95,95,10,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.650000,114,113,0,0,99,99,12,11,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.700000,114,110,0,0,104,100,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.750000,101,94,0,0,93,86,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.800000,122,113,0,0,120,111,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.850000,107,110,0,0,104,107,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.900000,115,121,0,0,107,113,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213948.950000,120,108,0,0,117,105,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.000000,93,116,0,0,88,110,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.050000,120,117,0,0,100,98,16,15,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.100000,114,116,0,0,101,102,6,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.150000,111,113,0,0,101,103,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.200000,133,125,0,0,122,114,3,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.250000,107,115,0,0,96,104,2,2,0,0,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.300000,99,97,0,0,81,80,13,12,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.350000,100,97,0,0,74,71,21,22,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.400000,131,123,0,0,126,118,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.450000,103,107,0,0,101,105,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.500000,120,110,0,0,117,107,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.550000,100,110,0,0,94,104,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.600000,103,107,0,0,97,100,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.650000,73,76,0,0,42,46,29,28,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.700000,91,93,0,0,71,72,15,16,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.750000,119,117,0,0,97,96,9,8,0,0,12,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.800000,116,103,0,0,108,95,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.850000,106,97,0,0,103,94,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.900000,81,57,0,0,78,54,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213949.950000,93,131,0,0,86,124,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.000000,68,70,0,0,60,62,3,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.050000,75,69,0,0,72,66,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.100000,91,90,0,0,88,87,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.150000,134,123,0,0,130,119,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.200000,108,126,0,0,104,122,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.250000,94,97,0,0,91,94,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.300000,111,103,0,0,108,100,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.350000,98,102,0,0,95,99,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.400000,102,107,0,0,97,102,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.450000,98,100,0,0,77,79,13,12,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213950.500000,66,67,0,0,60,60,5,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
