date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,SubmitStory_http_out_rs,StoreStory_http_out_rs,ViewComment_http_out_rs,PostComment_http_out_rs,StoreComment_http_out_rs,ModerateComment_http_out_rs,StoreModeratorLog_http_out_rs,ReviewStories_http_out_rs,AcceptStory_http_out_rs,RejectStory_http_out_rs,Search_http_out_rs,RegisterUser_http_out_rs,Author_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523213940.000000,0.058783,0.022000,0.053000,0.040000,0.012750,0.021318,0.013000,0.529000,0.019000,0.000000,0.250667,0.000000,0.000000,0.000000,0.000000,0.000000,0.010750,0.366500,0.000000,0.000000,0.000000,0.031040,0.018273,0.000000,0.000000,0.009833,0.017458,0.019667,0.114000,0.015944,0.000000,0.258000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010750,0.015000,0.000000,0.000000,0.000000
1523213940.050000,0.040884,0.013000,0.006000,0.000000,0.013000,0.022021,0.000000,0.335500,0.013238,0.000000,0.701000,0.000000,0.000000,0.000000,0.335000,0.000000,0.012000,0.000000,0.000000,0.000000,0.000000,0.024796,0.019375,0.029500,0.040000,0.015800,0.023241,0.000000,0.002000,0.018276,0.000000,0.010000,0.000000,0.423000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213940.100000,0.045838,0.007200,0.004000,0.007500,0.006667,0.009814,0.002000,0.320000,0.016000,0.000000,0.319000,0.000000,0.000000,0.000000,0.003000,0.000000,0.008000,0.000000,0.027000,0.000000,0.000000,0.030247,0.011857,0.004000,0.007500,0.010333,0.015192,0.002000,0.161000,0.022000,0.000000,0.230750,0.000000,0.000000,0.000000,0.003000,0.000000,0.009333,0.000000,0.000000,0.000000,0.000000
1523213940.150000,0.052505,0.017190,0.009000,0.136000,0.008571,0.014629,0.013333,0.010000,0.038500,0.000000,0.295700,0.000000,0.000000,0.006000,0.049000,0.000000,0.011429,0.302500,0.000000,0.000000,0.000000,0.039649,0.008067,0.003000,0.000000,0.002667,0.008441,0.006500,0.000000,0.023000,0.000000,0.250700,0.000000,0.000000,0.006000,0.000000,0.000000,0.009600,0.002000,0.027000,0.000000,0.000000
1523213940.200000,0.043060,0.035875,0.006000,0.041250,0.029500,0.039796,0.050000,0.324000,0.043625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030273,0.000000,0.004000,0.000000,0.000000,0.015800,0.019750,0.010500,0.008000,0.016833,0.015474,0.017000,0.010000,0.015167,0.000000,0.000000,0.000000,0.000000,0.000000,0.049000,0.000000,0.011300,0.000000,0.004000,0.000000,0.000000
1523213940.250000,0.068778,0.054000,0.060500,0.072000,0.003000,0.027800,0.073000,0.459000,0.049000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062000,0.000000,0.000000,0.000000,0.000000,0.054133,0.062000,0.000000,0.000000,0.034000,0.053600,0.000000,0.076000,0.053500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213940.300000,0.026078,0.005857,0.004000,0.000000,0.017167,0.011810,0.003000,0.226000,0.017125,0.000000,0.298000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009000,0.001000,0.000000,0.000000,0.000000,0.077868,0.039615,0.041667,0.089250,0.021400,0.030905,0.056333,0.468250,0.055167,0.000000,0.417333,0.000000,0.629000,0.000000,0.622000,0.000000,0.054000,0.313000,0.000000,0.000000,0.000000
1523213940.350000,0.035816,0.011429,0.000000,0.015000,0.010000,0.014111,0.000000,0.203500,0.012217,0.000000,0.213167,0.000000,0.000000,0.000000,0.215500,0.000000,0.012625,0.192500,0.000000,0.000000,0.000000,0.035448,0.011375,0.000000,0.015000,0.013167,0.013106,0.000000,0.316500,0.012083,0.000000,0.315833,0.000000,0.000000,0.000000,0.003000,0.000000,0.010125,0.004000,0.000000,0.000000,0.000000
1523213940.400000,0.043361,0.006300,0.000000,0.004000,0.005333,0.007593,0.000000,0.187750,0.004000,0.000000,0.303636,0.000000,0.000000,0.000000,0.004000,0.000000,0.004500,0.002000,0.000000,0.000000,0.000000,0.068274,0.006300,0.000000,0.004000,0.012750,0.010390,0.000000,0.002000,0.009158,0.000000,0.509545,0.000000,0.000000,0.000000,0.004000,0.000000,0.009143,0.468667,0.000000,0.000000,0.000000
1523213940.450000,0.036893,0.005154,0.002000,0.003000,0.008000,0.006153,0.014000,0.241000,0.006562,0.000000,0.470333,0.000000,0.093800,0.004000,0.151000,0.000000,0.019167,0.120500,0.017000,0.000000,0.000000,0.042638,0.004000,0.002000,0.003000,0.003000,0.006885,0.000000,0.241000,0.005062,0.000000,0.719667,0.000000,0.005750,0.004000,0.001000,0.000000,0.001500,0.241667,0.017000,0.000000,0.000000
