date_time,total_http,select_http,SELECT_http,INSERT_http,insert_http,UPDATE_http,update_http,DELETE_http,delete_http,commit;_http,SHOW_http,SET_http,/bin_http,#_http,http_total_longReq,http_adjustLoad
1523213941.400000,11.400021,0.000000,10.500019,0.200000,0.000000,0.700002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.400021
1523213941.450000,15.739956,0.000000,15.139956,0.440001,0.000000,0.119998,0.000000,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.739956
1523213941.500000,5.739976,0.000000,5.019974,0.620000,0.000000,0.080004,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.739976
1523213941.550000,8.380002,0.000000,7.720006,0.639997,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.380002
1523213941.600000,9.580030,0.000000,8.900029,0.640000,0.000000,0.000000,0.000000,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.580030
1523213941.650000,12.140031,0.000000,11.360028,0.780003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.140031
1523213941.700000,26.259932,0.000000,25.259932,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.259932
1523213941.750000,22.199959,0.000000,21.399960,0.700002,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.199959
1523213941.800000,28.220042,0.000000,27.340040,0.840000,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.220042
1523213941.850000,16.040009,0.000000,15.420006,0.280005,0.000000,0.339999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.040009
1523213941.900000,11.800011,0.000000,10.960009,0.840002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.800011
1523213941.950000,15.960013,0.000000,15.060022,0.579995,0.000000,0.319996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.960013
1523213942.000000,21.900020,0.000000,20.980016,0.920004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.900020
1523213942.050000,16.300054,0.000000,15.340054,0.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.300054
1523213942.100000,13.880019,0.000000,13.000018,0.880001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.880019
1523213942.150000,10.920008,0.000000,10.180006,0.660003,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.920008
1523213942.200000,5.519958,0.000000,4.799958,0.259995,0.000000,0.460004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.519958
1523213942.250000,4.700019,0.000000,3.940016,0.220004,0.000000,0.539999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.700019
1523213942.300000,4.460033,0.000000,3.720026,0.440018,0.000000,0.259993,0.000000,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.460033
1523213942.350000,8.540002,0.000000,7.700005,0.839997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.540002
1523213942.400000,10.060038,0.000000,9.460041,0.239999,0.000000,0.359998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.060038
1523213942.450000,13.539996,0.000000,12.659993,0.499997,0.000000,0.380006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.539996
1523213942.500000,11.180032,0.000000,10.360035,0.019999,0.000000,0.799998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.180032
1523213942.550000,8.620005,0.000000,8.000019,0.379993,0.000000,0.239992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.620005
1523213942.600000,7.539988,0.000000,6.859983,0.480004,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.539988
1523213942.650000,6.620027,0.000000,5.880023,0.160007,0.000000,0.579996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.620027
1523213942.700000,15.359961,0.000000,14.619956,0.200001,0.000000,0.540004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.359961
1523213942.750000,13.039989,0.000000,12.079991,0.519996,0.000000,0.440001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.039989
1523213942.800000,7.179978,0.000000,6.459988,0.399990,0.000000,0.320001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.179978
1523213942.850000,7.440006,0.000000,6.860006,0.540003,0.000000,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.440006
1523213942.900000,7.200025,0.000000,6.440028,0.680002,0.000000,0.079994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.200025
1523213942.950000,8.680011,0.000000,7.880003,0.760007,0.000000,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.680011
1523213943.000000,12.219978,0.000000,11.379982,0.819998,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.219978
1523213943.050000,5.400025,0.000000,4.680026,0.719999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.400025
1523213943.100000,3.659968,0.000000,2.879979,0.439992,0.000000,0.339997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.659968
1523213943.150000,7.780017,0.000000,6.940017,0.339999,0.000000,0.500001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.780017
1523213943.200000,16.319991,0.000000,15.359988,0.720005,0.000000,0.219999,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.319991
1523213943.250000,14.899974,0.000000,14.079970,0.279999,0.000000,0.540005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.899974
1523213943.300000,18.240004,0.000000,17.260004,0.000000,0.000000,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.240004
1523213943.350000,12.720008,0.000000,11.740011,0.599999,0.000000,0.379997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.720008
1523213943.400000,8.720021,0.000000,7.800026,0.019999,0.000000,0.899997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.720021
1523213943.450000,9.079989,0.000000,8.279995,0.280000,0.000000,0.479993,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.079989
1523213943.500000,6.380018,0.000000,5.860013,0.000000,0.000000,0.440006,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.380018
1523213943.550000,6.259987,0.000000,5.899995,0.199992,0.000000,0.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.259987
1523213943.600000,13.160008,0.000000,12.420008,0.660000,0.000000,0.080001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.160008
1523213943.650000,11.520005,0.000000,10.600003,0.020004,0.000000,0.779997,0.000000,0.120001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.520005
1523213943.700000,4.779958,0.000000,4.399957,0.000000,0.000000,0.380001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.779958
1523213943.750000,11.580029,0.000000,10.640032,0.079998,0.000000,0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.580029
1523213943.800000,7.780003,0.000000,7.000002,0.460000,0.000000,0.300002,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.780003
1523213943.850000,9.160026,0.000000,8.420015,0.700008,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.160026
1523213943.900000,8.880019,0.000000,8.320014,0.320004,0.000000,0.000000,0.000000,0.240002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.880019
1523213943.950000,8.219999,0.000000,7.560005,0.619997,0.000000,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.219999
1523213944.000000,4.799994,0.000000,4.120012,0.639979,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.799994
1523213944.050000,7.340023,0.000000,6.520020,0.420003,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.340023
1523213944.100000,9.640043,0.000000,8.660040,0.980003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.640043
1523213944.150000,6.959993,0.000000,6.459983,0.460010,0.000000,0.040001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.959993
1523213944.200000,4.599989,0.000000,3.899984,0.560005,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.599989
1523213944.250000,7.019996,0.000000,6.260008,0.120001,0.000000,0.599990,0.000000,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.019996
1523213944.300000,14.720000,0.000000,13.860001,0.500002,0.000000,0.359998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.720000
1523213944.350000,12.319988,0.000000,11.419987,0.440000,0.000000,0.460002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.319988
1523213944.400000,6.800000,0.000000,5.999996,0.240002,0.000000,0.439997,0.000000,0.120006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.800000
1523213944.450000,10.599970,0.000000,9.919966,0.240005,0.000000,0.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.599970
1523213944.500000,12.060019,0.000000,11.220025,0.079997,0.000000,0.619998,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.060019
1523213944.550000,15.539994,0.000000,14.559991,0.020004,0.000000,0.959999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.539994
1523213944.600000,13.199985,0.000000,12.419990,0.259995,0.000000,0.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.199985
1523213944.650000,14.059994,0.000000,13.199995,0.739999,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.059994
1523213944.700000,9.839972,0.000000,9.119981,0.399994,0.000000,0.319997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.839972
1523213944.750000,7.720009,0.000000,6.980000,0.640007,0.000000,0.100002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.720009
1523213944.800000,9.859986,0.000000,9.099983,0.760003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.859986
1523213944.850000,10.239994,0.000000,9.639997,0.459998,0.000000,0.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.239994
1523213944.900000,7.520011,0.000000,6.780010,0.560004,0.000000,0.179996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.520011
1523213944.950000,11.320025,0.000000,10.500025,0.579999,0.000000,0.240002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.320025
1523213945.000000,7.180017,0.000000,6.420020,0.759996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.180017
1523213945.050000,6.459986,0.000000,5.739994,0.639993,0.000000,0.079999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.459986
1523213945.100000,3.060002,0.000000,2.399996,0.660007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.060002
1523213945.150000,6.800023,0.000000,6.240016,0.260000,0.000000,0.300007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.800023
1523213945.200000,6.920017,0.000000,6.140017,0.139995,0.000000,0.640006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.920017
1523213945.250000,13.239996,0.000000,12.559991,0.040002,0.000000,0.640003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.239996
1523213945.300000,6.640001,0.000000,5.739999,0.000000,0.000000,0.900002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.640001
1523213945.350000,3.160018,0.000000,2.460014,0.200000,0.000000,0.500004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.160018
1523213945.400000,2.980000,0.000000,2.219989,0.260006,0.000000,0.500005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.980000
1523213945.450000,9.180004,0.000000,8.440005,0.720000,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.180004
1523213945.500000,24.700050,0.000000,23.700050,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.700050
1523213945.550000,28.720077,0.000000,27.820073,0.900003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.720077
1523213945.600000,29.880019,0.000000,29.080013,0.800006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.880019
1523213945.650000,25.340016,0.000000,24.640016,0.420002,0.000000,0.279999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.340016
1523213945.700000,26.559973,0.000000,25.619976,0.099997,0.000000,0.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.559973
1523213945.750000,25.880007,0.000000,25.420000,0.460007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.880007
1523213945.800000,35.980025,0.000000,35.120023,0.860003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.980025
1523213945.850000,21.879990,0.000000,20.979998,0.879993,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.879990
1523213945.900000,10.079977,0.000000,9.119979,0.859999,0.000000,0.099999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.079977
1523213945.950000,7.519992,0.000000,6.639997,0.440003,0.000000,0.439992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.519992
1523213946.000000,9.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000
1523213946.050000,17.639994,0.000000,16.639994,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.639994
1523213946.100000,9.080000,0.000000,8.420011,0.219993,0.000000,0.439997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.080000
1523213946.150000,14.819981,0.000000,13.939983,0.879997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.819981
1523213946.200000,10.579980,0.000000,9.859977,0.720003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.579980
1523213946.250000,10.020021,0.000000,9.520015,0.180001,0.000000,0.320005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.020021
1523213946.300000,5.240020,0.000000,4.440016,0.079999,0.000000,0.720005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.240020
1523213946.350000,5.020001,0.000000,4.160007,0.120001,0.000000,0.719995,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.020001
1523213946.400000,6.339971,0.000000,5.639977,0.239997,0.000000,0.459997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.339971
1523213946.450000,9.880013,0.000000,9.020004,0.400004,0.000000,0.460005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.880013
1523213946.500000,10.960008,0.000000,10.240011,0.479995,0.000000,0.240002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.960008
1523213946.550000,7.319979,0.000000,6.619971,0.700007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.319979
1523213946.600000,15.720013,0.000000,15.180015,0.160003,0.000000,0.379995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.720013
1523213946.650000,12.419992,0.000000,11.559987,0.200006,0.000000,0.640001,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.419992
1523213946.700000,7.619979,0.000000,6.899990,0.719989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.619979
1523213946.750000,9.759959,0.000000,8.859965,0.819992,0.000000,0.080002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.759959
1523213946.800000,14.740026,0.000000,14.100019,0.260003,0.000000,0.380004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.740026
1523213946.850000,16.299996,0.000000,15.360000,0.939997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.299996
1523213946.900000,12.320010,0.000000,11.740008,0.580002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.320010
1523213946.950000,5.299989,0.000000,4.679991,0.440001,0.000000,0.119996,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.299989
1523213947.000000,3.699992,0.000000,2.859997,0.500008,0.000000,0.339988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.699992
1523213947.050000,13.499956,0.000000,12.579957,0.020000,0.000000,0.899999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.499956
1523213947.100000,9.920001,0.000000,9.199990,0.220009,0.000000,0.500002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.920001
1523213947.150000,6.519997,0.000000,5.999996,0.460000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.519997
1523213947.200000,7.919990,0.000000,6.939990,0.180001,0.000000,0.799998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.919990
1523213947.250000,11.120000,0.000000,10.260002,0.099998,0.000000,0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.120000
1523213947.300000,19.240042,0.000000,18.300044,0.180001,0.000000,0.759996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.240042
1523213947.350000,14.419994,0.000000,13.460001,0.499996,0.000000,0.459997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.419994
1523213947.400000,6.200052,0.000000,5.360044,0.539996,0.000000,0.300012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.200052
1523213947.450000,7.759966,0.000000,6.979964,0.519999,0.000000,0.260003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.759966
1523213947.500000,7.120048,0.000000,6.300046,0.460004,0.000000,0.359998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.120048
1523213947.550000,4.260014,0.000000,3.540010,0.460001,0.000000,0.240004,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.260014
1523213947.600000,5.980014,0.000000,5.080022,0.259991,0.000000,0.640001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.980014
1523213947.650000,17.820011,0.000000,16.900008,0.579999,0.000000,0.340004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.820011
1523213947.700000,11.699952,0.000000,11.239947,0.460005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.699952
1523213947.750000,16.939974,0.000000,15.979971,0.960003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.939974
