date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523215320.000000,21,13,4,5,0,0,1,0,1,1,5,4,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,1
1523215320.050000,17,10,2,1,1,0,1,0,1,0,6,2,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0
1523215320.100000,15,9,1,4,0,0,0,0,0,0,4,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0
1523215320.150000,16,24,3,13,0,0,0,0,2,0,5,8,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
1523215320.200000,26,12,3,4,0,0,1,0,2,1,7,3,1,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,1
1523215320.250000,23,8,5,2,1,0,0,1,1,0,3,0,1,0,2,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1
1523215320.300000,27,23,9,8,0,0,2,2,1,2,5,6,2,0,0,0,0,3,2,0,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
1523215320.350000,24,25,7,9,1,1,1,0,1,2,6,1,0,2,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,5
1523215320.400000,17,22,3,9,0,0,0,0,0,0,5,6,1,1,1,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2
1523215320.450000,11,20,1,4,0,0,0,0,0,2,1,5,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,2
1523215320.500000,24,21,4,7,1,0,0,0,0,2,9,3,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,3,2
1523215320.550000,17,26,6,11,0,0,1,0,1,0,6,3,1,2,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
1523215320.600000,24,21,3,12,0,0,2,0,0,1,7,1,0,0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0
1523215320.650000,23,19,3,8,1,1,1,0,0,0,7,4,3,1,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1
1523215320.700000,19,11,7,4,0,0,0,0,0,1,3,1,1,1,0,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
1523215320.750000,15,29,4,12,0,1,0,1,0,0,0,6,1,0,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,1
1523215320.800000,15,28,5,13,0,0,2,0,0,0,2,4,2,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,2
1523215320.850000,30,19,9,7,3,1,0,0,0,0,7,4,1,1,0,0,3,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,2,1
1523215320.900000,16,19,1,5,1,0,0,0,0,0,2,6,1,0,0,1,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,5,1
1523215320.950000,23,21,4,8,0,0,1,1,2,0,7,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,3,1
