date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,SubmitStory_http_out_rs,StoreStory_http_out_rs,ViewComment_http_out_rs,PostComment_http_out_rs,StoreComment_http_out_rs,ModerateComment_http_out_rs,StoreModeratorLog_http_out_rs,ReviewStories_http_out_rs,AcceptStory_http_out_rs,RejectStory_http_out_rs,Search_http_out_rs,RegisterUser_http_out_rs,Author_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523215320.000000,0.057918,0.034000,0.035000,0.038333,0.000000,0.031600,0.057000,0.426000,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022500,0.039000,0.045000,0.000000,0.000000,0.021531,0.026400,0.000000,0.015000,0.000000,0.018556,0.000000,0.011500,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017500,0.000000,0.000000,0.000000,0.000000
1523215320.050000,0.051203,0.019045,0.000000,0.000000,0.006000,0.014969,0.000000,0.419500,0.021400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.823000,0.000000,0.000000,0.000000,0.023627,0.025950,0.035000,0.038333,0.006000,0.021324,0.057000,0.015500,0.024833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011250,0.039000,0.045000,0.000000,0.000000
1523215320.100000,0.014689,0.021615,0.002000,0.000000,0.003500,0.012464,0.005000,0.039000,0.017000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.013500,0.000000,0.000000,0.000000,0.000000,0.029686,0.025105,0.002000,0.000000,0.003500,0.017424,0.005000,0.875000,0.015833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005333,0.000000,0.000000,0.000000,0.000000
1523215320.150000,0.035972,0.021357,0.002500,0.005000,0.009750,0.014811,0.004000,0.393000,0.021500,0.000000,0.000000,0.000000,0.000000,0.000000,0.793000,0.000000,0.005000,0.002000,0.000000,0.000000,0.000000,0.040388,0.021917,0.002500,0.005000,0.009750,0.011455,0.004000,0.472000,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.014429,0.454000,0.000000,0.000000,0.000000
1523215320.200000,0.031455,0.018588,0.000000,0.015000,0.011250,0.010463,0.000000,0.501667,0.010833,0.000000,0.000000,0.000000,0.000000,0.023000,0.000000,0.000000,0.007000,0.000000,0.003000,0.000000,0.000000,0.013103,0.017706,0.000000,0.015000,0.006333,0.012814,0.000000,0.004000,0.011571,0.000000,0.000000,0.000000,0.000000,0.023000,0.000000,0.000000,0.007000,0.000000,0.003000,0.000000,0.000000
1523215320.250000,0.035825,0.012267,0.000000,0.000000,0.007500,0.008833,0.012000,0.362500,0.023000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.006500,0.356500,0.006000,0.000000,0.000000,0.035427,0.018158,0.000000,0.000000,0.013667,0.008745,0.000000,0.511000,0.018500,0.000000,0.000000,0.000000,0.000000,0.002000,1.001000,0.000000,0.006500,0.007000,0.006000,0.000000,0.000000
1523215320.300000,0.073675,0.005471,0.000000,0.003000,0.005500,0.006100,0.002000,0.398250,0.005250,0.000000,0.781200,0.001500,0.000000,0.018000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.094828,0.008438,0.000000,0.003000,0.003000,0.010737,0.005333,0.586400,0.005909,0.000000,0.931000,0.001500,0.000000,0.018000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000
1523215320.350000,0.074379,0.009727,0.000000,0.003500,0.002000,0.005163,0.019000,0.000000,0.004308,0.000000,0.786857,0.000000,0.000000,0.000000,0.000000,0.000000,0.003333,0.397500,0.000000,0.000000,0.000000,0.089959,0.006950,0.000000,0.003500,0.005667,0.004756,0.019000,0.924500,0.005833,0.000000,0.914000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003333,0.001500,0.000000,0.000000,0.000000
1523215320.400000,0.102310,0.009400,0.016000,0.003000,0.004500,0.005244,0.002333,0.389500,0.005333,0.000000,0.699909,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.001000,0.000000,0.000000,0.000000,0.123857,0.011250,0.000000,0.003000,0.004500,0.004590,0.002000,0.451000,0.004000,0.000000,0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.451000,0.000000,0.000000,0.000000
1523215320.450000,0.088212,0.007000,0.003000,0.003000,0.000000,0.005044,0.005000,0.000000,0.002800,0.000000,0.416250,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.001000,0.001000,0.000000,0.000000,0.134092,0.006250,0.009500,0.003000,0.000000,0.005714,0.004000,0.787000,0.007200,0.000000,0.437750,0.000000,0.000000,0.000000,0.763000,0.000000,0.002000,0.350000,0.001000,0.000000,0.000000
1523215320.500000,0.095769,0.006417,0.000000,0.005000,0.002750,0.006476,0.002000,0.000000,0.003714,0.000000,0.395286,0.004500,0.000000,0.003000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.101297,0.006304,0.000000,0.000000,0.002750,0.005132,0.002000,0.000000,0.003600,0.000000,0.363286,0.004500,0.000000,0.003000,0.670000,0.680000,0.003000,0.000000,0.000000,0.000000,0.000000
1523215320.550000,0.049463,0.008048,0.015000,0.007500,0.008667,0.010453,0.000000,0.351750,0.011833,0.000000,0.514571,0.000000,0.000000,0.000000,0.000000,0.000000,0.004333,0.000000,0.000000,0.000000,0.000000,0.040083,0.008714,0.015000,0.004500,0.002000,0.008218,0.000000,0.004500,0.010545,0.000000,0.501143,0.000000,0.000000,0.000000,0.000000,0.000000,0.004375,0.000000,0.000000,0.000000,0.000000
1523215320.600000,0.046355,0.011562,0.003000,0.009000,0.012200,0.008094,0.007200,0.348500,0.007150,0.000000,0.490429,0.004000,0.000000,0.002000,0.000000,0.000000,0.003625,0.352000,0.000000,0.000000,0.000000,0.048775,0.009733,0.003000,0.009667,0.010400,0.010770,0.007200,0.379500,0.007125,0.000000,0.530000,0.004000,0.741000,0.002000,0.000000,0.000000,0.003667,0.002000,0.000000,0.000000,0.000000
1523215320.650000,0.046538,0.011242,0.002000,0.006000,0.006750,0.007778,0.002000,0.000000,0.009000,0.000000,0.362667,0.000000,0.000000,0.000000,0.000000,0.000000,0.004286,0.256600,0.000000,0.000000,0.000000,0.058128,0.009172,0.002000,0.006000,0.010000,0.007868,0.000000,0.757000,0.006667,0.000000,0.415778,0.000000,0.752000,0.000000,0.000000,0.000000,0.004286,0.249000,0.000000,0.000000,0.000000
1523215320.700000,0.037271,0.011560,0.000000,0.007500,0.007667,0.009692,0.002000,0.298750,0.004429,0.000000,0.308750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026094,0.012970,0.000000,0.007500,0.011000,0.009846,0.002000,0.002000,0.011455,0.000000,0.380250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000
1523215320.750000,0.046105,0.009722,0.000000,0.008000,0.006800,0.008389,0.003000,0.000000,0.004250,0.000000,0.282400,0.000000,0.000000,0.000000,0.276000,0.000000,0.004333,0.000000,0.000000,0.000000,0.000000,0.065512,0.009941,0.000000,0.008000,0.005833,0.007676,0.003000,0.000000,0.002667,0.000000,0.482800,0.000000,0.000000,0.000000,0.010000,0.000000,0.004333,0.000000,0.000000,0.000000,0.000000
1523215320.800000,0.024989,0.012400,0.000000,0.004500,0.000000,0.010000,0.003000,0.000000,0.014294,0.000000,0.345000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046625,0.000000,0.000000,0.000000,0.000000,0.019318,0.011529,0.000000,0.000000,0.000000,0.009750,0.003000,0.000000,0.008923,0.000000,0.284333,0.000000,0.000000,0.000000,0.000000,0.000000,0.007000,0.000000,0.000000,0.000000,0.000000
1523215320.850000,0.015470,0.006792,0.003500,0.027000,0.017500,0.010082,0.011000,0.245000,0.021222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013000,0.002000,0.000000,0.000000,0.000000,0.043526,0.008960,0.003500,0.004500,0.000000,0.006762,0.011000,0.624250,0.018800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013600,0.412500,0.000000,0.000000,0.000000
1523215320.900000,0.030278,0.012786,0.010000,0.008000,0.011250,0.017967,0.008000,0.227500,0.012250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208500,0.011333,0.212000,0.000000,0.000000,0.000000,0.017847,0.008937,0.010000,0.020667,0.010111,0.009682,0.000000,0.417500,0.017909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.015714,0.003000,0.000000,0.000000,0.000000
1523215320.950000,0.033077,0.006345,0.005667,0.000000,0.008143,0.038619,0.006000,0.193000,0.026125,0.000000,0.000000,0.000000,0.000000,0.000000,0.418000,0.000000,0.101000,0.001500,0.002000,0.000000,0.000000,0.073113,0.008484,0.005667,0.000000,0.011375,0.008813,0.007000,0.502500,0.010286,0.000000,0.000000,0.000000,0.000000,0.000000,0.793000,0.000000,0.026000,0.353750,0.002000,0.000000,0.000000
