date_time,total_http,select_http,SELECT_http,INSERT_http,insert_http,UPDATE_http,update_http,DELETE_http,delete_http,commit;_http,SHOW_http,SET_http,/bin_http,#_http,http_total_longReq,http_adjustLoad
1523215323.850000,6.899946,0.000000,6.059952,0.799993,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.899946
1523215323.900000,10.980036,0.000000,10.240027,0.700011,0.000000,0.019999,0.000000,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.980036
1523215323.950000,6.799958,0.000000,6.239971,0.479989,0.000000,0.000000,0.000000,0.079998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.799958
1523215324.000000,10.859984,0.000000,10.259979,0.420005,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.859984
1523215324.050000,12.280029,0.000000,11.560027,0.720002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.280029
1523215324.100000,13.559960,0.000000,12.759961,0.799999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.559960
1523215324.150000,7.900027,0.000000,7.120025,0.740001,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.900027
1523215324.200000,10.399997,0.000000,9.699991,0.640004,0.000000,0.060001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.399997
1523215324.250000,13.140001,0.000000,12.339993,0.620005,0.000000,0.180004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.140001
1523215324.300000,7.259985,0.000000,6.579979,0.020004,0.000000,0.660002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.259985
1523215324.350000,10.620040,0.000000,9.940032,0.100007,0.000000,0.520000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.620040
1523215324.400000,8.600041,0.000000,7.880038,0.160004,0.000000,0.559999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.600041
1523215324.450000,5.640015,0.000000,5.280015,0.260002,0.000000,0.099998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.640015
1523215324.500000,10.259996,0.000000,9.419995,0.099998,0.000000,0.740003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.259996
1523215324.550000,12.000001,0.000000,11.060001,0.799998,0.000000,0.140001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000001
1523215324.600000,1.019999,0.000000,0.359994,0.480005,0.000000,0.179999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.019999
1523215324.650000,0.820007,0.000000,0.120006,0.560007,0.000000,0.139995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.820007
1523215324.700000,1.479981,0.000000,0.779999,0.119999,0.000000,0.579984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.479981
1523215324.750000,14.099970,0.000000,13.279979,0.819991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.099970
1523215324.800000,15.380007,0.000000,14.420011,0.959996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.380007
1523215324.850000,8.439995,0.000000,7.699988,0.740006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.439995
1523215324.900000,19.060021,0.000000,18.120016,0.820006,0.000000,0.119999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.060021
1523215324.950000,10.479942,0.000000,9.919946,0.060000,0.000000,0.499996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.479942
1523215325.000000,8.540030,0.000000,7.860022,0.480003,0.000000,0.200006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.540030
1523215325.050000,6.539998,0.000000,5.879999,0.259999,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.539998
1523215325.100000,12.359978,0.000000,11.539976,0.780003,0.000000,0.039999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.359978
1523215325.150000,8.900028,0.000000,8.040030,0.179996,0.000000,0.680001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.900028
1523215325.200000,7.459963,0.000000,6.639959,0.620004,0.000000,0.159998,0.000000,0.040002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.459963
1523215325.250000,15.480023,0.000000,15.060027,0.400000,0.000000,0.019997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.480023
1523215325.300000,11.160003,0.000000,10.440007,0.679998,0.000000,0.039997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.160003
1523215325.350000,15.819989,0.000000,14.839992,0.979998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.819989
1523215325.400000,27.120011,0.000000,26.140012,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.120011
1523215325.450000,22.740057,0.000000,22.180059,0.559998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.740057
