date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523215320.000000,129.940035,12.260026,0.480000,1.860001,0.000000,11.440001,0.400002,17.300005,2.700004,0.000000,72.000000,0.000000,2.000000,0.000000,3.000000,1.000000,0.799997,4.520000,0.180000,0.000000,0.000000,0.000000,129.940035
1523215320.050000,131.640018,10.600009,0.220001,0.660000,0.240002,13.300008,0.739998,19.020000,2.420000,0.000000,72.000000,0.000000,2.000000,0.000000,3.000000,1.000000,0.719999,5.000000,0.720001,0.000000,0.000000,0.000000,131.640018
1523215320.100000,120.539970,6.199993,0.039997,0.000000,0.139999,8.219984,0.100002,19.779999,1.820005,0.000000,72.000000,0.000000,2.000000,0.000000,3.059998,1.200000,0.979993,5.000000,0.000000,0.000000,0.000000,0.000000,120.539970
1523215320.150000,122.440016,6.000009,0.099998,0.200000,0.780005,9.479993,0.079999,19.540009,1.000004,0.000000,72.000000,0.000000,2.000000,0.000000,4.000000,1.000000,1.680002,4.579998,0.000000,0.000000,0.000000,0.000000,122.440016
1523215320.200000,122.240011,6.079996,0.000000,0.299997,0.520000,9.340015,0.000000,20.560005,1.500004,0.000000,72.000000,0.000000,2.000000,0.459999,4.000000,1.000000,0.419993,4.000000,0.060000,0.000000,0.000000,0.000000,122.240011
1523215320.250000,123.259985,5.659992,0.000000,0.000000,0.679998,9.480002,0.239998,21.579994,0.999999,0.000000,72.000000,0.000000,2.000000,0.040002,3.820000,1.000000,0.520000,5.119998,0.120001,0.000000,0.000000,0.000000,123.259985
1523215320.300000,112.779979,2.240015,0.000000,0.059996,0.439999,5.079968,0.080004,19.440002,0.899996,0.000000,72.000000,0.060000,2.000000,0.360003,3.000000,1.000000,0.119996,6.000000,0.000000,0.000000,0.000000,0.000000,112.779979
1523215320.350000,114.019999,3.720008,0.000000,0.139999,0.079999,4.659994,0.380001,18.459999,1.400001,0.000000,72.000000,0.000000,2.000000,0.000000,3.000000,1.000000,0.200000,6.979998,0.000000,0.000000,0.000000,0.000000,114.019999
1523215320.400000,112.600023,2.660000,0.100002,0.060000,0.180001,4.020013,0.100002,18.500003,1.000004,0.000000,71.960003,0.000000,2.000000,0.000000,3.000000,1.000000,0.599995,7.420000,0.000000,0.000000,0.000000,0.000000,112.600023
1523215320.450000,107.719986,1.839989,0.280002,0.060000,0.000000,5.140006,0.339994,15.380001,0.420003,0.000000,71.799994,0.000000,2.000000,0.000000,2.799999,1.000000,0.079999,6.559999,0.019999,0.000000,0.000000,0.000000,107.719986
1523215320.500000,103.459992,3.219976,0.000000,0.020000,0.220003,4.000002,0.039997,13.000000,1.060002,0.000000,71.880012,0.179996,2.000000,0.060000,1.480000,0.060001,0.240002,6.000000,0.000000,0.000000,0.000000,0.000000,103.459992
1523215320.550000,114.859991,3.760004,0.300002,0.219998,0.280004,12.099989,0.000000,13.800000,2.700006,0.000000,71.959995,0.000000,2.000000,0.000000,1.000000,0.000000,0.739993,6.000000,0.000000,0.000000,0.000000,0.000000,114.859991
1523215320.600000,115.919998,2.919997,0.059996,0.519998,1.100003,11.120001,0.720000,15.000002,2.240005,0.000000,71.959992,0.159998,1.620003,0.040002,1.000000,0.000000,0.620002,6.840000,0.000000,0.000000,0.000000,0.000000,115.919998
1523215320.650000,112.540030,6.440013,0.040002,0.120001,0.900001,4.900016,0.040001,14.800003,3.099998,0.000000,71.959996,0.000000,0.600002,0.000000,1.000000,0.000000,0.599999,8.039998,0.000000,0.000000,0.000000,0.000000,112.540030
1523215320.700000,113.420005,7.819995,0.000000,0.300002,0.459998,7.600009,0.040002,14.359997,1.880006,0.000000,71.959996,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,113.420005
1523215320.750000,109.240017,3.000009,0.000000,0.640001,0.680007,6.760000,0.059996,16.000000,0.200000,0.000000,71.980003,0.000000,0.000000,0.000000,1.400001,0.000000,0.520000,8.000000,0.000000,0.000000,0.000000,0.000000,109.240017
1523215320.800000,115.499997,4.080010,0.000000,0.120003,0.000000,7.339989,0.120001,16.000000,3.699999,0.000000,72.020000,0.000000,0.000000,0.000000,2.000000,0.000000,2.119996,8.000000,0.000000,0.000000,0.000000,0.000000,115.499997
1523215320.850000,116.719987,4.020004,0.139995,0.540001,0.319996,8.339997,0.660000,15.379999,3.279989,0.000000,72.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.280006,7.759999,0.000000,0.000000,0.000000,0.000000,116.719987
1523215320.900000,119.260008,3.339999,0.200000,0.760001,1.700007,10.799993,0.020004,14.339999,3.259999,0.000000,72.000000,0.000000,0.000000,0.000000,2.000000,0.539997,2.740007,7.560000,0.000000,0.000000,0.000000,0.000000,119.260008
1523215320.950000,116.440014,4.380004,0.340004,0.000000,1.620003,10.060004,0.260000,12.680000,1.620000,0.000000,72.000000,0.000000,0.000000,0.000000,2.000000,2.000000,1.980000,7.460002,0.039997,0.000000,0.000000,0.000000,116.440014
1523215321.000000,122.180019,2.080011,0.000000,0.139999,0.060000,19.140000,0.180001,12.000000,4.500008,0.000000,72.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.079999,6.000000,0.000000,0.000000,0.000000,0.000000,122.180019
1523215321.050000,124.899999,1.280005,0.000000,0.000000,0.240002,20.839981,0.000000,12.839999,6.360008,0.000000,72.019999,0.000000,0.000000,0.000000,2.000000,2.000000,1.320004,6.000000,0.000000,0.000000,0.000000,0.000000,124.899999
1523215321.100000,111.159991,2.700005,0.000000,0.520000,0.319994,7.960012,0.139999,12.399996,4.659986,0.000000,71.999999,0.000000,0.000000,0.000000,2.300000,2.000000,0.160000,6.000000,0.000000,0.000000,0.000000,0.000000,111.159991
1523215321.150000,101.020017,2.419995,0.000000,0.000000,0.299998,2.020007,0.000000,11.680000,1.320002,0.000000,71.900005,0.000000,0.000000,0.040002,3.000000,2.000000,0.960006,5.380001,0.000000,0.000000,0.000000,0.000000,101.020017
1523215321.200000,96.999991,0.400004,0.000000,0.159996,0.099998,2.699997,0.000000,11.000000,0.660001,0.000000,71.979996,0.000000,0.000000,0.000000,3.000000,2.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,96.999991
1523215321.250000,99.260016,1.200014,0.120002,0.439995,0.260000,3.959998,0.180001,10.340000,0.560001,0.000000,72.020003,0.000000,0.000000,0.000000,3.000000,2.000000,0.180001,5.000000,0.000000,0.000000,0.000000,0.000000,99.260016
1523215321.300000,90.799999,0.780002,0.000000,0.000000,0.060000,1.479999,0.000000,8.100005,0.139999,0.000000,71.999999,0.000000,0.000000,0.000000,3.000000,1.980000,0.000000,3.259995,0.000000,0.000000,0.000000,0.000000,90.799999
1523215321.350000,84.840000,0.879996,0.200000,0.100002,0.500004,2.920001,0.080004,2.700005,0.739994,0.000000,71.980000,0.000000,0.000000,0.099998,2.360001,0.160000,0.119996,2.000000,0.000000,0.000000,0.000000,0.000000,84.840000
1523215321.400000,89.240034,2.000013,0.420003,0.000000,1.019991,7.600026,0.000000,1.579999,0.440001,0.000000,72.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.340002,1.839999,0.000000,0.000000,0.000000,0.000000,89.240034
1523215321.450000,93.279983,4.059992,0.539996,0.300007,0.560002,7.519992,0.139999,2.799998,1.120008,0.000000,72.000000,0.000000,0.279997,0.000000,2.000000,0.000000,0.879992,1.000000,0.079999,0.000000,0.000000,0.000000,93.279983
1523215321.500000,105.200004,8.000005,0.520000,0.039997,1.379997,12.000006,0.060000,3.320000,1.759998,0.000000,72.000000,0.000000,1.000000,0.000000,3.000000,0.000000,1.120001,1.000000,0.000000,0.000000,0.000000,0.000000,105.200004
1523215321.550000,122.899994,20.899994,1.000000,1.000000,2.000000,14.000000,0.000000,4.000000,2.000000,0.000000,72.000000,0.000000,1.000000,0.000000,3.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,122.899994
1523215321.600000,123.299999,21.299999,1.000000,1.000000,2.000000,14.000000,0.000000,4.000000,2.000000,0.000000,72.000000,0.000000,1.000000,0.000000,3.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,123.299999
1523215321.650000,124.539997,22.000000,1.000000,1.000000,2.000000,14.539997,0.000000,4.000000,2.000000,0.000000,72.000000,0.000000,1.000000,0.000000,3.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,124.539997
1523215321.700000,124.600014,22.000000,1.000000,1.000000,2.000000,14.919998,0.000000,3.980003,2.000000,0.000000,71.700012,0.000000,1.000000,0.000000,3.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,124.600014
1523215321.750000,98.720016,9.959998,0.300002,0.660000,1.520007,11.259993,0.000000,1.919994,1.699998,0.000000,68.300022,0.000000,1.000001,0.000000,1.459999,0.000000,0.340000,0.179999,0.120003,0.000000,0.000000,0.000000,98.720016
1523215321.800000,95.459998,4.179995,0.000000,0.419999,0.940002,9.879995,0.359998,2.280000,1.960000,0.000000,71.920009,0.000000,1.000000,0.000000,1.040001,0.000000,0.800000,0.280002,0.399998,0.000000,0.000000,0.000000,95.459998
1523215321.850000,95.299995,3.079999,0.079999,0.420002,0.400000,8.939989,0.000000,3.000000,2.279993,0.000000,71.960011,0.139999,1.000000,0.039997,1.980003,0.000000,0.900001,1.080003,0.000000,0.000000,0.000000,0.000000,95.299995
1523215321.900000,85.460001,1.859983,0.079999,0.320001,0.160000,2.320011,0.380001,2.639999,0.860001,0.000000,71.960000,0.000000,1.000000,0.339999,1.040004,0.000000,0.160003,2.340000,0.000000,0.000000,0.000000,0.000000,85.460001
1523215321.950000,91.019985,4.039988,0.000000,0.299999,0.480000,3.340002,0.239997,3.520001,0.800003,0.000000,71.980000,0.000000,1.000000,0.439999,1.000000,0.000000,0.000000,3.879997,0.000000,0.000000,0.000000,0.000000,91.019985
1523215322.000000,95.620009,1.280002,0.060000,0.159998,0.620000,5.160010,0.080003,6.700002,1.779999,0.000000,72.000000,0.000000,1.580002,0.000000,1.000000,0.000000,0.879995,4.300000,0.019999,0.000000,0.000000,0.000000,95.620009
1523215322.050000,99.800033,2.299995,0.099998,0.439997,0.160004,4.940024,0.300007,8.139999,1.160000,0.000000,71.960007,0.060000,2.000000,0.000000,1.000000,0.000000,1.240001,6.000000,0.000000,0.000000,0.000000,0.000000,99.800033
1523215322.100000,117.200001,4.759995,0.900004,0.000000,0.360003,11.399996,0.779999,9.900001,3.880005,0.000000,72.000000,0.359998,2.000000,0.099998,1.899998,0.000000,1.960006,6.900000,0.000000,0.000000,0.000000,0.000000,117.200001
