date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,SubmitStory_http_out_rs,StoreStory_http_out_rs,ViewComment_http_out_rs,PostComment_http_out_rs,StoreComment_http_out_rs,ModerateComment_http_out_rs,StoreModeratorLog_http_out_rs,ReviewStories_http_out_rs,AcceptStory_http_out_rs,RejectStory_http_out_rs,Search_http_out_rs,RegisterUser_http_out_rs,Author_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523215320.000000,1.283250,0.753500,0.000000,0.000000,0.000000,1.644333,0.000000,0.993000,0.000000,1.366000,0.000000,1.394000,0.000000,0.000000,1.371000,0.000000,1.181000,1.318000,0.000000,0.000000,1.336000,1.287167,1.203000,0.000000,0.000000,0.000000,1.726333,0.000000,0.000000,0.203000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.138000
1523215320.050000,0.742222,0.331000,1.347000,0.194000,0.159000,0.639000,0.000000,2.577000,0.000000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562000,0.000000,0.000000,0.000000,0.000000,0.791000,0.000000,0.000000,0.000000,1.158000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149500,0.000000,0.000000,0.000000,0.000000
1523215320.100000,0.569125,0.000000,0.000000,0.000000,0.000000,0.564667,0.000000,0.904000,0.172000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805500,0.000000,0.000000,0.000000,0.000000,0.699125,0.866667,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193000,0.000000,0.000000,0.000000,0.000000
1523215320.150000,0.686692,0.296000,0.000000,0.000000,1.297000,0.222333,0.000000,2.279000,0.172000,0.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.760000,0.000000,0.000000,0.000000,1.227000,0.868111,1.300000,0.000000,0.000000,0.000000,0.744714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523215320.200000,0.368400,0.000000,0.000000,0.000000,0.135000,0.206000,0.000000,0.000000,0.000000,0.149000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130000,0.000000,0.000000,0.000000,1.222000,0.497333,0.284000,0.000000,0.000000,0.159000,0.785000,0.000000,0.000000,0.728000,0.348000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000
1523215320.250000,1.439167,1.617667,1.748000,0.000000,2.271000,1.256000,2.366000,0.000000,2.156000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.193000,0.000000,0.000000,0.000000,0.117000,0.619600,0.000000,0.000000,0.194000,0.000000,0.000000,0.000000,0.000000,0.798000,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.153000
1523215320.300000,0.818100,0.653625,0.000000,1.099000,0.000000,0.882750,0.749500,0.000000,0.000000,0.629500,2.521000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.717375,1.146167,0.000000,0.815000,0.193000,0.274500,0.000000,0.000000,0.177500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.200000,0.000000,0.000000,0.000000,0.940000
1523215320.350000,0.649882,0.336200,0.000000,0.000000,0.349000,0.447800,0.000000,0.000000,0.952000,0.000000,2.104000,0.000000,0.000000,0.000000,0.000000,0.000000,1.102000,0.000000,0.000000,0.000000,0.834500,0.942286,0.652500,2.119000,0.000000,0.248000,0.000000,1.142000,0.000000,0.000000,0.757000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130000,0.000000,0.000000,0.000000,1.297200
1523215320.400000,0.816231,0.530333,0.000000,0.000000,0.000000,1.064750,0.130000,0.000000,0.000000,0.135000,0.000000,1.728000,0.000000,0.000000,0.000000,0.000000,0.146000,0.000000,0.000000,0.000000,2.476000,0.772444,0.573833,0.000000,0.000000,0.000000,0.853200,1.142000,1.164000,1.342000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.629000
1523215320.450000,1.106857,0.000000,0.000000,0.000000,0.000000,2.395000,0.000000,0.000000,0.121000,0.000000,2.087000,0.000000,0.000000,0.000000,0.000000,0.000000,0.327000,0.000000,0.000000,0.000000,0.939333,0.957667,0.497750,0.000000,0.000000,1.367000,0.957800,0.000000,0.000000,2.058333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230500,0.000000,0.000000,0.000000,0.544000
