date_time,total_http_start,total_http_end,select_http_start,select_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,insert_http_start,insert_http_end,UPDATE_http_start,UPDATE_http_end,update_http_start,update_http_end,DELETE_http_start,DELETE_http_end,delete_http_start,delete_http_end,commit;_http_start,commit;_http_end,SHOW_http_start,SHOW_http_end,SET_http_start,SET_http_end,/bin_http_start,/bin_http_end,#_http_start,#_http_end
1523215323.550000,116,109,0,0,102,95,5,4,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.600000,94,102,0,0,82,90,3,4,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.650000,108,106,0,0,103,100,0,0,0,0,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.700000,109,98,0,0,102,92,3,3,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.750000,99,106,0,0,93,100,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.800000,102,105,0,0,90,93,5,4,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.850000,101,106,0,0,87,92,12,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.900000,105,105,0,0,92,92,11,11,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215323.950000,92,93,0,0,79,80,12,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.000000,107,102,0,0,103,98,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.050000,91,93,0,0,86,88,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.100000,98,93,0,0,97,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.150000,94,103,0,0,77,85,15,16,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.200000,98,94,0,0,90,87,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.250000,102,101,0,0,89,88,5,4,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.300000,113,119,0,0,102,108,0,1,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.350000,122,122,0,0,109,108,3,3,0,0,9,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.400000,113,111,0,0,100,99,7,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.450000,115,117,0,0,95,96,9,10,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.500000,103,98,0,0,98,94,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.550000,92,94,0,0,87,89,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.600000,58,61,0,0,14,17,35,34,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.650000,56,57,0,0,8,8,33,34,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.700000,102,97,0,0,46,42,6,5,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.750000,131,122,0,0,126,117,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.800000,113,113,0,0,110,110,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.850000,100,107,0,0,89,96,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.900000,124,109,0,0,120,105,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215324.950000,74,92,0,0,66,84,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.000000,94,95,0,0,85,85,5,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.050000,105,108,0,0,88,91,5,5,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.100000,104,100,0,0,99,96,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.150000,92,95,0,0,82,84,8,8,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.200000,96,95,0,0,87,86,6,6,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.250000,121,109,0,0,116,104,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.300000,123,130,0,0,116,123,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.350000,78,68,0,0,76,67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.400000,62,50,0,0,61,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.450000,72,101,0,0,72,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.500000,35,34,0,0,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.550000,6,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.600000,19,19,0,0,18,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.650000,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.700000,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.750000,97,69,0,0,97,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.800000,116,131,0,0,116,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.850000,6,19,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.900000,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215325.950000,177,88,0,0,175,87,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.000000,103,106,0,0,103,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.050000,117,114,0,0,116,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.100000,120,122,0,0,119,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.150000,113,110,0,0,112,109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.200000,112,113,0,0,112,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.250000,121,121,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.300000,100,99,0,0,100,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.350000,97,100,0,0,97,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.400000,82,94,0,0,82,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.450000,111,115,0,0,110,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.500000,101,96,0,0,101,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.550000,95,114,0,0,93,112,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.600000,96,96,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.650000,93,104,0,0,93,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.700000,67,91,0,0,67,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.750000,86,99,0,0,76,89,7,8,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.800000,101,98,0,0,98,95,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.850000,91,60,0,0,90,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.900000,112,142,0,0,111,141,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215326.950000,111,116,0,0,105,109,1,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.000000,116,121,0,0,103,109,5,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.050000,110,105,0,0,105,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.100000,119,119,0,0,117,116,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.150000,112,114,0,0,101,103,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.200000,118,116,0,0,114,112,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.250000,103,99,0,0,98,94,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.300000,112,107,0,0,108,104,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.350000,120,117,0,0,118,115,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.400000,102,108,0,0,96,102,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.450000,92,95,0,0,87,89,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.500000,100,101,0,0,92,94,7,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.550000,77,86,0,0,45,54,29,29,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.600000,78,78,0,0,39,38,32,33,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.650000,64,64,0,0,28,28,29,29,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.700000,93,85,0,0,72,65,18,17,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.750000,94,96,0,0,75,77,12,12,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.800000,86,89,0,0,67,70,10,10,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.850000,101,93,0,0,97,89,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.900000,114,113,0,0,109,107,0,0,0,0,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215327.950000,109,117,0,0,96,105,2,1,0,0,9,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.000000,98,101,0,0,81,83,6,7,0,0,9,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.050000,116,108,0,0,105,98,2,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.100000,106,107,0,0,99,100,3,3,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.150000,99,97,0,0,95,93,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.200000,97,104,0,0,90,97,4,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.250000,106,103,0,0,100,97,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.300000,107,106,0,0,102,100,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.350000,115,114,0,0,109,109,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.400000,112,114,0,0,102,104,9,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.450000,107,111,0,0,97,101,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.500000,64,25,0,0,64,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.550000,118,143,0,0,112,137,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.600000,114,125,0,0,109,120,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.650000,124,110,0,0,121,107,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.700000,106,116,0,0,99,109,4,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.750000,130,123,0,0,126,118,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.800000,117,116,0,0,112,112,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.850000,96,101,0,0,95,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.900000,116,114,0,0,111,109,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215328.950000,115,104,0,0,113,102,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.000000,112,115,0,0,110,113,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.050000,97,101,0,0,92,96,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.100000,98,103,0,0,91,95,5,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.150000,111,106,0,0,105,101,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.200000,92,98,0,0,87,93,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.250000,93,102,0,0,82,90,3,3,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.300000,111,112,0,0,98,99,8,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.350000,125,124,0,0,102,102,9,9,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.400000,105,104,0,0,97,96,5,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.450000,96,95,0,0,91,90,2,1,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.500000,102,104,0,0,91,93,8,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.550000,99,102,0,0,81,83,8,9,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.600000,117,104,0,0,109,97,5,5,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.650000,106,111,0,0,93,98,8,7,0,0,3,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.700000,110,108,0,0,100,98,4,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.750000,112,117,0,0,106,110,5,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.800000,112,115,0,0,101,105,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.850000,98,95,0,0,77,74,18,18,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.900000,109,105,0,0,102,98,5,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215329.950000,106,107,0,0,98,99,6,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.000000,83,74,0,0,81,72,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.050000,96,89,0,0,93,86,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.100000,113,112,0,0,110,109,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.150000,101,114,0,0,99,112,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.200000,105,106,0,0,103,104,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.250000,103,104,0,0,100,101,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.300000,90,98,0,0,73,80,11,12,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.350000,107,106,0,0,94,94,8,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.400000,102,98,0,0,94,90,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.450000,87,88,0,0,80,80,4,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523215330.500000,123,127,0,0,106,110,1,1,0,0,15,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
