workload	timestamp	pit
10000	4800	16677.0
10000	4850	15131.0
10000	4900	10590.0
10000	4950	71879.0
10000	5000	8744.0
10000	5050	9570.0
10000	5100	5585.0
10000	5150	63365.5
10000	5200	16772.0
10000	5250	16786.0
10000	5300	30890.0
10000	5350	19749.0
10000	5400	8246.0
10000	5450	8561.0
10000	5500	14307.0
10000	5550	73206.0
10000	5600	42769.0
10000	5650	66780.0
10000	5700	49470.5
10000	5750	10636.0
10000	5800	580.0
10000	5850	11516.5
10000	5900	24609.0
10000	5950	9656.0
10000	6000	15032.0
10000	6050	31512.0
10000	6100	68813.0
10000	6150	18511.5
10000	6200	8417.0
10000	6250	61444.0
10000	6300	57186.5
10000	6350	66002.0
10000	6400	7913.0
10000	6450	20091.334
10000	6500	13223.0
10000	6550	37003.332
10000	6600	33864.0
10000	6650	51748.0
10000	6700	62519.5
10000	6750	19324.0
10000	6800	72854.0
10000	6850	25026.666
10000	6900	18525.5
10000	6950	16909.0
10000	7000	36132.0
10000	7050	13143.5
10000	7100	16023.6
10000	7150	3606.0
10000	7200	24868.666
10000	7250	20253.334
10000	7300	51699.5
10000	7350	10442.0
10000	7400	40630.5
10000	7450	39202.0
10000	7500	14364.667
10000	7550	12958.667
10000	7600	5337.0
10000	7650	8253.0
10000	7700	32408.334
10000	7750	23755.0
10000	7800	13294.25
10000	7850	15422.0
10000	7900	56564.0
10000	7950	9098.0
10000	8000	47695.715
10000	8050	48387.0
10000	8100	41843.0
10000	8150	18335.0
10000	8200	7734.0
10000	8250	12754.0
10000	8300	46101.0
10000	8350	20980.0
10000	8400	27592.0
10000	8450	52721.0
10000	8500	1549.0
10000	8550	17085.0
10000	8600	68095.0
10000	8650	8792.5
10000	8700	25668.715
10000	8750	51338.0
10000	8800	12356.0
10000	8850	112988.0
10000	8900	21271.5
10000	8950	9730.25
10000	9000	9865.0
10000	9050	6658.0
10000	9100	3409.0
10000	9150	13664.5
10000	9200	9787.0
10000	9250	3738.0
10000	9300	18144.75
10000	9350	11416.0
10000	9400	28823.5
10000	9450	2015.0
10000	9500	7766.0
10000	9550	8374.5
10000	9600	4647.0
10000	9650	13071.25
10000	9700	2772.0
10000	9750	20761.0
10000	9800	22388.285
10000	9850	17329.0
10000	9900	11913.0
10000	9950	6402.75
10000	10000	15818.0
10000	10050	25096.334
10000	10100	10932.833
10000	10150	27838.334
10000	10200	13418.667
10000	10250	5631.0
10000	10300	3588.0
10000	10350	13032.5
10000	10400	41605.5
10000	10450	22872.75
10000	10500	4381.0
10000	10550	15428.429
10000	10600	39593.0
10000	10650	3014.0
10000	10700	17384.0
10000	10750	20046.8
10000	10800	75051.4
10000	10850	65208.855
10000	10900	35719.0
10000	10950	12216.667
10000	11000	27764.0
10000	11050	5098.143
10000	11100	27718.75
10000	11150	21140.5
10000	11200	42006.0
10000	11250	16391.0
10000	11300	5197.0
10000	11350	35220.285
10000	11400	34020.668
10000	11450	9419.6
10000	11500	17563.0
10000	11550	10167.0
10000	11600	36633.332
10000	11650	30565.75
10000	11700	20526.8
10000	11750	74116.0
10000	11800	71154.0
10000	11850	17262.857
10000	11900	22917.0
10000	11950	37334.75
10000	12000	64425.0
10000	12050	83770.0
10000	12100	23407.0
10000	12150	25053.0
10000	12200	68823.0
10000	12250	41482.668
10000	12300	34534.0
10000	12350	14139.8
10000	12400	13249.25
10000	12450	25445.0
10000	12500	7009.0
10000	12550	35710.0
10000	12600	8633.8
10000	12650	26220.0
10000	12700	22094.4
10000	12750	20619.0
10000	12800	12820.125
10000	12850	17653.0
10000	12900	13226.5
10000	12950	3798.0
10000	13000	10031.0
10000	13050	23949.5
10000	13100	38352.332
10000	13150	62097.0
10000	13200	14864.0
10000	13250	69932.5
10000	13300	45466.668
10000	13350	20020.0
10000	13400	64471.0
10000	13450	22248.0
10000	13500	3701.0
10000	13550	18809.5
10000	13600	36051.0
10000	13650	79355.0
10000	13700	36718.5
10000	13750	25377.8
10000	13800	79308.0
10000	13850	31913.0
10000	13900	5724.0
10000	13950	8336.667
10000	14000	31027.0
10000	14050	8971.0
10000	14100	8900.0
10000	14150	6487.0
10000	14200	19990.666
10000	14250	46424.332
10000	14300	46055.0
10000	14350	29366.334
10000	14400	46838.0
10000	14450	40424.5
10000	14500	41660.0
10000	14550	43072.4
10000	14600	49711.0
10000	14650	7938.0
10000	14700	22183.0
10000	14750	37135.0
10000	14800	18352.5
10000	14850	19351.0
10000	14900	63631.0
10000	14950	27082.666
10000	15000	28029.666
10000	15050	71732.0
10000	15100	28415.666
10000	15150	33202.5
10000	15200	7844.75
10000	15250	16500.0
10000	15300	24675.0
10000	15350	33761.5
10000	15400	28508.0
10000	15450	5994.75
10000	15500	13659.5
10000	15550	71166.336
10000	15600	27917.75
10000	15650	3638.0
10000	15700	5508.5
10000	15750	44465.5
10000	15800	1584.0
10000	15850	42833.5
10000	15900	5952.0
10000	15950	24482.0
10000	16000	4698.5
10000	16050	13293.75
10000	16100	1780.0
10000	16150	24112.0
10000	16200	13985.667
10000	16250	30811.0
10000	16300	8876.0
10000	16350	18503.834
10000	16400	26906.0
10000	16450	27948.0
10000	16500	37262.0
10000	16550	40113.332
10000	16600	65952.5
10000	16650	32898.5
10000	16700	4585.3335
10000	16750	10747.5
10000	16800	76554.0
10000	16850	6022.0
10000	16900	59720.5
10000	16950	5067.0
10000	17000	27460.75
10000	17050	39637.25
10000	17100	10695.667
10000	17150	6452.4
10000	17200	68360.336
10000	17250	7931.3335
10000	17300	5984.0
10000	17350	2847.3333
10000	17400	16880.334
10000	17450	35992.332
10000	17500	24632.25
10000	17550	17749.0
10000	17600	30461.75
10000	17650	53772.5
10000	17700	49866.668
10000	17750	40530.332
10000	17800	27949.666
10000	17850	4279.0
10000	17900	21909.0
10000	17950	15466.0
10000	18000	47293.668
10000	18050	38169.0
10000	18100	62558.5
10000	18150	20246.5
10000	18200	23474.5
10000	18250	3026.5
10000	18300	6148.0
10000	18350	12210.0
10000	18400	5520.0
10000	18450	30453.666
10000	18500	1727.5
10000	18550	3949.3333
10000	18600	14106.0
10000	18650	74177.0
10000	18700	48716.5
10000	18750	31802.0
10000	18800	28435.5
10000	18850	8033.0
10000	18900	36056.5
10000	18950	26851.0
10000	19000	17354.5
10000	19050	64452.5
10000	19100	34996.5
10000	19150	28602.0
10000	19200	3799.6667
10000	19250	22076.334
10000	19300	6814.0
10000	19350	3085.0
10000	19400	8820.0
10000	19450	25931.0
10000	19500	20005.5
10000	19550	21125.6
10000	19600	2216.0
10000	19650	6293.5
10000	19700	11748.167
10000	19750	8725.5
10000	19800	22112.25
10000	19850	28999.572
10000	19900	23367.5
10000	19950	7960.625
10000	20000	14075.667
10000	20050	24164.334
10000	20100	29455.25
10000	20150	13835.2
10000	20200	7539.0
10000	20250	9544.333
10000	20300	27919.334
10000	20350	21714.285
10000	20400	4951.25
10000	20450	28704.334
10000	20500	18511.0
10000	20550	17668.75
10000	20600	2204.0
10000	20650	19869.0
10000	20700	17708.5
10000	20750	1628.6666
10000	20800	5192.6665
10000	20850	36612.5
10000	20900	17773.0
10000	20950	4975.5
10000	21000	33946.5
10000	21050	18329.0
10000	21100	6312.5
10000	21150	24325.666
10000	21200	13408.75
10000	21250	12093.571
10000	21300	13056.0
10000	21350	12182.5
10000	21400	3889.0
10000	21450	17893.25
10000	21500	31273.8
10000	21550	3848.0
10000	21600	37712.5
10000	21650	13392.667
10000	21700	16060.2
10000	21750	9210.5
10000	21800	14221.667
10000	21850	17462.8
10000	21900	3442.0
10000	21950	12020.0
10000	22000	18145.0
10000	22050	5018.0
10000	22100	12918.667
10000	22150	34895.5
10000	22200	17391.0
10000	22250	38391.0
10000	22300	7688.0
10000	22350	4221.0
10000	22400	48850.5
10000	22450	23717.428
10000	22500	1914.0
10000	22550	3216.25
10000	22600	22670.5
10000	22650	2198.0
10000	22700	7940.4
10000	22750	4718.5
10000	22800	7358.0
10000	22850	13592.0
10000	22900	2010.4
10000	22950	38066.5
10000	23000	36428.0
10000	23050	10167.5
10000	23100	9968.0
10000	23150	11433.0
10000	23200	10400.6
10000	23250	7901.75
10000	23300	37301.6
10000	23350	25890.143
10000	23400	4080.0
10000	23450	1658.0
10000	23500	14882.75
10000	23550	46246.0
10000	23600	14774.5
10000	23650	23814.666
10000	23700	15733.333
10000	23750	10318.333
10000	23800	13075.5
10000	23850	5866.0
10000	23900	23223.334
10000	23950	29191.666
10000	24000	16461.6
10000	24050	35068.5
10000	24100	21575.5
10000	24150	17484.834
10000	24200	66708.336
10000	24250	9655.667
10000	24300	10135.0
10000	24350	18317.0
10000	24400	15507.5
10000	24450	14179.75
10000	24500	3666.0
10000	24550	2617.75
10000	24600	19055.0
10000	24650	7343.0
10000	24700	8448.75
10000	24750	7410.3335
10000	24800	5433.0
10000	24850	13077.333
10000	24900	18962.0
10000	24950	41063.332
10000	25000	33376.332
10000	25050	1787.0
10000	25100	14552.25
10000	25150	7882.0
10000	25200	24524.572
10000	25250	9439.0
10000	25300	10370.0
10000	25350	2164.0
10000	25400	10011.5
10000	25450	2018.6666
10000	25500	31563.0
10000	25550	1869.5
10000	25600	65523.0
10000	25650	50986.0
10000	25700	2434.0
10000	25750	12938.5
10000	25800	46484.5
10000	25850	11820.5
10000	25900	13318.0
10000	25950	18019.75
10000	26000	18178.5
10000	26050	47865.0
10000	26100	24778.0
10000	26150	8483.667
10000	26200	41002.5
10000	26250	64751.5
10000	26300	8034.0
10000	26350	3800.0
10000	26400	1046.0
10000	26450	31367.0
10000	26500	19549.2
10000	26550	4848.5
10000	26600	16372.0
10000	26650	24123.25
10000	26700	6441.25
10000	26750	7485.5
10000	26800	29850.334
10000	26850	18995.75
10000	26900	10977.667
10000	26950	12159.5
10000	27000	6556.25
10000	27050	20668.666
10000	27100	26048.666
10000	27150	7795.0
10000	27200	64229.0
10000	27250	1900.0
10000	27300	11403.75
10000	27350	27281.666
10000	27400	2093.0
10000	27450	26060.666
10000	27500	974.0
10000	27550	3051.0
10000	27600	9613.5
10000	27650	4948.5
10000	27700	18591.8
10000	27750	3815.0
10000	27800	7296.6665
10000	27850	17289.25
10000	27900	26744.75
10000	27950	9115.0
10000	28000	37697.0
10000	28050	14245.4
10000	28100	18075.5
10000	28150	26437.334
10000	28200	8042.0
10000	28250	10534.333
10000	28300	11220.5
10000	28350	36253.75
10000	28400	2328.0
10000	28450	1804.5
10000	28500	4671.0
10000	28550	13571.5
10000	28600	10846.333
10000	28650	18967.0
10000	28700	9092.75
10000	28750	7010.0
10000	28800	12517.4
10000	28850	34246.8
10000	28900	20065.0
10000	28950	64248.0
10000	29000	4077.3333
10000	29050	46153.668
10000	29100	26908.25
10000	29150	6424.6665
10000	29200	12265.5
10000	29250	20440.75
10000	29300	32872.0
10000	29350	3848.0
10000	29400	7111.2
10000	29450	16152.0
10000	29500	54949.5
10000	29550	5832.0
10000	29600	24909.334
10000	29650	19508.334
10000	29700	5233.0
10000	29750	11942.5
10000	29800	8610.75
10000	29850	26322.25
10000	29900	2175.3333
10000	29950	8653.857
10000	30000	51918.5
10000	30050	9149.2
10000	30100	16017.75
10000	30150	32152.0
10000	30200	16231.667
10000	30250	1511.0
10000	30300	10212.5
10000	30350	8880.75
10000	30400	3221.0
10000	30450	9041.5
10000	30500	4477.5
10000	30550	707.0
10000	30600	2973.0
10000	30650	33356.75
10000	30700	6431.5
10000	30750	6061.6665
10000	30800	7468.0
10000	30850	1011.0
10000	30900	7511.5
10000	30950	6738.75
10000	31000	743.0
10000	31050	6790.25
10000	31100	36266.0
10000	31150	1771.0
10000	31200	2183.0
10000	31250	8740.0
10000	31300	7004.0
10000	31350	6789.4
10000	31400	7064.0
10000	31450	8362.0
10000	31500	60643.75
10000	31550	1672.5
10000	31600	7959.3335
10000	31650	3976.25
10000	31700	2358.0
10000	31750	2963.0
10000	31800	16149.0
10000	31850	6086.5
10000	31900	9091.75
10000	31950	10694.667
10000	32000	6046.0
10000	32050	4161.0
10000	32100	23338.555
10000	32150	7715.0
10000	32200	32966.0
10000	32250	13876.6
10000	32300	40779.0
10000	32350	3503.25
10000	32400	5977.0
10000	32450	18770.75
10000	32500	9679.0
10000	32550	846.0
10000	32600	4448.3335
10000	32650	1185.0
10000	32700	4081.3333
10000	32750	7886.6
10000	32800	29079.8
10000	32850	41363.5
10000	32900	3247.0
10000	32950	18672.4
10000	33000	5638.3335
10000	33050	34628.5
10000	33100	17265.834
10000	33150	2928.0
10000	33200	6120.0
10000	33250	2003.0
10000	33300	9063.333
10000	33350	65490.0
10000	33400	11220.75
10000	33450	7719.5
10000	33500	2837.6667
10000	33550	4908.0
10000	33600	4004.0
10000	33650	7796.3335
10000	33700	15047.333
10000	33750	4401.0
10000	33800	11743.667
10000	33850	64171.0
10000	33900	1569.0
10000	33950	3180.6667
10000	34000	18182.5
10000	34050	7872.6665
10000	34100	34662.0
10000	34150	29084.0
10000	34200	13335.667
10000	34250	2653.0
10000	34300	33182.0
10000	34350	16950.572
10000	34400	4809.5
10000	34450	15576.0
10000	34500	14014.2
10000	34550	1107.0
10000	34600	14889.0
10000	34650	8643.5
10000	34700	22246.0
10000	34750	43099.0
10000	34800	4254.3335
10000	34850	65141.0
10000	34900	3091.75
10000	34950	2087.0
10000	35000	15247.6
10000	35050	15325.5
10000	35100	8416.6
10000	35150	3263.5
10000	35200	27935.5
10000	35250	5656.0
10000	35300	11872.25
10000	35350	1219.25
10000	35400	2645.0
10000	35450	28708.0
10000	35500	1184.5
10000	35550	9507.333
10000	35600	25622.8
10000	35650	6381.5713
10000	35700	14355.714
10000	35750	39883.332
10000	35800	5073.0
10000	35850	2722.0
10000	35900	1889.0
10000	35950	18996.0
10000	36000	1442.6666
10000	36050	1071.0
10000	36100	9092.5
10000	36150	5644.8
10000	36200	9216.0
10000	36250	16377.333
10000	36300	10905.2
10000	36350	3101.5
10000	36400	4665.3335
10000	36450	2973.3333
10000	36500	12474.667
10000	36550	2368.0
10000	36600	5384.0
10000	36650	15210.2
10000	36700	14502.111
10000	36750	3094.5
10000	36800	14384.5
10000	36850	1344.0
10000	36900	1064.0
10000	36950	9178.75
10000	37000	8179.778
10000	37050	17285.0
10000	37100	15832.333
10000	37150	9360.8
10000	37200	10702.667
10000	37250	11183.333
10000	37300	10644.0
10000	37350	9148.6
10000	37400	3937.6
10000	37450	19720.75
10000	37500	28550.666
10000	37550	16349.0
10000	37600	9603.333
10000	37650	4620.0
10000	37700	5596.5
10000	37750	3532.0
10000	37800	6066.0
10000	37850	16741.5
10000	37900	19443.4
10000	37950	21560.75
10000	38000	787.75
10000	38050	6743.2856
10000	38100	64150.5
10000	38150	7270.0
10000	38200	9355.2
10000	38250	4502.7144
10000	38300	10665.0
10000	38350	12661.333
10000	38400	29855.4
10000	38450	26287.5
10000	38500	6142.0
10000	38550	10530.0
10000	38600	15589.25
10000	38650	3922.0
10000	38700	27717.666
10000	38750	17857.0
10000	38800	6591.6665
10000	38850	2121.25
10000	38900	3482.5
10000	38950	3523.0
10000	39000	4193.0
10000	39050	27297.2
10000	39100	2368.3333
10000	39150	4443.5
10000	39200	1270.6666
10000	39250	2882.6667
10000	39300	1280.3334
10000	39350	5414.5
10000	39400	1262.75
10000	39450	6720.0
10000	39500	8040.0
10000	39550	2296.75
10000	39600	1090.6666
10000	39650	53626.832
10000	39700	21767.75
10000	39750	38864.75
10000	39800	24310.0
10000	39850	17377.285
10000	39900	12685.333
10000	39950	40347.8
10000	40000	3389.25
10000	40050	3729.6667
10000	40100	7635.75
10000	40150	9639.2
10000	40200	17934.8
10000	40250	911.0
10000	40300	4554.5
10000	40350	1122.0
10000	40400	1919.0
10000	40450	20558.2
10000	40500	1086.4
10000	40550	21811.334
10000	40600	28967.0
10000	40650	2947.5715
10000	40700	5454.5
10000	40750	5484.25
10000	40800	17339.0
10000	40850	12759.333
10000	40900	2265.0
10000	40950	3146.0
10000	41000	4941.0
10000	41050	4071.6667
10000	41100	37345.0
10000	41150	2832.5
10000	41200	6408.0
10000	41250	1616.0
10000	41300	3248.5
10000	41350	5129.3335
10000	41400	6291.75
10000	41450	4007.5
10000	41500	2980.75
10000	41550	13147.6
10000	41600	11651.0
10000	41650	19782.666
10000	41700	1578.0
10000	41750	7047.25
10000	41800	10587.286
10000	41850	7748.6
10000	41900	10998.8
10000	41950	16647.2
10000	42000	2332.8333
10000	42050	2784.6667
10000	42100	6287.0
10000	42150	5585.5
10000	42200	14519.8
10000	42250	16361.75
10000	42300	2581.75
10000	42350	4880.143
10000	42400	8788.8
10000	42450	10776.167
10000	42500	25236.0
10000	42550	33098.5
10000	42600	10849.333
10000	42650	13876.25
10000	42700	5277.6665
10000	42750	12008.2
10000	42800	16279.5
10000	42850	2747.5
10000	42900	4410.3335
10000	42950	3830.8
10000	43000	2859.0
10000	43050	905.0
10000	43100	51931.0
10000	43150	2546.3333
10000	43200	2915.25
10000	43250	5703.25
10000	43300	2724.75
10000	43350	10488.167
10000	43400	5662.25
10000	43450	3794.6667
10000	43500	2042.6
10000	43550	11603.143
10000	43600	11527.333
10000	43650	4222.6
10000	43700	5484.8
10000	43750	4792.3335
10000	43800	3947.0
10000	43850	3718.6667
10000	43900	2657.0
10000	43950	2534.25
10000	44000	8620.462
10000	44050	3807.4
10000	44100	11095.4
10000	44150	1165.3334
10000	44200	32972.0
10000	44250	4208.6
10000	44300	11885.0
10000	44350	3410.5
10000	44400	803.75
10000	44450	2617.5
10000	44500	6368.5557
10000	44550	2189.0
10000	44600	19010.5
10000	44650	1757.0
10000	44700	14665.4
10000	44750	1951.0
10000	44800	21551.0
10000	44850	2886.5
10000	44900	2451.0
10000	44950	2777.5
10000	45000	19252.5
10000	45050	12066.429
10000	45100	13319.25
10000	45150	12092.0
10000	45200	4673.8
10000	45250	6318.3335
10000	45300	2917.1667
10000	45350	2054.0
10000	45400	3239.0
10000	45450	12882.4
10000	45500	1259.75
10000	45550	24072.334
10000	45600	6052.0
10000	45650	9205.833
10000	45700	17049.75
10000	45750	8890.0
10000	45800	8813.0
10000	45850	3197.7778
10000	45900	22921.666
10000	45950	26180.8
10000	46000	15494.2
10000	46050	4830.0
10000	46100	19155.0
10000	46150	2413.5
10000	46200	15070.25
10000	46250	1495.3334
10000	46300	16947.0
10000	46350	4440.1665
10000	46400	6148.8335
10000	46450	21901.25
10000	46500	5277.4
10000	46550	5390.2
10000	46600	3612.3333
10000	46650	32945.0
10000	46700	3326.6667
10000	46750	2934.0
10000	46800	6304.0
10000	46850	15582.0
10000	46900	2509.2
10000	46950	22938.0
10000	47000	4174.75
10000	47050	9115.5
10000	47100	12678.375
10000	47150	11504.375
10000	47200	1258.0
10000	47250	5147.5557
10000	47300	1576.0
10000	47350	1440.25
10000	47400	1814.0
10000	47450	10565.6
10000	47500	2712.1428
10000	47550	19158.25
10000	47600	3054.5557
10000	47650	33810.168
10000	47700	3271.75
10000	47750	6018.5
10000	47800	17632.857
10000	47850	1036.0
10000	47900	12735.667
10000	47950	13274.25
10000	48000	9408.0
10000	48050	4378.6665
10000	48100	13609.6
10000	48150	11940.444
10000	48200	4344.0
10000	48250	11372.909
10000	48300	10627.833
10000	48350	1062.3334
10000	48400	9218.833
10000	48450	2861.7273
10000	48500	13125.429
10000	48550	15399.6
10000	48600	15324.833
10000	48650	7449.8335
10000	48700	9650.75
10000	48750	4482.75
10000	48800	7151.0
10000	48850	6271.6665
10000	48900	18686.0
10000	48950	1640.8
10000	49000	33205.0
10000	49050	4148.5713
10000	49100	17243.334
10000	49150	9953.6
10000	49200	6347.222
10000	49250	2541.0
10000	49300	2587.5
10000	49350	3132.0
10000	49400	30836.0
10000	49450	17737.166
10000	49500	1104.5
10000	49550	4911.0
10000	49600	11789.333
10000	49650	2998.6667
10000	49700	1168.1666
10000	49750	1120.4
10000	49800	17543.166
10000	49850	8496.0
10000	49900	8097.6665
10000	49950	13435.0
10000	50000	3385.6667
10000	50050	13698.6
10000	50100	2926.3333
10000	50150	15182.125
10000	50200	8079.0
10000	50250	12082.0
10000	50300	26245.0
10000	50350	32034.857
10000	50400	13911.0
10000	50450	2455.3333
10000	50500	2201.3333
10000	50550	2156.5
10000	50600	11885.0
10000	50650	16472.572
10000	50700	16800.334
10000	50750	1409.2858
10000	50800	3995.0
10000	50850	2166.0
10000	50900	12912.167
10000	50950	12412.333
10000	51000	2116.0
10000	51050	13175.0
10000	51100	14246.333
10000	51150	23802.285
10000	51200	23842.4
10000	51250	19322.5
10000	51300	3265.5715
10000	51350	8887.25
10000	51400	28060.0
10000	51450	6961.4
10000	51500	4237.5
10000	51550	1642.4
10000	51600	11725.125
10000	51650	6021.6665
10000	51700	16369.667
10000	51750	6840.5
10000	51800	4721.0
10000	51850	8767.0
10000	51900	11476.5
10000	51950	13314.333
10000	52000	3221.2
10000	52050	12698.0
10000	52100	3466.25
10000	52150	13929.667
10000	52200	4447.0
10000	52250	1425.0
10000	52300	2573.1667
10000	52350	8483.333
10000	52400	8291.0
10000	52450	3385.0
10000	52500	1466.5
10000	52550	11640.833
10000	52600	1470.0
10000	52650	3576.0
10000	52700	1373.2
10000	52750	2258.5
10000	52800	4500.5
10000	52850	15427.0
10000	52900	3704.375
10000	52950	31168.834
10000	53000	2712.375
10000	53050	1957.0
10000	53100	7273.6665
10000	53150	2588.5
10000	53200	23978.637
10000	53250	3448.0
10000	53300	23390.8
10000	53350	6325.8335
10000	53400	3352.0
10000	53450	5103.1665
10000	53500	6670.6
10000	53550	3429.25
10000	53600	14525.6
10000	53650	13128.5
10000	53700	3969.5
10000	53750	4547.5
10000	53800	2428.0
10000	53850	6787.0
10000	53900	7878.625
10000	53950	3126.6667
10000	54000	1436.8334
10000	54050	13345.4
10000	54100	17389.6
10000	54150	2603.1667
10000	54200	2911.75
10000	54250	924.0
10000	54300	8870.5
10000	54350	22823.75
10000	54400	13099.143
10000	54450	20266.166
10000	54500	14691.0
10000	54550	13821.333
10000	54600	15601.5
10000	54650	3030.3333
10000	54700	13572.25
10000	54750	3925.4285
10000	54800	19218.25
10000	54850	7549.0
10000	54900	1543.6
10000	54950	25429.0
10000	55000	8670.167
10000	55050	47392.0
10000	55100	14076.333
10000	55150	8554.6
10000	55200	28119.715
10000	55250	2075.7144
10000	55300	1642.2
10000	55350	7263.6665
10000	55400	6217.5713
10000	55450	14489.0
10000	55500	23572.334
10000	55550	9556.75
10000	55600	3695.5
10000	55650	5253.5
10000	55700	3087.5
10000	55750	9736.0
10000	55800	16323.5
10000	55850	6177.0
10000	55900	20108.857
10000	55950	2672.8
10000	56000	7269.3335
10000	56050	6602.0
10000	56100	5973.5
10000	56150	9972.286
10000	56200	4160.1665
10000	56250	13321.429
10000	56300	11554.111
10000	56350	14872.5
10000	56400	1705.5
10000	56450	14864.0
10000	56500	15328.0
10000	56550	18937.8
10000	56600	5555.5
10000	56650	3754.8333
10000	56700	15433.0
10000	56750	12335.3
10000	56800	1817.6666
10000	56850	12049.6
10000	56900	1498.2
10000	56950	3588.8572
10000	57000	7962.0
10000	57050	7573.4
10000	57100	1102.5
10000	57150	4037.0
10000	57200	4063.0
10000	57250	1601.0
10000	57300	17208.889
10000	57350	6268.0
10000	57400	22821.4
10000	57450	1026.0
10000	57500	12802.0
10000	57550	17678.889
10000	57600	23349.0
10000	57650	523.3333
10000	57700	4225.5
10000	57750	1579.75
10000	57800	6530.4
10000	57850	20241.715
10000	57900	467.0
10000	57950	6544.857
10000	58000	6677.25
10000	58050	4508.5
10000	58100	6675.5
10000	58150	7263.25
10000	58200	17468.5
10000	58250	2164.5
10000	58300	8558.818
10000	58350	33475.668
10000	58400	1418.75
10000	58450	5151.2
10000	58500	16885.5
10000	58550	11825.6
10000	58600	17523.2
10000	58650	14235.833
10000	58700	7276.8
10000	58750	15437.0
10000	58800	21894.25
10000	58850	15569.875
10000	58900	17660.0
10000	58950	22933.5
10000	59000	2580.8333
10000	59050	16512.5
10000	59100	8894.2
10000	59150	12074.5
10000	59200	7977.3335
10000	59250	6509.25
10000	59300	12629.429
10000	59350	21761.666
10000	59400	14312.75
10000	59450	11602.0
10000	59500	24116.25
10000	59550	14114.25
10000	59600	40624.0
10000	59650	9543.143
10000	59700	544.0
10000	59750	9386.833
10000	59800	9364.833
10000	59850	13321.667
10000	59900	7429.2
10000	59950	5313.6665
10000	60000	4476.0
10000	60050	17160.428
10000	60100	3982.5
10000	60150	10813.75
10000	60200	6271.25
10000	60250	6095.6665
10000	60300	11691.429
10000	60350	13143.4
10000	60400	4022.8
10000	60450	29281.0
10000	60500	16862.666
10000	60550	4547.0
10000	60600	2894.5
10000	60650	12712.111
10000	60700	12849.2
10000	60750	10148.2
10000	60800	13839.833
10000	60850	8420.25
10000	60900	1318.0
10000	60950	1746.2
10000	61000	17592.166
10000	61050	13653.667
10000	61100	16050.75
10000	61150	16499.5
10000	61200	8511.0
10000	61250	9666.714
10000	61300	17355.25
10000	61350	23199.334
10000	61400	7477.6
10000	61450	19707.6
10000	61500	13342.0
10000	61550	18352.8
10000	61600	6840.0
10000	61650	15625.0
10000	61700	24541.334
10000	61750	25354.285
10000	61800	11116.333
10000	61850	12058.833
10000	61900	6542.5713
10000	61950	17943.5
10000	62000	10762.75
10000	62050	23818.334
10000	62100	8735.667
10000	62150	23629.0
10000	62200	20024.25
10000	62250	20024.428
10000	62300	37758.6
10000	62350	28825.0
10000	62400	4484.1665
10000	62450	12492.667
10000	62500	18097.143
10000	62550	7300.0
10000	62600	21608.2
10000	62650	13846.0
10000	62700	14634.077
10000	62750	28312.0
10000	62800	7873.5
10000	62850	12889.0
10000	62900	17193.908
10000	62950	10124.571
10000	63000	13014.667
10000	63050	4528.25
10000	63100	5553.8184
10000	63150	11385.667
