workload,date_time,total_http
1000,1523137389,0.006333
1000,1523137389,0.01075
1000,1523137389,0
1000,1523137389,0.009
1000,1523137389,0.01
1000,1523137389,0.00975
1000,1523137389,0.01875
1000,1523137389,0.0076
1000,1523137389,0.008
1000,1523137389,0.01225
1000,1523137389,0.013
1000,1523137389,0.016333
1000,1523137390,0.006667
1000,1523137390,0.004
1000,1523137390,0.005
1000,1523137390,0.005
1000,1523137390,0.016333
1000,1523137390,0.01
1000,1523137390,0.006
1000,1523137390,0.022
1000,1523137390,0.018
1000,1523137390,0.0055
1000,1523137390,0.013
1000,1523137390,0.015
1000,1523137390,0.01775
1000,1523137390,0.0065
1000,1523137390,0.006
1000,1523137390,0.007667
1000,1523137390,0.005
1000,1523137390,0.008
1000,1523137390,0.028
1000,1523137390,0.006
1000,1523137391,0.012
1000,1523137391,0.008
1000,1523137391,0.014
1000,1523137391,0.005
1000,1523137391,0.0134
1000,1523137391,0.005667
1000,1523137391,0.006
1000,1523137391,0.006
1000,1523137391,0.007
1000,1523137391,0.016
1000,1523137391,0.0075
1000,1523137391,0.028
1000,1523137391,0.044
1000,1523137391,0.0084
1000,1523137391,0.007
1000,1523137391,0
1000,1523137391,0.0178
1000,1523137391,0.077
1000,1523137391,0.009333
1000,1523137391,0.007
1000,1523137392,0.0065
1000,1523137392,0.0165
1000,1523137392,0.009
1000,1523137392,0.009
1000,1523137392,0.012143
1000,1523137392,0.012333
1000,1523137392,0.013
1000,1523137392,0.009333
1000,1523137392,0.011333
1000,1523137392,0.0075
1000,1523137392,0.01075
1000,1523137392,0.0055
1000,1523137392,0.006
1000,1523137392,0.010333
1000,1523137392,0.008
1000,1523137392,0.011833
1000,1523137392,0.0065
1000,1523137392,0.0065
1000,1523137392,0.005667
1000,1523137392,0.007
1000,1523137393,0.0105
1000,1523137393,0.005
1000,1523137393,0.008
1000,1523137393,0.005
1000,1523137393,0.006
1000,1523137393,0.0105
1000,1523137393,0.00925
1000,1523137393,0.019
1000,1523137393,0.004
1000,1523137393,0.0085
1000,1523137393,0.005167
1000,1523137393,0.0045
1000,1523137393,0.0115
1000,1523137393,0.009
1000,1523137393,0.011
1000,1523137393,0.006667
1000,1523137393,0.007667
1000,1523137393,0.012
1000,1523137393,0.01725
1000,1523137393,0.0055
1000,1523137394,0.005
1000,1523137394,0.0085
1000,1523137394,0.0205
1000,1523137394,0.015667
1000,1523137394,0.0145
1000,1523137394,0.005
1000,1523137394,0.00725
1000,1523137394,0.01
1000,1523137394,0.008333
1000,1523137394,0.0095
1000,1523137394,0.008778
1000,1523137394,0.008
1000,1523137394,0
1000,1523137394,0.005667
1000,1523137394,0.005
1000,1523137394,0.015
1000,1523137394,0.01
1000,1523137394,0.0055
1000,1523137394,0.002
1000,1523137394,0.0145
1000,1523137395,0.0055
1000,1523137395,0.0065
1000,1523137395,0.00925
1000,1523137395,0.005
1000,1523137395,0.0125
1000,1523137395,0.014
1000,1523137395,0.006333
1000,1523137395,0.005
1000,1523137395,0.005
1000,1523137395,0.014333
1000,1523137395,0.005667
1000,1523137395,0.003
1000,1523137395,0.006
1000,1523137395,0.006
1000,1523137395,0.005
1000,1523137395,0.003333
1000,1523137395,0
1000,1523137395,0.006143
1000,1523137395,0.008
1000,1523137395,0.005
1000,1523137396,0.006857
1000,1523137396,0
1000,1523137396,0.0065
1000,1523137396,0.007
1000,1523137396,0.014
1000,1523137396,0.006
1000,1523137396,0.016
1000,1523137396,0.010333
1000,1523137396,0
1000,1523137396,0.008333
1000,1523137396,0.0045
1000,1523137396,0.00675
1000,1523137396,0.005667
1000,1523137396,0.006
1000,1523137396,0.004333
1000,1523137396,0.005833
1000,1523137396,0.0095
1000,1523137396,0.0105
1000,1523137396,0.006
1000,1523137396,0.0255
1000,1523137397,0.007
1000,1523137397,0.005
1000,1523137397,0.007667
1000,1523137397,0.0035
1000,1523137397,0.009
1000,1523137397,0.005
1000,1523137397,0.013
1000,1523137397,0.009667
1000,1523137397,0.01125
1000,1523137397,0.0078
1000,1523137397,0.003
1000,1523137397,0.011
1000,1523137397,0.005333
1000,1523137397,0.0055
1000,1523137397,0.0055
1000,1523137397,0.005
1000,1523137397,0.006
1000,1523137397,0.0145
1000,1523137397,0.0055
1000,1523137397,0.009
1000,1523137398,0.0114
1000,1523137398,0.0138
1000,1523137398,0.007
1000,1523137398,0.0105
1000,1523137398,0.005
1000,1523137398,0.005667
1000,1523137398,0
1000,1523137398,0.010667
1000,1523137398,0.009
1000,1523137398,0.0088
1000,1523137398,0.005
1000,1523137398,0.0066
1000,1523137398,0.005
1000,1523137398,0.0085
1000,1523137398,0.006
1000,1523137398,0.008
1000,1523137398,0.0055
1000,1523137398,0.010333
1000,1523137398,0.011333
1000,1523137398,0.02
1000,1523137399,0.00475
1000,1523137399,0.007
1000,1523137399,0.003667
1000,1523137399,0.003
1000,1523137399,0
1000,1523137399,0.0095
1000,1523137399,0.0228
1000,1523137399,0.0125
1000,1523137399,0
1000,1523137399,0.017429
1000,1523137399,0.0045
1000,1523137399,0.0105
1000,1523137399,0.008
1000,1523137399,0.0085
1000,1523137399,0.012
1000,1523137399,0.0112
1000,1523137399,0.008333
1000,1523137399,0.008333
1000,1523137399,0.007
1000,1523137399,0.009
1000,1523137400,0.0095
1000,1523137400,0.009
1000,1523137400,0.0098
1000,1523137400,0.014
1000,1523137400,0.00925
1000,1523137400,0.0094
1000,1523137400,0.005
1000,1523137400,0.0192
1000,1523137400,0.01975
1000,1523137400,0.010667
1000,1523137400,0.008
1000,1523137400,0.004667
1000,1523137400,0.00575
1000,1523137400,0.010889
1000,1523137400,0.008
1000,1523137400,0.0075
1000,1523137400,0.0095
1000,1523137400,0.008667
1000,1523137400,0.0125
1000,1523137400,0
1000,1523137401,0.015333
1000,1523137401,0.00475
1000,1523137401,0.004
1000,1523137401,0.008
1000,1523137401,0.01525
1000,1523137401,0.006167
1000,1523137401,0.008
1000,1523137401,0.006
1000,1523137401,0.008
1000,1523137401,0.0104
1000,1523137401,0.0105
1000,1523137401,0.0178
1000,1523137401,0.0092
1000,1523137401,0.0105
1000,1523137401,0.0095
1000,1523137401,0.004667
1000,1523137401,0.005
1000,1523137401,0.009333
1000,1523137401,0.011
1000,1523137401,0.015333
1000,1523137402,0.003
1000,1523137402,0.0045
1000,1523137402,0
1000,1523137402,0.008333
1000,1523137402,0.00625
1000,1523137402,0.012714
1000,1523137402,0
1000,1523137402,0.007667
1000,1523137402,0.006333
1000,1523137402,0.0115
1000,1523137402,0.012167
1000,1523137402,0
1000,1523137402,0.0164
1000,1523137402,0.005
1000,1523137402,0.0118
1000,1523137402,0.0145
1000,1523137402,0.00625
1000,1523137402,0.007
1000,1523137402,0.016
1000,1523137402,0.008333
1000,1523137403,0.0055
1000,1523137403,0.0055
1000,1523137403,0.005
1000,1523137403,0.01
1000,1523137403,0.008
1000,1523137403,0.0055
1000,1523137403,0.004667
1000,1523137403,0.009
1000,1523137403,0.011
1000,1523137403,0.006
1000,1523137403,0.007
1000,1523137403,0.00925
1000,1523137403,0.006
1000,1523137403,0.013
1000,1523137403,0.018
1000,1523137403,0.0145
1000,1523137403,0.00525
1000,1523137403,0.005
1000,1523137403,0.010167
1000,1523137403,0.004333
1000,1523137404,0.011
1000,1523137404,0.0055
1000,1523137404,0.004
1000,1523137404,0.021
1000,1523137404,0.0105
1000,1523137404,0.007
1000,1523137404,0
1000,1523137404,0.0105
1000,1523137404,0.005333
1000,1523137404,0.013
1000,1523137404,0.013
1000,1523137404,0.01
1000,1523137404,0.004
1000,1523137404,0.0074
1000,1523137404,0.005667
1000,1523137404,0.005667
1000,1523137404,0.014
1000,1523137404,0.00975
1000,1523137404,0.010667
1000,1523137404,0.008333
1000,1523137405,0.0168
1000,1523137405,0.005
1000,1523137405,0.0055
1000,1523137405,0.00925
1000,1523137405,0.024
1000,1523137405,0.013
1000,1523137405,0.009667
1000,1523137405,0.012
1000,1523137405,0.010333
1000,1523137405,0.005
1000,1523137405,0.011
1000,1523137405,0.0155
1000,1523137405,0.008333
1000,1523137405,0.0076
1000,1523137405,0.005
1000,1523137405,0.018667
1000,1523137405,0.005
1000,1523137405,0.00825
1000,1523137405,0.0095
1000,1523137405,0.0055
1000,1523137406,0.013667
1000,1523137406,0.008
1000,1523137406,0.0056
1000,1523137406,0.01
1000,1523137406,0.004667
1000,1523137406,0.026
1000,1523137406,0.007333
1000,1523137406,0.006
1000,1523137406,0.0065
1000,1523137406,0.008
1000,1523137406,0.0065
1000,1523137406,0.0122
1000,1523137406,0.019
1000,1523137406,0.01375
1000,1523137406,0.0085
1000,1523137406,0.012
1000,1523137406,0.004
1000,1523137406,0.005
1000,1523137406,0.013333
1000,1523137406,0.0115
1000,1523137407,0
1000,1523137407,0.005
1000,1523137407,0
1000,1523137407,0.0055
1000,1523137407,0.005667
1000,1523137407,0.00825
1000,1523137407,0.023714
1000,1523137407,0.01
1000,1523137407,0.007
1000,1523137407,0.0125
1000,1523137407,0.009
1000,1523137407,0.006667
1000,1523137407,0.00825
1000,1523137407,0.011
1000,1523137407,0.01475
1000,1523137407,0.015
1000,1523137407,0.004
1000,1523137407,0.008
1000,1523137407,0.012
1000,1523137407,0.007667
1000,1523137408,0.016333
1000,1523137408,0.009
1000,1523137408,0.005
1000,1523137408,0.014
1000,1523137408,0.0065
1000,1523137408,0.014333
1000,1523137408,0.013
1000,1523137408,0
1000,1523137408,0.00625
1000,1523137408,0.010667
1000,1523137408,0.010333
1000,1523137408,0.006
1000,1523137408,0.004
1000,1523137408,0.005
1000,1523137408,0.00925
1000,1523137408,0.0088
1000,1523137408,0.01325
1000,1523137408,0.011
1000,1523137408,0.013
1000,1523137408,0.005667
1000,1523137409,0
1000,1523137409,0.006333
1000,1523137409,0.0104
1000,1523137409,0.0145
1000,1523137409,0.004
1000,1523137409,0.005
1000,1523137409,0.005
1000,1523137409,0
1000,1523137409,0.01525
1000,1523137409,0.0175
1000,1523137409,0.0035
1000,1523137409,0.009333
1000,1523137409,0.005
1000,1523137409,0.0065
1000,1523137409,0.0104
1000,1523137409,0.008
1000,1523137409,0.00975
1000,1523137409,0.02
1000,1523137409,0.007667
1000,1523137409,0.017
1000,1523137410,0.091
1000,1523137410,0.0718
1000,1523137410,0.0285
1000,1523137410,0.008
1000,1523137410,0.007333
1000,1523137410,0.0062
1000,1523137410,0.011667
1000,1523137410,0.010667
1000,1523137410,0.009333
1000,1523137410,0.006
1000,1523137410,0.006
1000,1523137410,0.0045
1000,1523137410,0.0065
1000,1523137410,0.008
1000,1523137410,0.004
1000,1523137410,0.006
1000,1523137410,0.006
1000,1523137410,0.006
1000,1523137410,0.006
1000,1523137410,0.0055
1000,1523137411,0.0085
1000,1523137411,0.004667
1000,1523137411,0.007667
1000,1523137411,0.005
1000,1523137411,0.005
1000,1523137411,0.0035
1000,1523137411,0.005
1000,1523137411,0.0138
1000,1523137411,0.011667
1000,1523137411,0.006333
1000,1523137411,0.006333
1000,1523137411,0.008
1000,1523137411,0.0085
1000,1523137411,0.00975
1000,1523137411,0.0075
1000,1523137411,0.007
1000,1523137411,0
1000,1523137411,0.011333
1000,1523137411,0.01
1000,1523137411,0.013
1000,1523137412,0.008
1000,1523137412,0.015
1000,1523137412,0.006
1000,1523137412,0.007
1000,1523137412,0.026333
1000,1523137412,0.0055
1000,1523137412,0.012
1000,1523137412,0.01325
1000,1523137412,0.015
1000,1523137412,0.012
1000,1523137412,0.0105
1000,1523137412,0.007
1000,1523137412,0
1000,1523137412,0.014
1000,1523137412,0.0072
1000,1523137412,0.007
1000,1523137412,0.008
1000,1523137412,0.0155
1000,1523137412,0.0095
1000,1523137412,0.008167
1000,1523137413,0.00925
1000,1523137413,0.022
1000,1523137413,0.019
1000,1523137413,0.009
1000,1523137413,0.005
1000,1523137413,0
1000,1523137413,0.0095
1000,1523137413,0.011
1000,1523137413,0.014333
1000,1523137413,0.005
1000,1523137413,0.012333
1000,1523137413,0.006667
1000,1523137413,0.00575
1000,1523137413,0.0045
1000,1523137413,0.005
1000,1523137413,0.00925
1000,1523137413,0.0045
1000,1523137413,0.0035
1000,1523137413,0.003
1000,1523137413,0.004
1000,1523137414,0.0135
1000,1523137414,0.01
1000,1523137414,0.009667
1000,1523137414,0.007
1000,1523137414,0.00775
1000,1523137414,0.005
1000,1523137414,0.011167
1000,1523137414,0.00475
1000,1523137414,0.011
1000,1523137414,0.016
1000,1523137414,0.011
1000,1523137414,0.0035
1000,1523137414,0.008333
1000,1523137414,0.004
1000,1523137414,0.0055
1000,1523137414,0.0068
1000,1523137414,0.009833
1000,1523137414,0.007143
1000,1523137414,0.0055
1000,1523137414,0.012
1000,1523137415,0.015833
1000,1523137415,0.01
1000,1523137415,0.012
1000,1523137415,0.00525
1000,1523137415,0.014167
1000,1523137415,0.00925
1000,1523137415,0.0045
1000,1523137415,0.01125
1000,1523137415,0.0068
1000,1523137415,0.004667
1000,1523137415,0.0055
1000,1523137415,0.005
1000,1523137415,0.010333
1000,1523137415,0.01
1000,1523137415,0.032
1000,1523137415,0.007
1000,1523137415,0.016
1000,1523137415,0.005
1000,1523137415,0.004667
1000,1523137415,0.005
1000,1523137416,0.010333
1000,1523137416,0.009
1000,1523137416,0.009
1000,1523137416,0.0088
1000,1523137416,0
1000,1523137416,0
1000,1523137416,0.0055
1000,1523137416,0.005571
1000,1523137416,0.0122
1000,1523137416,0.013
1000,1523137416,0.0165
1000,1523137416,0.005
1000,1523137416,0
1000,1523137416,0.007333
1000,1523137416,0.005
1000,1523137416,0.027
1000,1523137416,0.009333
1000,1523137416,0.0085
1000,1523137416,0.007
1000,1523137416,0.0085
1000,1523137417,0.010222
1000,1523137417,0.0095
1000,1523137417,0.01
1000,1523137417,0.00825
1000,1523137417,0.013
1000,1523137417,0.007
1000,1523137417,0.0045
1000,1523137417,0.009
1000,1523137417,0.012
1000,1523137417,0.014667
1000,1523137417,0.011333
1000,1523137417,0.010833
1000,1523137417,0.0142
1000,1523137417,0.002
1000,1523137417,0.021
1000,1523137417,0.005
1000,1523137417,0.005
1000,1523137417,0.006
1000,1523137417,0.012
1000,1523137417,0.004
1000,1523137418,0.00575
1000,1523137418,0.012
1000,1523137418,0.008
1000,1523137418,0.007
1000,1523137418,0.0095
1000,1523137418,0.0088
1000,1523137418,0.005
1000,1523137418,0.014
1000,1523137418,0.008667
1000,1523137418,0.0075
1000,1523137418,0.0055
1000,1523137418,0.007
1000,1523137418,0.005
1000,1523137418,0.005667
1000,1523137418,0.006667
1000,1523137418,0.011333
1000,1523137418,0.006333
1000,1523137418,0.006333
1000,1523137418,0.021
1000,1523137418,0.004
1000,1523137419,0.0116
1000,1523137419,0.0326
1000,1523137419,0.007667
1000,1523137419,0.011167
1000,1523137419,0.005
1000,1523137419,0.006
1000,1523137419,0.0055
1000,1523137419,0.00475
1000,1523137419,0.0094
1000,1523137419,0.006
1000,1523137419,0.00825
1000,1523137419,0.00475
1000,1523137419,0.014429
1000,1523137419,0.0075
1000,1523137419,0.00975
1000,1523137419,0.012333
1000,1523137419,0.0095
1000,1523137419,0.0095
1000,1523137419,0.0075
1000,1523137419,0.0165
1000,1523137420,0.014286
1000,1523137420,0.005
1000,1523137420,0.016
1000,1523137420,0.010667
1000,1523137420,0
1000,1523137420,0.018
1000,1523137420,0.012667
1000,1523137420,0.01225
1000,1523137420,0.009333
1000,1523137420,0.0135
1000,1523137420,0.005
1000,1523137420,0.024
1000,1523137420,0.007286
1000,1523137420,0
1000,1523137420,0.013
1000,1523137420,0.0172
1000,1523137420,0.006714
1000,1523137420,0.005
1000,1523137420,0.015
1000,1523137420,0.006
1000,1523137421,0.008
1000,1523137421,0.0125
1000,1523137421,0.0118
1000,1523137421,0.006667
1000,1523137421,0.006
1000,1523137421,0.005
1000,1523137421,0.016833
1000,1523137421,0.00825
1000,1523137421,0
1000,1523137421,0.0045
1000,1523137421,0.00675
1000,1523137421,0.009
1000,1523137421,0.0055
1000,1523137421,0.0092
1000,1523137421,0.008667
1000,1523137421,0.0188
1000,1523137421,0
1000,1523137421,0.01275
1000,1523137421,0.008667
1000,1523137421,0.008
1000,1523137422,0.0054
1000,1523137422,0.013
1000,1523137422,0.008
1000,1523137422,0.011
1000,1523137422,0.0055
1000,1523137422,0.004333
1000,1523137422,0.0148
1000,1523137422,0.00675
1000,1523137422,0.009333
1000,1523137422,0.01075
1000,1523137422,0.0094
1000,1523137422,0.010667
1000,1523137422,0.0048
1000,1523137422,0.00675
1000,1523137422,0.006667
1000,1523137422,0.01125
1000,1523137422,0.01
1000,1523137422,0.005
1000,1523137422,0.007
1000,1523137422,0.008333
1000,1523137423,0.009
1000,1523137423,0.005
1000,1523137423,0.013667
1000,1523137423,0.0116
1000,1523137423,0.0104
1000,1523137423,0.005
1000,1523137423,0.004333
1000,1523137423,0.0105
1000,1523137423,0.005
1000,1523137423,0.006667
1000,1523137423,0.005
1000,1523137423,0.00475
1000,1523137423,0.008
1000,1523137423,0
1000,1523137423,0
1000,1523137423,0.007
1000,1523137423,0.008667
1000,1523137423,0.009
1000,1523137423,0.005
1000,1523137423,0.006
1000,1523137424,0.004
1000,1523137424,0.021
1000,1523137424,0.013
1000,1523137424,0.01125
1000,1523137424,0.006
1000,1523137424,0.0155
1000,1523137424,0.007667
1000,1523137424,0.005
1000,1523137424,0.0115
1000,1523137424,0.0085
1000,1523137424,0
1000,1523137424,0.01
1000,1523137424,0
1000,1523137424,0.006
1000,1523137424,0.009
1000,1523137424,0.007667
1000,1523137424,0.009
1000,1523137424,0.01325
1000,1523137424,0.0095
1000,1523137424,0.009
1000,1523137425,0.005333
1000,1523137425,0.01275
1000,1523137425,0.009667
1000,1523137425,0.009667
1000,1523137425,0
1000,1523137425,0.015667
1000,1523137425,0.005
1000,1523137425,0.01
1000,1523137425,0.008
1000,1523137425,0.008333
1000,1523137425,0.007
1000,1523137425,0.014
1000,1523137425,0.009333
1000,1523137425,0.0135
1000,1523137425,0.027667
1000,1523137425,0.00475
1000,1523137425,0.0045
1000,1523137425,0.004667
1000,1523137425,0.009
1000,1523137425,0.012
1000,1523137426,0.006
1000,1523137426,0.015
1000,1523137426,0.0075
1000,1523137426,0.01
1000,1523137426,0.004
1000,1523137426,0.0101
1000,1523137426,0.004
1000,1523137426,0.0088
1000,1523137426,0.0085
1000,1523137426,0.0084
1000,1523137426,0.008
1000,1523137426,0.008
1000,1523137426,0.024667
1000,1523137426,0.012857
1000,1523137426,0
1000,1523137426,0.02025
1000,1523137426,0
1000,1523137426,0.01125
1000,1523137426,0.011333
1000,1523137426,0.0045
1000,1523137427,0.024
1000,1523137427,0.008
1000,1523137427,0.011
1000,1523137427,0.0095
1000,1523137427,0.007143
1000,1523137427,0.00875
1000,1523137427,0.005
1000,1523137427,0.005
1000,1523137427,0.007667
1000,1523137427,0.00975
1000,1523137427,0.005
1000,1523137427,0.0114
1000,1523137427,0.01
1000,1523137427,0.005333
1000,1523137427,0.0068
1000,1523137427,0.00725
1000,1523137427,0.0045
1000,1523137427,0.006
1000,1523137427,0.00625
1000,1523137427,0.0115
1000,1523137428,0.005
1000,1523137428,0.005
1000,1523137428,0.016
1000,1523137428,0.00975
1000,1523137428,0.01
1000,1523137428,0.009667
1000,1523137428,0.006
1000,1523137428,0.005
1000,1523137428,0.004333
1000,1523137428,0.005
1000,1523137428,0.003
1000,1523137428,0.012
1000,1523137428,0.008
1000,1523137428,0.008
1000,1523137428,0.019
1000,1523137428,0.005333
1000,1523137428,0.0085
1000,1523137428,0.004
1000,1523137428,0.0125
1000,1523137428,0.009667
1000,1523137429,0.004125
1000,1523137429,0.012
1000,1523137429,0.0075
1000,1523137429,0.0125
1000,1523137429,0
1000,1523137429,0.0065
1000,1523137429,0
1000,1523137429,0.0055
1000,1523137429,0.005
1000,1523137429,0.004
1000,1523137429,0.013
1000,1523137429,0.006833
1000,1523137429,0
1000,1523137429,0
1000,1523137429,0.0125
1000,1523137429,0.00575
1000,1523137429,0.015333
1000,1523137429,0.00525
1000,1523137429,0.00475
1000,1523137429,0
1000,1523137430,0.012
1000,1523137430,0.0105
1000,1523137430,0.019
1000,1523137430,0.008
1000,1523137430,0.01
1000,1523137430,0.016
1000,1523137430,0.009
1000,1523137430,0.005
1000,1523137430,0.011
1000,1523137430,0.008
1000,1523137430,0
1000,1523137430,0.01125
1000,1523137430,0.011
1000,1523137430,0.008667
1000,1523137430,0.008333
1000,1523137430,0.006333
1000,1523137430,0.0108
1000,1523137430,0.0085
1000,1523137430,0.0055
1000,1523137430,0.005
1000,1523137431,0.0104
1000,1523137431,0.005
1000,1523137431,0.0074
1000,1523137431,0.008333
1000,1523137431,0.005
1000,1523137431,0.0095
1000,1523137431,0.0055
1000,1523137431,0.0045
1000,1523137431,0.013
1000,1523137431,0.007
1000,1523137431,0.021
1000,1523137431,0.005
1000,1523137431,0.004
1000,1523137431,0.008
1000,1523137431,0.026
1000,1523137431,0.0095
1000,1523137431,0.00825
1000,1523137431,0.007
1000,1523137431,0.005
1000,1523137431,0.008
1000,1523137432,0.007333
1000,1523137432,0.005
1000,1523137432,0.0065
1000,1523137432,0.005
1000,1523137432,0.0065
1000,1523137432,0.014
1000,1523137432,0.0205
1000,1523137432,0.004
1000,1523137432,0.0062
1000,1523137432,0.0105
1000,1523137432,0.0098
1000,1523137432,0.004667
1000,1523137432,0.006
1000,1523137432,0.004333
1000,1523137432,0.0045
1000,1523137432,0.009
1000,1523137432,0.009
1000,1523137432,0.0075
1000,1523137432,0.0055
1000,1523137432,0.007
1000,1523137433,0
1000,1523137433,0.020667
1000,1523137433,0.004
1000,1523137433,0.009
1000,1523137433,0.00975
1000,1523137433,0.0094
1000,1523137433,0.007
1000,1523137433,0.011667
1000,1523137433,0
1000,1523137433,0.009333
1000,1523137433,0.009333
1000,1523137433,0.004667
1000,1523137433,0.0055
1000,1523137433,0.00625
1000,1523137433,0.012
1000,1523137433,0.013
1000,1523137433,0.0122
1000,1523137433,0.011667
1000,1523137433,0.005
1000,1523137433,0.014
1000,1523137434,0.01025
1000,1523137434,0.007
1000,1523137434,0.003
1000,1523137434,0.00875
1000,1523137434,0.01
1000,1523137434,0.009333
1000,1523137434,0.0105
1000,1523137434,0.01375
1000,1523137434,0.006
1000,1523137434,0.015
1000,1523137434,0.014
1000,1523137434,0.0115
1000,1523137434,0.013
1000,1523137434,0
1000,1523137434,0.0085
1000,1523137434,0.0085
1000,1523137434,0.0175
1000,1523137434,0.01
1000,1523137434,0.006
1000,1523137434,0.013
1000,1523137435,0.0135
1000,1523137435,0.0125
1000,1523137435,0.016
1000,1523137435,0.012667
1000,1523137435,0.010333
1000,1523137435,0
1000,1523137435,0.017
1000,1523137435,0.0055
1000,1523137435,0
1000,1523137435,0.013
1000,1523137435,0.008
1000,1523137435,0.008667
1000,1523137435,0.007
1000,1523137435,0.01375
1000,1523137435,0.0055
1000,1523137435,0.011333
1000,1523137435,0
1000,1523137435,0.0105
1000,1523137435,0.007
1000,1523137435,0.012333
1000,1523137436,0.006
1000,1523137436,0.007
1000,1523137436,0.0068
1000,1523137436,0.011
1000,1523137436,0.014333
1000,1523137436,0.010667
1000,1523137436,0.003667
1000,1523137436,0.006
1000,1523137436,0.00925
1000,1523137436,0.015
1000,1523137436,0.007
1000,1523137436,0.0105
1000,1523137436,0.004667
1000,1523137436,0.00875
