date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523212442.250000,65,58,14,14,2,1,1,2,1,3,11,12,3,2,1,2,6,5,7,7,4,0,0,0,1,0,3,2,1,1,0,0,8,6,2,1,0,0,0,0,0,0
1523212442.300000,52,62,12,15,0,1,0,0,3,3,11,14,2,3,2,4,4,5,3,3,7,0,0,0,0,1,0,1,0,1,1,1,6,9,1,1,0,0,0,0,0,0
1523212442.350000,61,51,14,11,1,0,3,2,1,1,15,14,1,1,2,0,5,9,6,6,5,0,0,0,0,0,1,1,0,0,0,0,5,6,2,0,0,0,0,0,0,0
1523212442.400000,72,62,14,13,2,3,3,4,2,0,9,16,1,1,2,0,8,5,8,7,7,0,0,0,0,0,2,1,1,0,0,0,13,12,0,0,0,0,0,0,0,0
1523212442.450000,57,50,20,21,0,0,1,0,2,3,9,6,0,0,3,0,5,5,3,4,2,0,0,0,1,0,0,1,0,0,0,0,11,10,0,0,0,0,0,0,0,0
1523212442.500000,62,60,11,12,0,0,1,2,4,4,16,17,3,2,1,0,6,6,5,5,2,0,1,1,0,0,0,0,1,0,0,0,10,11,1,0,0,0,0,0,0,0
1523212442.550000,72,54,19,16,2,2,6,4,3,3,17,13,3,2,2,1,3,3,4,4,3,0,1,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0
1523212442.600000,59,59,14,12,2,1,3,4,3,1,10,16,0,2,1,0,2,3,7,7,5,0,2,3,0,0,0,0,0,0,0,0,9,10,1,0,0,0,0,0,0,0
1523212442.650000,44,52,8,16,0,1,1,2,2,4,7,9,3,2,3,0,4,4,4,4,4,0,0,0,0,1,2,2,0,1,0,0,6,6,0,0,0,0,0,0,0,0
1523212442.700000,59,46,17,14,1,1,4,3,1,1,11,9,4,4,3,0,4,3,3,3,4,0,1,1,0,0,1,1,0,0,1,0,3,4,0,1,1,1,0,0,0,0
1523212442.750000,51,55,9,10,1,1,3,4,2,3,13,17,1,1,4,0,1,4,5,4,2,1,0,0,0,0,1,1,0,0,0,0,8,8,0,1,1,0,0,0,0,0
1523212442.800000,56,64,14,17,2,2,2,2,2,2,13,12,3,3,1,3,4,2,2,3,4,5,0,0,0,0,0,0,0,1,0,1,8,8,1,2,0,1,0,0,0,0
1523212442.850000,58,58,15,8,2,1,2,2,4,1,10,7,1,1,1,6,3,4,7,6,2,8,1,0,0,1,1,1,0,0,0,0,9,9,0,3,0,0,0,0,0,0
1523212442.900000,49,74,8,12,6,4,3,3,1,4,8,12,1,2,2,5,5,4,3,4,2,13,0,1,0,0,0,0,0,0,0,0,10,8,0,2,0,0,0,0,0,0
1523212442.950000,53,64,12,11,1,4,1,0,3,3,14,13,1,0,1,3,3,5,4,3,3,12,0,0,1,0,0,0,1,0,0,0,6,7,1,2,1,1,0,0,0,0
1523212443.000000,48,61,10,11,2,2,3,2,2,1,12,13,1,2,2,6,6,3,0,1,4,11,0,0,0,2,0,0,1,0,0,1,3,5,1,0,1,1,0,0,0,0
1523212443.050000,79,52,12,11,1,1,3,4,2,2,20,11,3,1,6,0,7,7,3,3,6,3,1,0,1,0,2,1,1,0,0,0,9,8,2,0,0,0,0,0,0,0
1523212443.100000,59,68,11,13,3,1,4,3,4,1,14,18,3,4,2,2,3,5,5,5,2,6,0,1,0,0,2,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0
1523212443.150000,66,53,10,8,5,4,1,2,5,7,11,11,4,4,3,2,6,6,3,3,5,2,0,0,2,0,0,0,0,1,0,0,5,3,5,0,1,0,0,0,0,0
1523212443.200000,70,55,17,12,5,7,6,3,3,3,12,9,4,3,0,0,5,4,5,5,6,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,0,0
1523212443.250000,59,68,18,19,2,3,1,4,3,4,14,14,1,3,2,0,2,3,4,4,2,0,0,0,0,0,2,2,0,0,1,0,6,11,0,0,1,1,0,0,0,0
1523212443.300000,72,57,13,16,0,0,3,3,5,6,15,10,2,0,1,1,8,5,4,4,8,2,1,1,0,0,1,1,0,0,0,0,10,7,0,0,1,1,0,0,0,0
1523212443.350000,39,31,5,10,2,2,2,3,5,3,11,2,0,2,0,0,5,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0
1523212443.400000,56,62,16,10,2,1,0,0,5,6,8,25,3,2,1,0,2,8,6,5,6,1,0,0,1,0,0,0,0,0,0,0,4,2,1,1,1,1,0,0,0,0
1523212443.450000,66,57,11,14,3,3,6,3,1,1,14,8,2,2,0,1,8,5,5,7,7,4,0,0,0,0,0,0,0,1,0,0,8,7,0,0,1,1,0,0,0,0
1523212443.500000,50,58,9,12,1,1,1,4,3,4,15,15,1,1,2,1,4,8,6,6,4,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0,0,0
1523212443.550000,15,19,3,2,0,1,0,0,2,1,4,8,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
1523212443.600000,34,35,3,3,0,0,2,2,1,1,11,14,1,1,1,1,4,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,5,6,1,0,0,0,0,0,0,0
1523212443.650000,47,46,11,12,3,2,2,2,1,2,12,12,0,0,0,0,5,6,4,3,3,0,0,0,0,0,1,1,0,0,0,0,5,5,0,1,0,0,0,0,0,0
1523212443.700000,59,57,20,17,3,3,3,0,3,3,14,15,2,1,2,3,2,3,3,4,0,0,0,0,0,1,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0
1523212443.750000,46,45,8,9,1,1,2,4,5,2,11,14,1,2,1,1,3,3,1,1,5,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,1,1,0,0,0,0
1523212443.800000,55,47,6,7,2,3,3,4,4,6,15,6,2,2,3,5,3,2,5,5,3,0,0,0,1,0,0,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0
1523212443.850000,34,35,4,4,3,3,3,3,2,1,11,12,3,2,1,0,3,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
1523212443.900000,37,34,9,5,2,2,0,0,4,4,8,11,1,2,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0
1523212443.950000,42,46,13,15,3,3,1,0,4,4,6,12,3,2,1,4,2,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0
1523212444.000000,51,62,10,10,3,1,2,3,2,4,10,9,1,2,1,2,4,4,6,7,4,4,0,0,0,0,0,0,0,0,0,1,7,10,0,4,1,1,0,0,0,0
1523212444.050000,58,53,11,10,2,3,2,2,5,4,15,10,1,0,1,2,4,4,1,1,9,9,0,0,0,1,0,0,0,0,0,0,5,5,2,2,0,0,0,0,0,0
1523212444.100000,56,60,17,14,2,2,1,0,0,1,14,9,4,3,2,3,2,3,3,2,4,18,0,0,0,1,0,0,2,1,0,0,5,2,0,1,0,0,0,0,0,0
1523212444.150000,44,71,13,13,3,4,0,1,2,1,11,14,4,5,1,3,0,1,2,3,3,19,0,0,0,0,1,0,0,1,0,0,3,6,1,0,0,0,0,0,0,0
1523212444.200000,53,62,18,21,1,1,5,1,1,1,8,13,1,1,1,3,6,4,3,3,2,4,0,0,0,1,2,3,0,1,0,0,5,4,0,1,0,0,0,0,0,0
1523212444.250000,48,62,6,8,2,2,2,5,1,2,16,17,2,1,0,4,5,4,2,2,3,9,0,0,0,0,0,0,1,0,1,1,7,7,0,0,0,0,0,0,0,0
1523212444.300000,52,57,8,8,0,0,4,5,4,3,13,12,1,3,2,1,5,6,4,4,2,7,0,0,0,0,1,1,0,0,0,0,7,7,1,0,0,0,0,0,0,0
1523212444.350000,74,52,13,9,4,3,1,1,1,2,15,13,4,3,3,1,14,5,8,8,2,0,0,0,0,0,0,0,0,0,0,0,8,5,1,2,0,0,0,0,0,0
1523212444.400000,63,56,14,13,1,2,3,3,1,0,17,8,1,1,1,1,8,12,4,4,4,1,0,0,0,0,0,0,0,0,0,0,8,11,1,0,0,0,0,0,0,0
1523212444.450000,44,54,9,11,3,3,0,0,2,1,11,17,2,3,0,0,1,7,4,4,5,1,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0
1523212444.500000,63,54,13,16,2,1,2,0,5,4,14,18,2,2,1,0,3,1,3,3,6,0,1,1,1,0,0,0,0,0,0,0,9,8,0,0,1,0,0,0,0,0
1523212444.550000,73,58,14,9,4,3,4,4,4,6,12,10,4,1,2,1,2,5,7,7,6,0,1,1,0,0,1,0,0,0,0,0,9,9,2,0,1,2,0,0,0,0
1523212444.600000,15,40,2,8,0,2,0,2,0,1,3,9,0,3,1,2,3,1,2,2,1,2,0,0,0,3,0,1,0,0,0,0,2,3,1,1,0,0,0,0,0,0
1523212444.650000,91,59,20,16,2,2,3,3,2,1,18,9,1,1,3,0,5,5,6,6,11,4,0,0,0,0,0,0,2,0,0,0,16,11,2,1,0,0,0,0,0,0
1523212444.700000,59,55,6,10,4,2,3,2,2,2,16,19,2,2,2,0,2,2,3,3,5,3,1,0,0,0,1,1,1,0,0,0,8,9,2,0,1,0,0,0,0,0
1523212444.750000,55,57,6,6,0,2,2,1,3,4,12,14,5,2,3,3,9,5,2,2,5,4,0,1,0,0,1,1,0,0,0,0,6,10,0,0,1,2,0,0,0,0
1523212444.800000,54,57,18,16,0,0,1,3,3,3,9,9,1,4,3,3,6,9,3,3,4,1,0,0,0,0,0,0,0,0,1,1,5,4,0,1,0,0,0,0,0,0
