date_time,total_http,StoriesOfTheDay_http,BrowseCategories_http,BrowseStoriesByCategory_http,OlderStories_http,ViewStory_http,SubmitStory_http,StoreStory_http,ViewComment_http,PostComment_http,StoreComment_http,ModerateComment_http,StoreModeratorLog_http,ReviewStories_http,AcceptStory_http,RejectStory_http,Search_http,RegisterUser_http,Author_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,SubmitStory_http_out_rs,StoreStory_http_out_rs,ViewComment_http_out_rs,PostComment_http_out_rs,StoreComment_http_out_rs,ModerateComment_http_out_rs,StoreModeratorLog_http_out_rs,ReviewStories_http_out_rs,AcceptStory_http_out_rs,RejectStory_http_out_rs,Search_http_out_rs,RegisterUser_http_out_rs,Author_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523212440.000000,0.151089,0.008286,0.009000,0.000000,0.007000,0.012875,0.002000,0.440000,0.018400,0.008600,1.018800,0.003000,0.000000,0.003000,0.000000,0.000000,0.007333,0.448500,0.000000,0.000000,0.000000,0.176550,0.004600,0.008000,0.000000,0.003500,0.008143,0.002000,0.507000,0.007500,0.008600,1.118500,0.003000,1.690000,0.003000,0.000000,0.000000,0.009200,0.448500,0.000000,0.000000,0.000000
1523212440.050000,0.092556,0.007500,0.019500,0.009333,0.024833,0.021375,0.007000,0.000000,0.026800,0.001429,1.530500,0.000000,0.000000,0.010000,0.000000,0.000000,0.014333,0.468000,0.000000,0.000000,0.000000,0.166698,0.009857,0.014500,0.009333,0.019250,0.017400,0.000000,0.444000,0.022000,0.001429,1.054600,0.000000,0.000000,0.010000,1.004000,0.000000,0.013500,0.000000,0.000000,0.000000,0.000000
1523212440.100000,0.248625,0.006308,0.000000,0.012000,0.004000,0.016000,0.000000,0.459000,0.018000,0.001333,1.154500,0.000000,0.491000,0.000000,0.000000,0.000000,0.006400,0.464333,0.000000,0.000000,0.000000,0.265490,0.006462,0.020000,0.012000,0.022500,0.025286,0.007000,0.496000,0.029750,0.001333,1.566857,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000
1523212440.150000,0.032923,0.008750,0.000000,0.009000,0.005000,0.036000,0.006000,0.470000,0.027167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.343147,0.007250,0.000000,0.009000,0.005000,0.015333,0.006000,0.477500,0.007000,0.000000,1.517333,0.000000,0.000000,0.000000,0.000000,0.000000,0.004800,0.475000,0.000000,0.000000,0.000000
1523212440.200000,0.164927,0.013000,0.008500,0.041000,0.018333,0.043125,0.011000,0.436500,0.062333,0.001667,1.138200,0.000000,0.454000,0.008000,0.926000,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.151567,0.007889,0.008500,0.000000,0.005000,0.034667,0.004000,0.456000,0.027667,0.001667,1.260333,0.000000,0.000000,0.008000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000
1523212440.250000,0.091220,0.030727,0.015667,0.023500,0.018000,0.045250,0.018667,0.447000,0.058500,0.001333,0.909500,0.000000,0.000000,0.000000,0.000000,0.000000,0.007750,0.454000,0.000000,0.000000,0.000000,0.068368,0.014818,0.004500,0.031000,0.025000,0.029500,0.013250,0.000000,0.044333,0.001333,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014250,0.000000,0.000000,0.000000,0.000000
1523212440.300000,0.082250,0.012200,0.012000,0.008667,0.032000,0.023273,0.015000,0.403000,0.033167,0.001000,0.850500,0.000000,0.000000,0.000000,0.000000,0.000000,0.006750,0.421000,0.000000,0.000000,0.000000,0.028279,0.019182,0.038000,0.013000,0.018000,0.041273,0.039000,0.000000,0.059000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000
1523212440.350000,0.064180,0.007333,0.006000,0.007000,0.011250,0.019000,0.011333,0.370000,0.000000,0.002250,0.801000,0.000000,0.000000,0.000000,0.000000,0.374000,0.005600,0.386000,0.000000,0.000000,0.000000,0.187200,0.023091,0.009000,0.006750,0.015333,0.027067,0.012000,0.573000,0.052400,0.002333,1.214429,0.000000,0.000000,0.000000,0.000000,0.550000,0.004750,0.533000,0.000000,0.000000,0.000000
1523212440.400000,0.088205,0.007200,0.000000,0.007000,0.010000,0.012000,0.003333,0.000000,0.009000,0.001000,0.800500,0.000000,0.000000,0.008000,0.000000,0.000000,0.001600,0.000000,0.000000,0.000000,0.000000,0.360333,0.007556,0.000000,0.007500,0.013667,0.018333,0.005750,0.460000,0.009000,0.001250,1.324600,0.000000,0.000000,0.000000,1.012000,0.000000,0.002833,0.475000,0.000000,0.000000,0.000000
1523212440.450000,0.182379,0.008750,0.007000,0.005667,0.012333,0.024000,0.003250,0.520000,0.032500,0.001000,1.557000,0.004000,0.530000,0.000000,0.000000,0.000000,0.003750,0.515000,0.000000,0.000000,0.000000,0.197625,0.006500,0.007000,0.006000,0.004000,0.012125,0.003250,0.440000,0.007000,0.001000,0.921714,0.004000,1.459000,0.008000,0.000000,0.000000,0.003750,0.448500,0.000000,0.000000,0.000000
