date_time,total_http_start,total_http_end,select_http_start,select_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,insert_http_start,insert_http_end,UPDATE_http_start,UPDATE_http_end,update_http_start,update_http_end,DELETE_http_start,DELETE_http_end,delete_http_start,delete_http_end,commit;_http_start,commit;_http_end,SHOW_http_start,SHOW_http_end,SET_http_start,SET_http_end,/bin_http_start,/bin_http_end,#_http_start,#_http_end
1523212441.050000,104,108,0,0,98,102,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.100000,118,122,0,0,87,92,9,8,0,0,21,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.150000,120,121,0,0,91,91,11,11,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.200000,122,107,0,0,110,95,3,3,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.250000,101,106,0,0,93,98,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.300000,89,69,0,0,86,66,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.350000,119,114,0,0,117,112,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.400000,101,126,0,0,98,123,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.450000,89,96,0,0,77,84,11,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.500000,114,114,0,0,100,99,13,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.550000,114,109,0,0,99,95,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.600000,114,103,0,0,108,97,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.650000,109,117,0,0,98,106,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.700000,91,104,0,0,80,93,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.750000,106,97,0,0,98,89,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.800000,99,103,0,0,89,93,5,6,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.850000,100,100,0,0,95,95,3,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.900000,85,89,0,0,77,81,6,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212441.950000,95,97,0,0,86,89,3,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.000000,92,96,0,0,60,62,2,2,0,0,29,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.050000,128,111,0,0,86,70,13,13,0,0,28,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.100000,110,113,0,0,100,102,7,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.150000,134,122,0,0,131,120,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.200000,123,112,0,0,119,108,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.250000,104,117,0,0,95,108,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.300000,103,106,0,0,98,101,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.350000,109,108,0,0,108,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.400000,89,92,0,0,83,86,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.450000,109,116,0,0,104,111,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.500000,118,109,0,0,113,104,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.550000,109,115,0,0,101,107,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.600000,87,90,0,0,80,83,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.650000,105,101,0,0,97,93,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.700000,100,109,0,0,89,98,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.750000,117,103,0,0,95,81,15,15,0,0,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.800000,99,108,0,0,78,87,13,13,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.850000,115,123,0,0,91,99,10,11,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.900000,125,115,0,0,108,98,6,5,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212442.950000,103,115,0,0,85,96,8,9,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.000000,133,120,0,0,126,114,0,0,0,0,6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.050000,117,120,0,0,110,113,2,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.100000,120,129,0,0,114,122,3,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.150000,129,110,0,0,123,105,3,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.200000,99,103,0,0,98,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.250000,101,98,0,0,97,94,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.300000,79,59,0,0,78,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.350000,105,124,0,0,102,121,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.400000,93,94,0,0,80,81,9,8,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.450000,111,117,0,0,105,111,4,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.500000,55,52,0,0,54,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.550000,74,87,0,0,64,77,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.600000,102,90,0,0,94,82,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.650000,95,104,0,0,80,88,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.700000,107,106,0,0,98,98,8,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.750000,96,86,0,0,86,76,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523212443.800000,96,97,0,0,91,92,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
