date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523212441.500000,25,27,5,4,2,0,0,0,0,0,5,6,0,1,0,1,1,4,1,1,3,0,0,0,0,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,4,4
1523212441.550000,21,32,5,4,0,0,0,0,2,6,5,6,0,2,2,1,1,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,2,5
1523212441.600000,22,23,6,5,0,0,1,2,2,1,6,4,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,5
1523212441.650000,19,18,3,4,0,1,1,0,0,1,7,2,0,0,1,0,0,1,2,1,1,2,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
1523212441.700000,11,28,1,11,1,0,0,0,0,2,4,7,2,1,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
1523212441.750000,23,17,6,6,1,0,2,1,0,0,2,3,0,0,1,0,4,1,2,2,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0
1523212441.800000,19,19,3,3,0,0,1,0,1,0,2,6,0,1,2,2,3,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3,1
1523212441.850000,24,14,7,4,0,0,1,1,0,0,3,2,1,1,3,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,0
1523212441.900000,27,23,6,3,0,0,1,1,1,1,5,0,2,0,0,0,2,3,1,3,1,4,1,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,0,0,3,4
1523212441.950000,11,4,2,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1523212442.000000,12,2,3,1,0,0,0,0,3,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1523212442.050000,37,22,9,3,0,1,0,1,0,0,10,3,1,0,0,4,4,1,4,2,2,3,0,0,1,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,1,1
1523212442.100000,22,20,6,5,0,0,0,0,3,0,3,3,1,0,0,0,4,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0
1523212442.150000,26,23,5,7,1,1,0,2,1,1,3,4,0,0,1,1,1,0,2,0,3,3,0,0,0,0,0,0,0,1,1,0,5,3,0,0,0,0,0,0,3,0
1523212442.200000,23,23,6,7,1,0,1,0,0,0,4,5,0,0,1,1,1,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,3,2
1523212442.250000,27,29,4,7,0,0,4,1,1,2,4,5,2,2,1,0,2,2,0,1,1,0,0,0,0,0,2,0,0,1,0,1,3,5,0,0,0,0,0,0,3,2
1523212442.300000,29,28,6,10,0,1,0,0,1,1,3,3,0,1,0,3,3,0,2,2,5,1,0,0,0,1,1,0,1,0,0,0,3,1,0,0,0,0,0,0,4,4
1523212442.350000,19,25,6,5,1,1,0,1,1,1,5,5,0,0,1,0,0,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,4
1523212442.400000,20,24,6,7,0,0,0,1,0,0,3,4,2,0,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,3,3
