timestamp,pit
1523212310600,21810.768
1523212310650,16939.715
1523212310700,10528.0
1523212310750,7558.4
1523212310800,64260.2
1523212310850,25304.324
1523212310900,53245.406
1523212310950,37789.023
1523212311000,39180.465
1523212311050,49455.31
1523212311100,61858.77
1523212311150,74058.0
1523212311200,45055.69
1523212311250,52911.78
1523212311300,22439.422
1523212311450,27602.6
1523212311500,25475.75
1523212311550,26837.727
1523212311600,35051.5
1523212311650,38410.0
1523212311700,58491.35
1523212311750,54494.543
1523212311800,38031.6
1523212311850,23196.373
1523212311900,49041.766
1523212311950,38596.07
1523212312000,25319.654
1523212312050,35385.617
1523212312100,37242.582
1523212312150,22806.088
1523212312200,39536.793
1523212312250,29900.43
1523212312300,42479.957
1523212312350,43043.336
1523212312400,29644.334
1523212312450,56905.656
1523212312500,92387.164
1523212312550,182618.23
1523212312600,77644.7
1523212312650,63223.906
1523212312700,82453.11
1523212312750,65232.582
1523212312800,42342.645
1523212312850,34071.723
1523212312900,30297.816
1523212312950,37947.805
1523212313000,38011.324
1523212313050,26795.445
1523212313100,34764.266
1523212313150,27942.357
1523212313200,34224.07
1523212313250,24535.0
1523212313300,21684.65
1523212313350,20544.432
1523212313400,41707.293
1523212313450,74342.03
1523212313500,48379.707
1523212313550,30778.867
1523212313600,25886.637
1523212313650,42742.617
1523212313700,36907.492
1523212313750,71918.055
1523212313800,36123.035
1523212313850,45730.758
1523212313900,27908.3
1523212313950,20305.146
1523212314000,25936.156
1523212314050,43430.332
1523212314150,3274.0
1523212314200,46294.8
1523212314250,24899.424
1523212314300,16953.725
1523212314350,12964.853
1523212314400,25548.084
1523212314450,11103.683
1523212314500,14204.184
1523212314550,15607.467
1523212314600,15682.94
1523212314650,24570.25
1523212314700,30113.1
1523212314750,68266.0
1523212314800,13752.5
1523212314900,4073.5
1523212314950,30395.938
1523212315000,19050.893
1523212315050,17166.977
1523212315100,31804.914
1523212315150,26386.82
1523212315200,17523.896
1523212315250,26769.59
1523212315300,16047.823
1523212315350,23481.592
1523212315450,66365.0
1523212315500,20274.8
1523212315550,31334.0
1523212315600,33273.383
1523212315750,10943.0
1523212315800,6674.0
1523212315850,52710.0
1523212315950,36986.5
1523212316000,10625.0
1523212316050,7587.0
1523212316200,13596.5
1523212316250,47028.332
1523212316350,46151.6
1523212316400,14377.0
1523212316600,15485.0
1523212316650,55959.0
1523212316750,11976.5
1523212316850,17796.0
1523212316900,5456.0
1523212316950,13512.75
1523212317000,20065.777
1523212317050,23689.666
1523212317100,15077.667
1523212317150,16561.5
1523212317200,24449.0
1523212317250,7216.0
1523212317300,27504.0
1523212317350,12490.571
1523212317400,8562.0
1523212317450,11698.75
1523212317500,15890.75
1523212317550,26843.0
1523212317600,16795.5
1523212317650,10630.0
1523212317700,33611.0
1523212317800,18452.75
1523212317850,32357.666
1523212317900,39904.25
1523212317950,14122.75
1523212318000,9383.5
1523212318050,16725.875
1523212318100,17518.5
1523212318150,13820.8
1523212318200,8345.728
1523212318300,19515.25
1523212318350,11547.75
1523212318400,15871.333
1523212318450,47850.6
1523212318500,3681.0
1523212318550,13715.0
1523212318600,11251.462
1523212318650,56262.0
1523212318700,46862.668
1523212318750,19398.334
1523212318800,26497.166
1523212318850,12097.833
1523212318900,12530.143
1523212318950,12655.25
1523212319000,12412.143
1523212319050,29079.334
1523212319100,15201.2
1523212319150,29337.0
1523212319200,9436.777
1523212319250,14767.429
1523212319300,17752.8
1523212319350,23552.9
1523212319400,16436.334
1523212319450,4349.5
1523212319500,28402.834
1523212319550,16916.666
1523212319600,4095.0
1523212319650,37137.332
1523212319700,37654.5
1523212319750,41745.168
1523212319800,13436.0
1523212319850,20582.0
1523212319900,23639.0
1523212319950,66101.0
1523212320000,33284.0
1523212320050,73793.305
1523212320100,37360.5
1523212320150,1970.0
1523212320200,6454.1665
1523212320250,14996.0
1523212320300,23288.666
1523212320350,17744.0
1523212320400,6919.5557
1523212320450,10470.333
1523212320500,6190.2
1523212320550,10239.0
1523212320600,37937.8
1523212320650,25745.25
1523212320700,26546.5
1523212320750,29714.0
1523212320800,20440.0
1523212320850,26809.666
1523212320900,40043.0
1523212320950,31436.0
1523212321000,32675.4
1523212321050,14663.0
1523212321100,12490.0
1523212321150,16786.75
1523212321200,26168.428
1523212321250,34531.0
1523212321300,3647.0
1523212321350,10318.167
1523212321400,24760.334
1523212321450,8610.0
1523212321500,24969.0
1523212321550,14842.0
1523212321600,18605.857
1523212321650,7410.5
1523212321700,21385.666
1523212321750,71781.0
1523212321800,14980.25
1523212321850,27494.334
1523212321900,33980.0
1523212321950,9239.0
1523212322000,30808.2
1523212322100,16384.285
1523212322150,31942.0
1523212322200,11717.6
1523212322250,28734.4
1523212322300,30654.0
1523212322350,13784.125
1523212322400,4904.4
1523212322450,11907.667
1523212322500,28071.0
1523212322550,13194.223
1523212322600,2376.0
1523212322650,6208.0
1523212322700,13626.8
1523212322750,17273.334
1523212322800,7360.4
1523212322850,38585.25
1523212322900,36320.777
1523212322950,17354.857
1523212323000,7273.0
1523212323050,28818.334
1523212323100,10843.0
