date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523213220.000000,0.371562,0.175500,0.000000,0.000000,0.000000,0.000000,0.039000,0.868600,0.268000,0.081250,0.000000,0.000000,0.000000,0.000000,0.000000,0.320000,0.113000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721167,0.205000,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.050000,0.353333,0.172600,0.000000,0.000000,0.257000,0.000000,0.018000,0.730000,0.000000,0.182000,0.000000,0.000000,0.000000,0.000000,0.000000,0.405417,0.049000,0.000000,0.000000,0.000000,0.000000,0.028500,1.375000,0.116200,0.053000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.100000,0.225444,0.041667,0.000000,0.000000,0.000000,0.000000,0.012000,0.437500,0.142000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.172000,0.025000,0.000000,0.000000,0.000000,0.000000,0.012000,0.000000,0.262800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.150000,0.334667,0.138500,0.000000,0.000000,0.000000,0.000000,0.000000,0.727000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562000,0.011000,0.000000,0.000000,0.000000,0.000000,0.000000,1.113000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.200000,0.344667,0.161667,0.000000,0.000000,0.000000,0.000000,0.000000,0.553500,0.476000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.552444,0.148333,0.000000,0.000000,0.000000,0.000000,0.000000,0.839800,0.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.250000,0.452462,0.045000,0.000000,0.000000,0.084000,0.000000,0.000000,0.854667,0.147500,0.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601294,0.183800,0.000000,0.000000,0.000000,0.000000,0.279000,1.287667,0.371667,0.091500,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.300000,0.146273,0.115500,0.000000,0.000000,0.098000,0.000000,0.000000,0.306000,0.160750,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.443077,0.185833,0.000000,0.000000,0.170500,0.000000,0.443000,0.844111,0.421000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.350000,0.180000,0.145500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.537429,0.013000,0.000000,0.000000,0.000000,0.000000,0.000000,0.722333,0.527333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.400000,0.273355,0.084714,0.000000,0.000000,0.088667,0.000000,0.361000,0.631250,0.301167,0.007200,0.000000,0.000000,0.000000,0.000000,0.000000,0.216950,0.012667,0.000000,0.000000,0.047333,0.000000,0.000000,0.575000,0.175250,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.450000,0.342529,0.088800,0.000000,0.008000,0.024000,0.000000,0.281000,0.718556,0.275067,0.148000,0.000000,0.000000,0.000000,0.000000,0.000000,0.255176,0.018000,0.000000,0.008000,0.024000,0.000000,0.000000,0.658500,0.054200,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.500000,0.293929,0.055143,0.000000,0.000000,0.093667,0.000000,0.028000,0.695000,0.321000,0.016333,0.000000,0.000000,0.000000,0.000000,0.000000,0.466364,0.081455,0.000000,0.000000,0.021000,0.000000,0.000000,1.025444,0.614250,0.082500,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.550000,0.246158,0.106600,0.000000,0.268000,0.058500,0.000000,0.291000,0.660250,0.200667,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363737,0.115833,0.000000,0.000000,0.034000,0.000000,0.028000,0.929667,0.143000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.600000,0.290100,0.257000,0.000000,0.000000,0.166000,0.000000,0.000000,0.471500,0.195667,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.373556,0.000000,0.000000,0.000000,0.058000,0.000000,0.000000,0.731750,0.108333,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.650000,0.308842,0.106667,0.000000,0.000000,0.008000,0.000000,0.000000,1.607500,0.222667,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278333,0.060000,0.000000,0.000000,0.152500,0.000000,0.000000,0.528200,0.347667,0.003000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.700000,0.310944,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.676500,0.334500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.163600,0.021222,0.000000,0.000000,0.105000,0.000000,0.000000,1.420000,0.181375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.750000,0.318320,0.112833,0.000000,0.000000,0.046000,0.000000,0.000000,0.822500,0.238000,0.116667,0.000000,0.000000,0.000000,0.000000,0.000000,0.300348,0.127600,0.000000,0.000000,0.092500,0.000000,0.281000,0.790250,0.272125,0.155333,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.800000,0.195750,0.120000,0.000000,0.000000,0.113000,0.000000,0.139000,0.495000,0.284000,0.295000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296167,0.144500,0.000000,0.000000,0.073000,0.000000,0.242333,0.813500,0.209500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.850000,0.270414,0.066800,0.000000,0.000000,0.212000,0.000000,0.083000,0.904500,0.156250,0.057400,0.000000,0.000000,0.000000,0.000000,0.000000,0.361280,0.092286,0.000000,0.268000,0.000000,0.000000,0.291000,0.859857,0.300833,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000
1523213220.900000,0.372903,0.050000,0.000000,0.000000,0.021000,0.000000,0.117500,0.950400,0.225250,0.089800,0.000000,0.000000,0.000000,0.000000,0.000000,0.330222,0.113182,0.000000,0.000000,0.067000,0.000000,0.052000,0.766917,0.174000,0.083000,0.000000,0.000000,0.000000,0.000000,0.000000
