date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523213222.100000,75,77,2,6,0,0,0,0,2,1,0,0,2,4,41,40,26,24,2,2,0,0,0,0,0,0,0,0,0,0
1523213222.150000,78,78,6,6,0,0,0,0,1,0,0,0,0,0,42,42,24,26,5,4,0,0,0,0,0,0,0,0,0,0
1523213222.200000,90,86,3,1,0,0,1,1,0,1,0,0,7,6,53,54,21,16,5,7,0,0,0,0,0,0,0,0,0,0
1523213222.250000,69,72,4,3,0,0,0,0,2,2,0,0,2,2,35,34,21,25,5,6,0,0,0,0,0,0,0,0,0,0
1523213222.300000,68,74,4,4,0,0,0,0,0,1,0,0,3,4,33,33,28,30,0,2,0,0,0,0,0,0,0,0,0,0
1523213222.350000,76,79,6,5,0,0,0,0,0,0,0,0,2,2,46,46,19,25,3,1,0,0,0,0,0,0,0,0,0,0
1523213222.400000,81,75,9,6,0,0,0,0,1,0,0,0,1,0,45,45,20,20,5,4,0,0,0,0,0,0,0,0,0,0
1523213222.450000,78,77,7,6,0,0,0,0,0,1,0,0,1,2,52,52,16,13,2,3,0,0,0,0,0,0,0,0,0,0
1523213222.500000,82,82,5,6,0,0,1,1,0,0,0,0,2,1,52,52,20,21,2,1,0,0,0,0,0,0,0,0,0,0
1523213222.550000,61,58,4,9,0,0,0,0,4,1,0,0,2,2,34,34,13,9,4,3,0,0,0,0,0,0,0,0,0,0
1523213222.600000,62,64,5,5,0,0,2,0,2,3,0,0,1,1,35,36,15,18,2,1,0,0,0,0,0,0,0,0,0,0
1523213222.650000,69,72,9,9,0,0,0,1,2,4,0,0,0,1,38,37,17,15,3,5,0,0,0,0,0,0,0,0,0,0
1523213222.700000,78,78,3,6,0,0,0,1,2,1,0,0,0,1,37,37,32,27,4,5,0,0,0,0,0,0,0,0,0,0
1523213222.750000,101,104,8,3,0,0,2,0,0,1,0,0,0,0,59,59,28,36,4,5,0,0,0,0,0,0,0,0,0,0
1523213222.800000,70,73,8,9,0,0,0,1,0,1,0,0,0,0,40,40,22,21,0,1,0,0,0,0,0,0,0,0,0,0
1523213222.850000,48,48,6,4,0,0,0,0,0,0,0,0,0,0,28,29,12,12,2,3,0,0,0,0,0,0,0,0,0,0
1523213222.900000,75,72,2,5,0,0,0,0,4,3,0,0,1,0,45,44,21,19,2,1,0,0,0,0,0,0,0,0,0,0
1523213222.950000,78,73,6,5,0,0,1,1,0,1,0,0,1,0,51,51,15,14,4,1,0,0,0,0,0,0,0,0,0,0
1523213223.000000,84,82,7,4,0,0,0,1,1,1,0,0,4,4,45,45,22,22,5,5,0,0,0,0,0,0,0,0,0,0
1523213223.050000,82,75,5,6,0,0,5,2,0,0,0,0,1,1,46,46,20,18,5,2,0,0,0,0,0,0,0,0,0,0
1523213223.100000,54,53,4,4,0,0,2,2,0,0,0,0,1,2,27,27,16,14,4,4,0,0,0,0,0,0,0,0,0,0
1523213223.150000,62,68,3,7,0,0,0,1,1,0,0,0,1,1,39,39,15,16,3,4,0,0,0,0,0,0,0,0,0,0
1523213223.200000,100,95,10,4,0,0,1,3,1,1,0,0,1,0,60,61,20,20,7,6,0,0,0,0,0,0,0,0,0,0
1523213223.250000,66,59,9,6,0,0,2,0,1,0,0,0,0,0,35,36,18,14,1,3,0,0,0,0,0,0,0,0,0,0
1523213223.300000,60,58,9,8,0,0,0,1,1,1,0,0,2,2,28,27,19,18,1,1,0,0,0,0,0,0,0,0,0,0
1523213223.350000,86,81,3,5,0,0,0,0,3,1,0,0,4,3,38,37,37,33,1,2,0,0,0,0,0,0,0,0,0,0
1523213223.400000,67,71,15,11,0,0,0,0,1,1,0,0,0,2,21,21,29,32,1,4,0,0,0,0,0,0,0,0,0,0
1523213223.450000,66,73,8,11,0,0,0,0,3,5,0,0,0,0,29,30,24,26,2,1,0,0,0,0,0,0,0,0,0,0
1523213223.500000,95,97,7,10,0,0,0,1,1,0,0,0,6,4,46,46,34,34,1,2,0,0,0,0,0,0,0,0,0,0
1523213223.550000,76,74,9,4,0,0,0,0,1,1,0,0,2,4,40,39,18,23,6,3,0,0,0,0,0,0,0,0,0,0
1523213223.600000,79,75,9,6,0,0,1,0,0,0,0,0,2,3,30,30,32,28,5,8,0,0,0,0,0,0,0,0,0,0
1523213223.650000,67,77,2,8,0,0,0,0,1,0,0,0,0,0,35,35,29,33,0,1,0,0,0,0,0,0,0,0,0,0
1523213223.700000,57,64,6,5,0,0,1,2,0,1,0,0,2,0,27,27,18,28,3,1,0,0,0,0,0,0,0,0,0,0
