date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523213220.000000,3004.700024,1389.040012,0.000000,42.000000,62.899998,0.000000,66.040001,632.300003,458.020008,252.400002,0.000000,0.000000,0.000000,0.000000,102.000000,2913.120014,91.580009
1523213220.050000,3006.520000,1388.620007,0.000000,42.000000,63.000000,0.000000,66.000000,634.979996,457.919998,252.000000,0.000000,0.000000,0.000000,0.000000,102.000000,2915.360001,91.160000
1523213220.100000,3010.740002,1388.599998,0.000000,42.000000,63.579998,0.000000,66.000000,635.240005,460.060001,252.880001,0.000000,0.000000,0.000000,0.000000,102.379997,2917.559998,93.180004
1523213220.150000,3020.440002,1391.759998,0.000000,42.000000,64.000000,0.000000,66.000000,636.760002,463.119999,253.800003,0.000000,0.000000,0.000000,0.000000,103.000000,2923.699997,96.740005
1523213220.200000,3026.500004,1394.120003,0.000000,42.000000,64.000000,0.000000,66.320000,638.139999,464.240002,255.000000,0.000000,0.000000,0.000000,0.000000,102.680000,2926.560005,99.939999
1523213220.250000,3033.020000,1394.180000,0.000000,42.000000,64.000000,0.000000,67.000000,640.279999,467.599998,255.720001,0.000000,0.000000,0.000000,0.000000,102.240002,2931.679996,101.340004
1523213220.300000,3043.760002,1397.020000,0.000000,42.000000,64.520004,0.000000,68.379997,642.940002,470.199997,256.740002,0.000000,0.000000,0.000000,0.000000,101.959999,2937.680000,106.080002
1523213220.350000,3052.559994,1404.619999,0.000000,42.000000,65.000000,0.000000,69.000000,643.560001,469.739998,257.639996,0.000000,0.000000,0.000000,0.000000,101.000000,2943.680000,108.879993
1523213220.400000,3044.100002,1402.899998,0.000000,42.000000,65.580002,0.000000,68.460003,640.320004,468.099995,256.259998,0.000000,0.000000,0.000000,0.000000,100.480003,2939.459995,104.640007
1523213220.450000,3035.020008,1402.100006,0.000000,42.000000,66.000000,0.000000,68.200001,636.360001,466.980003,255.000000,0.000000,0.000000,0.000000,0.000000,98.379997,2935.540005,99.480003
1523213220.500000,3039.120007,1404.980003,0.000000,42.000000,65.520000,0.000000,69.000000,636.140003,469.660000,255.099998,0.000000,0.000000,0.000000,0.000000,96.720001,2937.200008,101.919998
1523213220.550000,3041.359993,1405.419998,0.000000,42.000000,65.000000,0.000000,68.320000,635.339996,473.019997,256.040001,0.000000,0.000000,0.000000,0.000000,96.220001,2936.820000,104.539993
1523213220.600000,3046.779999,1406.140003,0.000000,42.000000,65.000000,0.000000,68.160000,637.020000,474.459995,257.000000,0.000000,0.000000,0.000000,0.000000,97.000000,2940.419998,106.360001
1523213220.650000,3049.300003,1408.280003,0.000000,42.000000,66.000000,0.000000,68.099998,637.520000,473.759998,256.640003,0.000000,0.000000,0.000000,0.000000,97.000000,2943.860001,105.440002
1523213220.700000,3052.619995,1409.679993,0.000000,42.000000,66.000000,0.000000,68.100002,638.020000,473.439999,257.799999,0.000000,0.000000,0.000000,0.000000,97.580002,2943.679993,108.940002
1523213220.750000,3049.240005,1410.220001,0.000000,42.000000,65.240002,0.000000,69.000000,637.060001,472.019997,255.640003,0.000000,0.000000,0.000000,0.000000,98.060001,2939.240002,110.000004
1523213220.800000,3048.820004,1410.400002,0.000000,42.000000,64.639999,0.000000,69.320000,638.579998,469.960007,255.220001,0.000000,0.000000,0.000000,0.000000,98.699997,2940.820000,108.000004
1523213220.850000,3044.680004,1410.140003,0.000000,42.000000,63.340004,0.000000,70.000000,637.600002,465.839996,256.439999,0.000000,0.000000,0.000000,0.000000,99.320000,2939.000000,105.680004
1523213220.900000,3035.620010,1408.960003,0.000000,42.000000,63.000000,0.000000,69.660000,634.579998,464.300007,254.320000,0.000000,0.000000,0.000000,0.000000,98.800003,2931.400002,104.220009
1523213220.950000,3029.060009,1406.120003,0.000000,42.000000,63.000000,0.000000,69.220001,632.380001,465.940006,252.840000,0.000000,0.000000,0.000000,0.000000,97.559998,2927.220005,101.840004
1523213221.000000,3025.280003,1404.579994,0.000000,42.000000,63.840004,0.000000,69.520000,632.260002,465.840000,250.240002,0.000000,0.000000,0.000000,0.000000,97.000000,2923.700001,101.580002
1523213221.050000,3025.860004,1402.799995,0.000000,42.840000,64.000000,0.000000,69.320000,633.760010,466.180000,249.959999,0.000000,0.000000,0.000000,0.000000,97.000000,2925.340008,100.519997
1523213221.100000,3022.940006,1400.439995,0.000000,44.800003,64.580002,0.000000,69.000000,636.920006,462.460003,247.739998,0.000000,0.000000,0.000000,0.000000,97.000000,2922.139999,100.800007
1523213221.150000,3019.220013,1400.559998,0.000000,45.000000,63.800003,0.000000,68.160000,636.440010,461.840000,246.420002,0.000000,0.000000,0.000000,0.000000,97.000000,2919.960011,99.260002
1523213221.200000,3023.919987,1403.639996,0.000000,45.000000,63.000000,0.000000,69.000000,635.139996,462.399998,247.919998,0.000000,0.000000,0.000000,0.000000,97.820000,2923.799988,100.119999
1523213221.250000,3025.239998,1406.860001,0.000000,45.000000,62.500000,0.000000,68.359997,633.799999,463.160000,248.100002,0.000000,0.000000,0.000000,0.000000,97.459999,2923.799999,101.439999
1523213221.300000,3015.819992,1406.299995,0.000000,45.000000,60.900005,0.000000,68.000000,632.619999,461.659996,245.680000,0.000000,0.000000,0.000000,0.000000,95.659996,2918.119991,97.700001
1523213221.350000,3012.179977,1407.359997,0.000000,44.900002,60.000000,0.000000,68.000000,632.399990,459.719994,245.559998,0.000000,0.000000,0.000000,0.000000,94.239998,2914.799988,97.379990
1523213221.400000,3012.320000,1409.480003,0.000000,44.000000,59.959999,0.000000,68.000000,629.920002,459.659992,246.739998,0.000000,0.000000,0.000000,0.000000,94.560005,2916.000000,96.320000
1523213221.450000,3006.920006,1409.039997,0.000000,43.619999,58.640003,0.000000,67.959999,629.920002,457.120003,246.620003,0.000000,0.000000,0.000000,0.000000,94.000000,2914.539993,92.380013
1523213221.500000,3003.940002,1407.199997,0.000000,43.000000,59.000000,0.000000,68.039997,627.020004,456.760002,248.340000,0.000000,0.000000,0.000000,0.000000,94.580002,2912.140007,91.799995
1523213221.550000,3003.339993,1405.039997,0.000000,42.860001,58.599998,0.000000,69.000000,625.639999,458.499996,248.700001,0.000000,0.000000,0.000000,0.000000,95.000000,2910.819996,92.519997
1523213221.600000,3009.040016,1405.000000,0.000000,43.000000,58.820000,0.000000,68.960003,626.940006,460.760006,249.860001,0.000000,0.000000,0.000000,0.000000,95.700001,2914.020012,95.020004
1523213221.650000,3013.000000,1404.960003,0.000000,43.660000,59.000000,0.000000,69.000000,627.079998,463.139999,250.160000,0.000000,0.000000,0.000000,0.000000,96.000000,2917.020000,95.980000
1523213221.700000,3016.799995,1404.700001,0.000000,44.000000,59.000000,0.000000,70.079998,626.759998,464.680000,251.259998,0.000000,0.000000,0.000000,0.000000,96.320000,2918.799995,98.000000
1523213221.750000,3023.320004,1406.800003,0.000000,44.000000,58.400002,0.000000,71.000000,627.299999,468.000000,250.820000,0.000000,0.000000,0.000000,0.000000,97.000000,2921.960003,101.360001
1523213221.800000,3024.360004,1407.199997,0.000000,44.520004,58.139999,0.000000,70.220001,629.060001,468.160004,250.000000,0.000000,0.000000,0.000000,0.000000,97.059998,2924.299999,100.060005
1523213221.850000,3021.580002,1405.880001,0.000000,45.000000,59.000000,0.000000,68.000000,630.200005,467.099998,249.399998,0.000000,0.000000,0.000000,0.000000,97.000000,2924.680000,96.900002
1523213221.900000,3017.120003,1405.200005,0.000000,45.000000,59.000000,0.000000,68.320000,628.299999,465.299995,249.360001,0.000000,0.000000,0.000000,0.000000,96.640003,2923.700005,93.419998
1523213221.950000,3012.579994,1404.820004,0.000000,45.000000,59.000000,0.000000,68.000000,628.059998,464.259995,247.319996,0.000000,0.000000,0.000000,0.000000,96.120003,2919.919998,92.659996
1523213222.000000,3001.179993,1402.320000,0.000000,45.000000,59.660000,0.000000,68.000000,625.379997,461.339996,246.160000,0.000000,0.000000,0.000000,0.000000,93.320000,2915.660004,85.519989
1523213222.050000,3006.020000,1405.640003,0.000000,45.000000,60.439999,0.000000,68.379997,626.000000,460.000004,247.639999,0.000000,0.000000,0.000000,0.000000,92.919998,2917.520008,88.499992
1523213222.100000,3012.920013,1406.020000,0.000000,45.800003,61.119999,0.000000,69.700001,626.800003,462.480007,249.000000,0.000000,0.000000,0.000000,0.000000,92.000000,2918.340008,94.580006
1523213222.150000,3012.380001,1405.800003,0.000000,45.979996,61.020000,0.000000,68.480000,627.580002,461.700001,249.820000,0.000000,0.000000,0.000000,0.000000,92.000000,2917.419998,94.960003
1523213222.200000,3012.300003,1405.199997,0.000000,45.980000,61.000000,0.000000,68.000000,630.520004,459.740002,249.860001,0.000000,0.000000,0.000000,0.000000,92.000000,2919.520000,92.780003
1523213222.250000,3014.120010,1404.200001,0.000000,46.000000,61.580002,0.000000,67.660000,632.080006,460.920002,250.000000,0.000000,0.000000,0.000000,0.000000,91.680000,2920.980007,93.140003
1523213222.300000,3019.899994,1406.359993,0.000000,46.000000,61.720001,0.000000,66.680000,635.580002,461.959995,250.600002,0.000000,0.000000,0.000000,0.000000,91.000000,2926.659996,93.239998
1523213222.350000,3017.360001,1408.660004,0.000000,46.000000,60.639999,0.000000,65.880001,633.799992,459.700001,251.680004,0.000000,0.000000,0.000000,0.000000,91.000000,2925.860004,91.499996
