date_time,total_http_start,total_http_end,SELECT_http_start,SELECT_http_end,INSERT_http_start,INSERT_http_end,UPDATE_http_start,UPDATE_http_end,DELETE_http_start,DELETE_http_end
1523213221.750000,59,75,59,75,0,0,0,0,0,0
1523213221.800000,87,81,87,81,0,0,0,0,0,0
1523213221.850000,66,79,66,79,0,0,0,0,0,0
1523213221.900000,85,69,85,69,0,0,0,0,0,0
1523213221.950000,86,86,86,86,0,0,0,0,0,0
1523213222.000000,63,91,63,91,0,0,0,0,0,0
1523213222.050000,65,81,65,81,0,0,0,0,0,0
1523213222.100000,73,79,73,79,0,0,0,0,0,0
1523213222.150000,90,84,90,84,0,0,0,0,0,0
1523213222.200000,73,82,73,82,0,0,0,0,0,0
1523213222.250000,71,73,71,73,0,0,0,0,0,0
1523213222.300000,90,78,90,78,0,0,0,0,0,0
1523213222.350000,68,80,68,80,0,0,0,0,0,0
1523213222.400000,85,67,85,67,0,0,0,0,0,0
1523213222.450000,71,83,71,83,0,0,0,0,0,0
1523213222.500000,72,77,72,77,0,0,0,0,0,0
1523213222.550000,78,74,78,74,0,0,0,0,0,0
1523213222.600000,43,54,43,54,0,0,0,0,0,0
1523213222.650000,76,67,76,67,0,0,0,0,0,0
1523213222.700000,82,75,82,75,0,0,0,0,0,0
1523213222.750000,88,74,88,74,0,0,0,0,0,0
1523213222.800000,90,88,90,88,0,0,0,0,0,0
1523213222.850000,43,84,43,84,0,0,0,0,0,0
1523213222.900000,68,67,68,67,0,0,0,0,0,0
1523213222.950000,88,57,88,57,0,0,0,0,0,0
1523213223.000000,77,74,77,74,0,0,0,0,0,0
1523213223.050000,84,68,84,68,0,0,0,0,0,0
1523213223.100000,81,86,81,86,0,0,0,0,0,0
1523213223.150000,42,73,42,73,0,0,0,0,0,0
1523213223.200000,86,71,86,71,0,0,0,0,0,0
1523213223.250000,88,46,88,46,0,0,0,0,0,0
1523213223.300000,15,15,15,15,0,0,0,0,0,0
1523213223.350000,74,88,74,88,0,0,0,0,0,0
1523213223.400000,57,79,57,79,0,0,0,0,0,0
1523213223.450000,69,84,69,84,0,0,0,0,0,0
1523213223.500000,89,76,89,76,0,0,0,0,0,0
1523213223.550000,108,71,108,71,0,0,0,0,0,0
1523213223.600000,62,82,62,82,0,0,0,0,0,0
1523213223.650000,88,81,88,81,0,0,0,0,0,0
1523213223.700000,51,85,51,85,0,0,0,0,0,0
1523213223.750000,79,82,79,82,0,0,0,0,0,0
1523213223.800000,69,77,69,77,0,0,0,0,0,0
1523213223.850000,80,73,80,73,0,0,0,0,0,0
1523213223.900000,107,65,107,65,0,0,0,0,0,0
1523213223.950000,70,85,70,85,0,0,0,0,0,0
1523213224.000000,82,92,82,92,0,0,0,0,0,0
1523213224.050000,77,65,77,65,0,0,0,0,0,0
1523213224.100000,57,78,57,78,0,0,0,0,0,0
1523213224.150000,73,83,73,83,0,0,0,0,0,0
1523213224.200000,100,61,100,61,0,0,0,0,0,0
1523213224.250000,81,71,81,71,0,0,0,0,0,0
1523213224.300000,83,83,83,83,0,0,0,0,0,0
1523213224.350000,71,71,71,71,0,0,0,0,0,0
1523213224.400000,72,65,72,65,0,0,0,0,0,0
1523213224.450000,71,81,71,81,0,0,0,0,0,0
1523213224.500000,66,87,66,87,0,0,0,0,0,0
1523213224.550000,68,104,68,104,0,0,0,0,0,0
1523213224.600000,111,51,111,51,0,0,0,0,0,0
1523213224.650000,60,69,60,69,0,0,0,0,0,0
1523213224.700000,74,71,74,71,0,0,0,0,0,0
1523213224.750000,89,77,89,77,0,0,0,0,0,0
1523213224.800000,32,94,32,94,0,0,0,0,0,0
1523213224.850000,1,25,1,25,0,0,0,0,0,0
1523213224.900000,0,0,0,0,0,0,0,0,0,0
1523213224.950000,0,0,0,0,0,0,0,0,0,0
1523213225.000000,0,0,0,0,0,0,0,0,0,0
1523213225.050000,81,30,81,30,0,0,0,0,0,0
1523213225.100000,89,63,89,63,0,0,0,0,0,0
1523213225.150000,78,84,78,84,0,0,0,0,0,0
1523213225.200000,89,91,89,91,0,0,0,0,0,0
1523213225.250000,70,73,70,73,0,0,0,0,0,0
1523213225.300000,70,79,70,79,0,0,0,0,0,0
1523213225.350000,58,94,58,94,0,0,0,0,0,0
1523213225.400000,85,49,85,49,0,0,0,0,0,0
1523213225.450000,87,54,87,54,0,0,0,0,0,0
1523213225.500000,76,83,76,83,0,0,0,0,0,0
1523213225.550000,84,82,84,82,0,0,0,0,0,0
1523213225.600000,76,82,76,82,0,0,0,0,0,0
1523213225.650000,73,74,73,74,0,0,0,0,0,0
1523213225.700000,79,93,79,93,0,0,0,0,0,0
1523213225.750000,54,96,54,96,0,0,0,0,0,0
1523213225.800000,94,60,94,60,0,0,0,0,0,0
1523213225.850000,86,90,86,90,0,0,0,0,0,0
1523213225.900000,70,92,70,92,0,0,0,0,0,0
1523213225.950000,76,69,76,69,0,0,0,0,0,0
1523213226.000000,96,72,96,72,0,0,0,0,0,0
1523213226.050000,81,79,81,79,0,0,0,0,0,0
1523213226.100000,62,77,62,77,0,0,0,0,0,0
1523213226.150000,73,69,73,69,0,0,0,0,0,0
1523213226.200000,80,92,80,92,0,0,0,0,0,0
1523213226.250000,102,82,102,82,0,0,0,0,0,0
1523213226.300000,16,38,16,38,0,0,0,0,0,0
1523213226.350000,67,83,67,83,0,0,0,0,0,0
1523213226.400000,90,55,90,55,0,0,0,0,0,0
1523213226.450000,57,82,57,82,0,0,0,0,0,0
1523213226.500000,120,64,120,64,0,0,0,0,0,0
1523213226.550000,74,77,74,77,0,0,0,0,0,0
1523213226.600000,73,74,73,74,0,0,0,0,0,0
1523213226.650000,57,94,57,94,0,0,0,0,0,0
1523213226.700000,71,80,71,80,0,0,0,0,0,0
1523213226.750000,70,71,70,71,0,0,0,0,0,0
1523213226.800000,66,63,66,63,0,0,0,0,0,0
1523213226.850000,100,80,100,80,0,0,0,0,0,0
1523213226.900000,91,61,91,61,0,0,0,0,0,0
1523213226.950000,81,87,81,87,0,0,0,0,0,0
1523213227.000000,89,85,89,85,0,0,0,0,0,0
1523213227.050000,66,78,66,78,0,0,0,0,0,0
1523213227.100000,82,82,82,82,0,0,0,0,0,0
1523213227.150000,53,79,53,79,0,0,0,0,0,0
1523213227.200000,63,79,63,79,0,0,0,0,0,0
1523213227.250000,108,66,108,66,0,0,0,0,0,0
1523213227.300000,72,77,72,77,0,0,0,0,0,0
1523213227.350000,62,82,62,82,0,0,0,0,0,0
1523213227.400000,77,75,77,75,0,0,0,0,0,0
1523213227.450000,91,76,91,76,0,0,0,0,0,0
1523213227.500000,90,84,90,84,0,0,0,0,0,0
1523213227.550000,83,68,83,68,0,0,0,0,0,0
1523213227.600000,69,84,69,84,0,0,0,0,0,0
1523213227.650000,50,81,50,81,0,0,0,0,0,0
1523213227.700000,74,76,74,76,0,0,0,0,0,0
1523213227.750000,71,64,71,64,0,0,0,0,0,0
1523213227.800000,67,74,67,74,0,0,0,0,0,0
1523213227.850000,92,96,92,96,0,0,0,0,0,0
1523213227.900000,48,70,48,70,0,0,0,0,0,0
1523213227.950000,83,69,83,69,0,0,0,0,0,0
1523213228.000000,88,80,88,80,0,0,0,0,0,0
1523213228.050000,82,78,82,78,0,0,0,0,0,0
1523213228.100000,72,61,72,61,0,0,0,0,0,0
1523213228.150000,91,71,91,71,0,0,0,0,0,0
1523213228.200000,83,89,83,89,0,0,0,0,0,0
1523213228.250000,79,84,79,84,0,0,0,0,0,0
1523213228.300000,84,55,84,55,0,0,0,0,0,0
1523213228.350000,74,82,74,82,0,0,0,0,0,0
1523213228.400000,66,82,66,82,0,0,0,0,0,0
1523213228.450000,90,78,90,78,0,0,0,0,0,0
1523213228.500000,67,56,67,56,0,0,0,0,0,0
1523213228.550000,44,105,44,105,0,0,0,0,0,0
1523213228.600000,88,61,88,61,0,0,0,0,0,0
1523213228.650000,52,80,52,80,0,0,0,0,0,0
1523213228.700000,118,63,118,63,0,0,0,0,0,0
1523213228.750000,74,74,74,74,0,0,0,0,0,0
1523213228.800000,89,87,89,87,0,0,0,0,0,0
1523213228.850000,73,76,73,76,0,0,0,0,0,0
1523213228.900000,77,78,77,78,0,0,0,0,0,0
1523213228.950000,92,86,92,86,0,0,0,0,0,0
1523213229.000000,71,84,71,84,0,0,0,0,0,0
1523213229.050000,66,83,66,83,0,0,0,0,0,0
1523213229.100000,85,74,85,74,0,0,0,0,0,0
1523213229.150000,71,80,71,80,0,0,0,0,0,0
1523213229.200000,58,57,58,57,0,0,0,0,0,0
1523213229.250000,11,46,11,46,0,0,0,0,0,0
1523213229.300000,85,63,85,63,0,0,0,0,0,0
1523213229.350000,90,73,90,73,0,0,0,0,0,0
1523213229.400000,104,78,104,78,0,0,0,0,0,0
1523213229.450000,61,86,61,86,0,0,0,0,0,0
1523213229.500000,69,94,69,94,0,0,0,0,0,0
1523213229.550000,86,78,86,78,0,0,0,0,0,0
1523213229.600000,106,63,106,63,0,0,0,0,0,0
1523213229.650000,39,61,39,61,0,0,0,0,0,0
1523213229.700000,56,79,56,79,0,0,0,0,0,0
1523213229.750000,96,74,96,74,0,0,0,0,0,0
1523213229.800000,103,80,103,80,0,0,0,0,0,0
1523213229.850000,74,86,74,86,0,0,0,0,0,0
1523213229.900000,90,78,90,78,0,0,0,0,0,0
1523213229.950000,74,75,74,75,0,0,0,0,0,0
1523213230.000000,48,52,48,52,0,0,0,0,0,0
1523213230.050000,67,65,67,65,0,0,0,0,0,0
1523213230.100000,72,70,72,70,0,0,0,0,0,0
1523213230.150000,66,65,66,65,0,0,0,0,0,0
1523213230.200000,56,83,56,83,0,0,0,0,0,0
1523213230.250000,77,86,77,86,0,0,0,0,0,0
1523213230.300000,100,68,100,68,0,0,0,0,0,0
1523213230.350000,67,88,67,88,0,0,0,0,0,0
1523213230.400000,59,86,59,86,0,0,0,0,0,0
1523213230.450000,76,75,76,75,0,0,0,0,0,0
1523213230.500000,106,68,106,68,0,0,0,0,0,0
1523213230.550000,89,80,89,80,0,0,0,0,0,0
1523213230.600000,69,70,69,70,0,0,0,0,0,0
1523213230.650000,40,69,40,69,0,0,0,0,0,0
1523213230.700000,100,92,100,92,0,0,0,0,0,0
1523213230.750000,73,92,73,92,0,0,0,0,0,0
1523213230.800000,102,94,102,94,0,0,0,0,0,0
1523213230.850000,77,72,77,72,0,0,0,0,0,0
1523213230.900000,84,77,84,77,0,0,0,0,0,0
1523213230.950000,84,80,84,80,0,0,0,0,0,0
1523213231.000000,80,79,80,79,0,0,0,0,0,0
1523213231.050000,67,89,67,89,0,0,0,0,0,0
1523213231.100000,67,80,67,80,0,0,0,0,0,0
1523213231.150000,83,87,83,87,0,0,0,0,0,0
1523213231.200000,72,74,72,74,0,0,0,0,0,0
1523213231.250000,83,82,83,82,0,0,0,0,0,0
1523213231.300000,106,56,106,56,0,0,0,0,0,0
1523213231.350000,57,70,57,70,0,0,0,0,0,0
1523213231.400000,97,78,97,78,0,0,0,0,0,0
1523213231.450000,54,85,54,85,0,0,0,0,0,0
1523213231.500000,75,81,75,81,0,0,0,0,0,0
1523213231.550000,67,79,67,79,0,0,0,0,0,0
1523213231.600000,123,73,123,73,0,0,0,0,0,0
1523213231.650000,74,74,74,74,0,0,0,0,0,0
1523213231.700000,80,85,80,85,0,0,0,0,0,0
1523213231.750000,80,95,80,95,0,0,0,0,0,0
1523213231.800000,76,71,76,71,0,0,0,0,0,0
1523213231.850000,52,83,52,83,0,0,0,0,0,0
1523213231.900000,76,79,76,79,0,0,0,0,0,0
1523213231.950000,88,80,88,80,0,0,0,0,0,0
1523213232.000000,94,88,94,88,0,0,0,0,0,0
1523213232.050000,32,42,32,42,0,0,0,0,0,0
1523213232.100000,76,78,76,78,0,0,0,0,0,0
1523213232.150000,101,72,101,72,0,0,0,0,0,0
1523213232.200000,91,78,91,78,0,0,0,0,0,0
1523213232.250000,67,88,67,88,0,0,0,0,0,0
1523213232.300000,66,93,66,93,0,0,0,0,0,0
1523213232.350000,85,71,85,71,0,0,0,0,0,0
1523213232.400000,84,73,84,73,0,0,0,0,0,0
1523213232.450000,77,80,77,80,0,0,0,0,0,0
1523213232.500000,78,76,78,76,0,0,0,0,0,0
1523213232.550000,81,78,81,78,0,0,0,0,0,0
1523213232.600000,92,77,92,77,0,0,0,0,0,0
1523213232.650000,59,84,59,84,0,0,0,0,0,0
1523213232.700000,61,79,61,79,0,0,0,0,0,0
1523213232.750000,72,74,72,74,0,0,0,0,0,0
1523213232.800000,127,73,127,73,0,0,0,0,0,0
1523213232.850000,76,74,76,74,0,0,0,0,0,0
1523213232.900000,71,73,71,73,0,0,0,0,0,0
1523213232.950000,50,79,50,79,0,0,0,0,0,0
1523213233.000000,97,93,97,93,0,0,0,0,0,0
1523213233.050000,89,68,89,68,0,0,0,0,0,0
1523213233.100000,80,81,80,81,0,0,0,0,0,0
1523213233.150000,63,86,63,86,0,0,0,0,0,0
1523213233.200000,66,79,66,79,0,0,0,0,0,0
1523213233.250000,82,84,82,84,0,0,0,0,0,0
1523213233.300000,58,76,58,76,0,0,0,0,0,0
1523213233.350000,97,76,97,76,0,0,0,0,0,0
1523213233.400000,83,82,83,82,0,0,0,0,0,0
1523213233.450000,59,79,59,79,0,0,0,0,0,0
1523213233.500000,53,59,53,59,0,0,0,0,0,0
1523213233.550000,122,54,122,54,0,0,0,0,0,0
1523213233.600000,64,70,64,70,0,0,0,0,0,0
1523213233.650000,79,71,79,71,0,0,0,0,0,0
1523213233.700000,65,68,65,68,0,0,0,0,0,0
1523213233.750000,76,73,76,73,0,0,0,0,0,0
1523213233.800000,76,86,76,86,0,0,0,0,0,0
1523213233.850000,83,75,83,75,0,0,0,0,0,0
1523213233.900000,77,78,77,78,0,0,0,0,0,0
1523213233.950000,69,90,69,90,0,0,0,0,0,0
1523213234.000000,78,74,78,74,0,0,0,0,0,0
1523213234.050000,83,97,83,97,0,0,0,0,0,0
1523213234.100000,81,92,81,92,0,0,0,0,0,0
1523213234.150000,81,72,81,72,0,0,0,0,0,0
1523213234.200000,96,73,96,73,0,0,0,0,0,0
1523213234.250000,45,94,45,94,0,0,0,0,0,0
1523213234.300000,89,71,89,71,0,0,0,0,0,0
1523213234.350000,70,89,70,89,0,0,0,0,0,0
1523213234.400000,84,74,84,74,0,0,0,0,0,0
1523213234.450000,87,72,87,72,0,0,0,0,0,0
1523213234.500000,62,70,62,70,0,0,0,0,0,0
1523213234.550000,71,84,71,84,0,0,0,0,0,0
1523213234.600000,101,64,101,64,0,0,0,0,0,0
1523213234.650000,94,82,94,82,0,0,0,0,0,0
1523213234.700000,46,57,46,57,0,0,0,0,0,0
1523213234.750000,22,75,22,75,0,0,0,0,0,0
1523213234.800000,103,62,103,62,0,0,0,0,0,0
1523213234.850000,82,67,82,67,0,0,0,0,0,0
1523213234.900000,81,84,81,84,0,0,0,0,0,0
1523213234.950000,95,73,95,73,0,0,0,0,0,0
1523213235.000000,55,74,55,74,0,0,0,0,0,0
1523213235.050000,70,78,70,78,0,0,0,0,0,0
1523213235.100000,50,81,50,81,0,0,0,0,0,0
1523213235.150000,115,76,115,76,0,0,0,0,0,0
1523213235.200000,90,83,90,83,0,0,0,0,0,0
1523213235.250000,65,67,65,67,0,0,0,0,0,0
1523213235.300000,90,76,90,76,0,0,0,0,0,0
1523213235.350000,56,88,56,88,0,0,0,0,0,0
1523213235.400000,78,77,78,77,0,0,0,0,0,0
1523213235.450000,94,76,94,76,0,0,0,0,0,0
1523213235.500000,59,87,59,87,0,0,0,0,0,0
1523213235.550000,75,83,75,83,0,0,0,0,0,0
1523213235.600000,56,81,56,81,0,0,0,0,0,0
1523213235.650000,129,57,129,57,0,0,0,0,0,0
1523213235.700000,65,66,65,66,0,0,0,0,0,0
1523213235.750000,34,94,34,94,0,0,0,0,0,0
1523213235.800000,88,67,88,67,0,0,0,0,0,0
1523213235.850000,104,64,104,64,0,0,0,0,0,0
1523213235.900000,65,64,65,64,0,0,0,0,0,0
1523213235.950000,53,77,53,77,0,0,0,0,0,0
1523213236.000000,49,101,49,101,0,0,0,0,0,0
1523213236.050000,102,64,102,64,0,0,0,0,0,0
1523213236.100000,54,78,54,78,0,0,0,0,0,0
1523213236.150000,81,72,81,72,0,0,0,0,0,0
1523213236.200000,89,86,89,86,0,0,0,0,0,0
1523213236.250000,65,81,65,81,0,0,0,0,0,0
1523213236.300000,105,54,105,54,0,0,0,0,0,0
1523213236.350000,53,92,53,92,0,0,0,0,0,0
1523213236.400000,61,67,61,67,0,0,0,0,0,0
1523213236.450000,127,71,127,71,0,0,0,0,0,0
1523213236.500000,87,89,87,89,0,0,0,0,0,0
1523213236.550000,65,84,65,84,0,0,0,0,0,0
1523213236.600000,73,85,73,85,0,0,0,0,0,0
1523213236.650000,94,74,94,74,0,0,0,0,0,0
1523213236.700000,68,60,68,60,0,0,0,0,0,0
1523213236.750000,53,79,53,79,0,0,0,0,0,0
1523213236.800000,73,77,73,77,0,0,0,0,0,0
1523213236.850000,73,76,73,76,0,0,0,0,0,0
1523213236.900000,90,64,90,64,0,0,0,0,0,0
1523213236.950000,70,59,70,59,0,0,0,0,0,0
1523213237.000000,80,76,80,76,0,0,0,0,0,0
1523213237.050000,75,76,75,76,0,0,0,0,0,0
1523213237.100000,81,79,81,79,0,0,0,0,0,0
1523213237.150000,72,74,72,74,0,0,0,0,0,0
1523213237.200000,75,73,75,73,0,0,0,0,0,0
1523213237.250000,8,91,8,91,0,0,0,0,0,0
1523213237.300000,52,26,52,26,0,0,0,0,0,0
1523213237.350000,75,80,75,80,0,0,0,0,0,0
1523213237.400000,82,77,82,77,0,0,0,0,0,0
1523213237.450000,100,74,100,74,0,0,0,0,0,0
1523213237.500000,92,79,92,79,0,0,0,0,0,0
1523213237.550000,45,98,45,98,0,0,0,0,0,0
1523213237.600000,77,65,77,65,0,0,0,0,0,0
1523213237.650000,103,68,103,68,0,0,0,0,0,0
1523213237.700000,74,64,74,64,0,0,0,0,0,0
1523213237.750000,72,76,72,76,0,0,0,0,0,0
1523213237.800000,67,79,67,79,0,0,0,0,0,0
1523213237.850000,59,83,59,83,0,0,0,0,0,0
1523213237.900000,116,67,116,67,0,0,0,0,0,0
1523213237.950000,79,74,79,74,0,0,0,0,0,0
1523213238.000000,49,69,49,69,0,0,0,0,0,0
1523213238.050000,55,85,55,85,0,0,0,0,0,0
1523213238.100000,110,60,110,60,0,0,0,0,0,0
1523213238.150000,78,81,78,81,0,0,0,0,0,0
1523213238.200000,68,68,68,68,0,0,0,0,0,0
1523213238.250000,79,84,79,84,0,0,0,0,0,0
1523213238.300000,73,77,73,77,0,0,0,0,0,0
1523213238.350000,66,99,66,99,0,0,0,0,0,0
1523213238.400000,94,77,94,77,0,0,0,0,0,0
1523213238.450000,86,81,86,81,0,0,0,0,0,0
1523213238.500000,73,73,73,73,0,0,0,0,0,0
1523213238.550000,17,29,17,29,0,0,0,0,0,0
1523213238.600000,130,95,130,95,0,0,0,0,0,0
1523213238.650000,76,78,76,78,0,0,0,0,0,0
1523213238.700000,71,73,71,73,0,0,0,0,0,0
1523213238.750000,74,77,74,77,0,0,0,0,0,0
1523213238.800000,77,86,77,86,0,0,0,0,0,0
1523213238.850000,57,84,57,84,0,0,0,0,0,0
1523213238.900000,78,78,78,78,0,0,0,0,0,0
1523213238.950000,62,75,62,75,0,0,0,0,0,0
1523213239.000000,113,62,113,62,0,0,0,0,0,0
1523213239.050000,76,73,76,73,0,0,0,0,0,0
1523213239.100000,89,89,89,89,0,0,0,0,0,0
1523213239.150000,70,78,70,78,0,0,0,0,0,0
1523213239.200000,79,73,79,73,0,0,0,0,0,0
1523213239.250000,50,77,50,77,0,0,0,0,0,0
1523213239.300000,82,82,82,82,0,0,0,0,0,0
1523213239.350000,94,76,94,76,0,0,0,0,0,0
1523213239.400000,77,81,77,81,0,0,0,0,0,0
1523213239.450000,68,77,68,77,0,0,0,0,0,0
1523213239.500000,112,85,112,85,0,0,0,0,0,0
1523213239.550000,78,80,78,80,0,0,0,0,0,0
1523213239.600000,73,83,73,83,0,0,0,0,0,0
1523213239.650000,72,70,72,70,0,0,0,0,0,0
1523213239.700000,58,52,58,52,0,0,0,0,0,0
1523213239.750000,0,37,0,37,0,0,0,0,0,0
1523213239.800000,57,76,57,76,0,0,0,0,0,0
1523213239.850000,91,78,91,78,0,0,0,0,0,0
1523213239.900000,104,72,104,72,0,0,0,0,0,0
1523213239.950000,81,67,81,67,0,0,0,0,0,0
1523213240.000000,53,56,53,56,0,0,0,0,0,0
1523213240.050000,66,82,66,82,0,0,0,0,0,0
1523213240.100000,91,86,91,86,0,0,0,0,0,0
1523213240.150000,65,69,65,69,0,0,0,0,0,0
1523213240.200000,83,68,83,68,0,0,0,0,0,0
1523213240.250000,55,86,55,86,0,0,0,0,0,0
1523213240.300000,109,74,109,74,0,0,0,0,0,0
1523213240.350000,55,59,55,59,0,0,0,0,0,0
1523213240.400000,79,80,79,80,0,0,0,0,0,0
1523213240.450000,61,63,61,63,0,0,0,0,0,0
1523213240.500000,12,86,12,86,0,0,0,0,0,0
1523213240.550000,145,69,145,69,0,0,0,0,0,0
1523213240.600000,74,78,74,78,0,0,0,0,0,0
1523213240.650000,88,83,88,83,0,0,0,0,0,0
1523213240.700000,80,83,80,83,0,0,0,0,0,0
1523213240.750000,45,73,45,73,0,0,0,0,0,0
1523213240.800000,78,83,78,83,0,0,0,0,0,0
1523213240.850000,87,94,87,94,0,0,0,0,0,0
1523213240.900000,85,68,85,68,0,0,0,0,0,0
1523213240.950000,94,65,94,65,0,0,0,0,0,0
1523213241.000000,46,106,46,106,0,0,0,0,0,0
1523213241.050000,87,74,87,74,0,0,0,0,0,0
1523213241.100000,101,69,101,69,0,0,0,0,0,0
1523213241.150000,81,78,81,78,0,0,0,0,0,0
1523213241.200000,73,69,73,69,0,0,0,0,0,0
1523213241.250000,77,87,77,87,0,0,0,0,0,0
1523213241.300000,75,85,75,85,0,0,0,0,0,0
1523213241.350000,65,86,65,86,0,0,0,0,0,0
1523213241.400000,94,87,94,87,0,0,0,0,0,0
1523213241.450000,96,58,96,58,0,0,0,0,0,0
1523213241.500000,68,69,68,69,0,0,0,0,0,0
1523213241.550000,71,88,71,88,0,0,0,0,0,0
1523213241.600000,64,90,64,90,0,0,0,0,0,0
1523213241.650000,80,81,80,81,0,0,0,0,0,0
1523213241.700000,117,73,117,73,0,0,0,0,0,0
1523213241.750000,40,74,40,74,0,0,0,0,0,0
1523213241.800000,77,74,77,74,0,0,0,0,0,0
1523213241.850000,98,67,98,67,0,0,0,0,0,0
1523213241.900000,79,78,79,78,0,0,0,0,0,0
1523213241.950000,69,66,69,66,0,0,0,0,0,0
1523213242.000000,70,77,70,77,0,0,0,0,0,0
1523213242.050000,34,49,34,49,0,0,0,0,0,0
1523213242.100000,90,75,90,75,0,0,0,0,0,0
1523213242.150000,84,92,84,92,0,0,0,0,0,0
1523213242.200000,79,78,79,78,0,0,0,0,0,0
1523213242.250000,74,84,74,84,0,0,0,0,0,0
1523213242.300000,101,77,101,77,0,0,0,0,0,0
1523213242.350000,36,97,36,97,0,0,0,0,0,0
1523213242.400000,90,77,90,77,0,0,0,0,0,0
1523213242.450000,96,63,96,63,0,0,0,0,0,0
1523213242.500000,94,81,94,81,0,0,0,0,0,0
1523213242.550000,80,78,80,78,0,0,0,0,0,0
1523213242.600000,63,69,63,69,0,0,0,0,0,0
1523213242.650000,87,80,87,80,0,0,0,0,0,0
1523213242.700000,63,63,63,63,0,0,0,0,0,0
1523213242.750000,34,67,34,67,0,0,0,0,0,0
1523213242.800000,108,76,108,76,0,0,0,0,0,0
1523213242.850000,57,58,57,58,0,0,0,0,0,0
1523213242.900000,60,65,60,65,0,0,0,0,0,0
1523213242.950000,68,93,68,93,0,0,0,0,0,0
1523213243.000000,105,76,105,76,0,0,0,0,0,0
1523213243.050000,60,78,60,78,0,0,0,0,0,0
1523213243.100000,92,76,92,76,0,0,0,0,0,0
1523213243.150000,61,79,61,79,0,0,0,0,0,0
1523213243.200000,76,84,76,84,0,0,0,0,0,0
1523213243.250000,102,73,102,73,0,0,0,0,0,0
1523213243.300000,78,77,78,77,0,0,0,0,0,0
1523213243.350000,71,79,71,79,0,0,0,0,0,0
1523213243.400000,81,84,81,84,0,0,0,0,0,0
1523213243.450000,83,96,83,96,0,0,0,0,0,0
1523213243.500000,59,89,59,89,0,0,0,0,0,0
1523213243.550000,87,75,87,75,0,0,0,0,0,0
1523213243.600000,95,92,95,92,0,0,0,0,0,0
1523213243.650000,68,95,68,95,0,0,0,0,0,0
1523213243.700000,107,69,107,69,0,0,0,0,0,0
1523213243.750000,79,61,79,61,0,0,0,0,0,0
1523213243.800000,85,74,85,74,0,0,0,0,0,0
1523213243.850000,64,64,64,64,0,0,0,0,0,0
1523213243.900000,55,60,55,60,0,0,0,0,0,0
1523213243.950000,84,79,84,79,0,0,0,0,0,0
1523213244.000000,87,91,87,91,0,0,0,0,0,0
1523213244.050000,74,83,74,83,0,0,0,0,0,0
1523213244.100000,70,75,70,75,0,0,0,0,0,0
1523213244.150000,87,78,87,78,0,0,0,0,0,0
1523213244.200000,60,79,60,79,0,0,0,0,0,0
1523213244.250000,75,86,75,86,0,0,0,0,0,0
1523213244.300000,26,31,26,31,0,0,0,0,0,0
1523213244.350000,93,86,93,86,0,0,0,0,0,0
1523213244.400000,52,91,52,91,0,0,0,0,0,0
1523213244.450000,104,77,104,77,0,0,0,0,0,0
1523213244.500000,73,89,73,89,0,0,0,0,0,0
1523213244.550000,115,59,115,59,0,0,0,0,0,0
1523213244.600000,85,79,85,79,0,0,0,0,0,0
