timestamp,pit
1523213066350,70186.75
1523213066400,24645.889
1523213066450,14647.4
1523213066500,48579.465
1523213066550,15920.363
1523213066600,26079.266
1523213066650,43927.324
1523213066700,111073.14
1523213066750,25717.438
1523213066800,153950.28
1523213066850,125111.1
1523213066900,124654.74
1523213066950,186861.03
1523213067000,65092.07
1523213067050,90706.66
1523213067100,111084.87
1523213067150,86172.0
1523213067200,81891.5
1523213067250,33581.7
1523213067350,37364.0
1523213067400,45331.75
1523213067450,100756.52
1523213067500,94996.59
1523213067550,149670.42
1523213067600,111702.05
1523213067650,77674.02
1523213067700,128436.664
1523213067750,103062.74
1523213067800,121367.92
1523213067850,88792.95
1523213067900,130211.016
1523213067950,171120.31
1523213068000,64187.145
1523213068050,135049.6
1523213068100,75331.79
1523213068150,87208.21
1523213068200,123186.695
1523213068250,96215.51
1523213068300,68282.57
1523213068350,148547.6
1523213068400,146480.64
1523213068450,52135.4
1523213068500,93440.36
1523213068550,95740.74
1523213068600,105251.7
1523213068650,153452.53
1523213068700,165012.4
1523213068750,99881.88
1523213068800,56871.46
1523213068850,56815.348
1523213068900,73279.766
1523213068950,79385.63
1523213069100,5433.0
1523213069150,88472.25
1523213069200,53628.594
1523213069250,64777.633
1523213069300,80399.484
1523213069350,81119.01
1523213069400,112948.81
1523213069450,96976.914
1523213069500,99406.21
1523213069550,74045.74
1523213069600,74399.195
1523213069650,77929.44
1523213069700,78615.19
1523213069750,99505.266
1523213069800,68793.29
1523213069850,73759.04
1523213069900,73456.19
1523213069950,34591.87
1523213070000,49543.406
1523213070400,42371.07
1523213070450,67145.664
1523213070500,37093.37
1523213070550,69333.5
1523213070600,48095.867
1523213070650,24172.951
1523213070700,73519.62
1523213070750,43939.934
1523213070800,58583.05
1523213070850,40845.207
1523213070900,8715.025
1523213070950,30850.111
1523213071000,69766.23
1523213071050,36469.973
1523213071100,120710.46
1523213071150,219088.67
1523213071200,9652.0
1523213071600,27917.0
1523213071800,43360.0
1523213071900,16882.0
1523213072100,54634.0
1523213072200,9297.0
1523213072400,17503.0
1523213072500,19216.0
1523213072550,21948.0
1523213072600,77720.0
1523213072700,14835.0
1523213072850,4034.0
1523213073000,14509.0
1523213073050,7962.0
1523213073100,64451.5
1523213073200,72056.0
1523213073300,8690.0
1523213073350,408.0
1523213073400,779.0
1523213073450,76018.336
1523213073500,46138.0
1523213073550,35035.668
1523213073700,56645.75
1523213073750,19086.0
1523213073800,32895.0
1523213073900,8137.0
1523213073950,10697.0
1523213074050,10666.0
1523213074150,66913.336
1523213074200,20980.5
1523213074250,32377.0
1523213074300,21394.0
1523213074350,38803.0
1523213074400,7270.0
1523213074450,26453.75
1523213074500,11998.0
1523213074550,72392.0
1523213074600,30527.0
1523213074650,11042.0
1523213074750,71461.0
1523213074800,17555.0
1523213074850,11047.0
1523213074900,14694.5
1523213074950,11745.0
1523213075000,34560.5
1523213075050,14490.5
1523213075100,132914.0
1523213075150,32623.0
1523213075200,27359.0
1523213075250,58492.0
1523213075300,37351.25
1523213075450,8332.8
1523213075500,6065.0
1523213075600,17661.0
1523213075650,65421.0
1523213075700,17808.0
1523213075800,34522.0
1523213075850,9960.8
1523213075900,31822.6
1523213075950,18048.5
1523213076000,67965.0
1523213076050,4633.6665
1523213076100,13914.167
1523213076150,5962.0
1523213076200,23984.5
1523213076300,4765.0
1523213076350,4781.0
1523213076450,27858.0
1523213076500,3462.0
1523213076550,32701.572
1523213076600,33929.0
1523213076650,46261.0
1523213076700,24964.0
1523213076750,10110.5
1523213076800,116786.0
1523213076850,10503.0
1523213076950,37737.0
1523213077000,33271.0
1523213077050,68591.5
1523213077100,64278.0
1523213077150,44818.0
1523213077200,28204.0
1523213077250,26777.5
1523213077300,69943.0
1523213077350,20046.75
1523213077400,11088.667
1523213077450,31158.25
1523213077500,17474.4
1523213077550,1845.0
1523213077600,4295.0
1523213077650,113907.0
1523213077700,61181.0
1523213077750,23065.334
1523213077800,55454.8
1523213077850,21954.666
1523213077900,11869.0
1523213077950,3538.0
1523213078000,37509.5
1523213078050,8858.0
1523213078100,51508.0
1523213078150,15282.0
1523213078200,17775.5
1523213078250,20267.0
1523213078300,15147.667
1523213078350,14858.0
1523213078400,22548.334
1523213078450,19987.5
1523213078500,8310.5
1523213078550,7979.0
1523213078600,13305.333
1523213078700,16421.0
1523213078750,3671.5
1523213078800,15526.0
1523213078850,8480.0
1523213078900,6342.0
1523213078950,9688.0
1523213079000,94361.0
1523213079050,8691.4
1523213079100,6312.8335
1523213079150,7636.2
1523213079200,13426.0
1523213079250,18357.0
1523213079300,1944.4
1523213079350,7859.5
1523213079400,13398.0
1523213079450,16176.0
1523213079500,16607.0
1523213079550,2425.0
1523213079600,11847.25
1523213079650,63227.25
1523213079700,32051.334
1523213079750,2379.3333
1523213079800,9923.0
1523213079850,16224.333
1523213079900,29304.5
1523213079950,9296.0
1523213080000,14124.5
1523213080050,48625.223
1523213080100,80304.0
1523213080150,11842.75
1523213080200,51925.0
1523213080250,23373.0
1523213080300,26193.8
1523213080350,45386.668
1523213080400,43622.5
1523213080450,84016.664
1523213080500,5033.6665
1523213080550,59551.168
1523213080600,8667.0
1523213080650,35782.0
1523213080700,98379.2
1523213080750,65376.6
1523213080800,78636.0
1523213080850,37171.0
1523213080900,15913.5
1523213080950,22237.8
1523213081000,18927.666
1523213081050,75958.0
1523213081100,44621.0
1523213081150,14199.0
1523213081200,30243.0
1523213081250,94648.5
1523213081300,29471.75
1523213081350,14870.286
1523213081400,52528.4
1523213081450,32331.0
1523213081550,71687.0
1523213081600,12163.667
1523213081650,14818.0
1523213081700,30522.143
1523213081750,52173.0
1523213081800,69793.664
1523213081850,34608.0
1523213081900,35668.25
1523213081950,81706.5
1523213082000,67909.336
1523213082050,54511.75
1523213082100,37808.75
1523213082150,8978.0
1523213082200,32997.668
1523213082250,16059.667
1523213082300,19199.2
1523213082350,11488.5
1523213082400,15394.8
1523213082450,9705.5
1523213082500,27344.666
1523213082550,49701.57
1523213082600,25098.2
1523213082650,18710.0
1523213082700,11197.5
1523213082750,91722.78
1523213082800,36137.0
1523213082850,44086.332
1523213082900,14526.4
1523213082950,32861.0
1523213083000,14167.0
1523213083050,33494.2
1523213083100,5677.0
1523213083150,20185.666
1523213083200,10246.6
1523213083250,39036.0
1523213083300,16972.334
1523213083350,13899.6
1523213083400,25330.0
1523213083450,24896.75
1523213083500,34383.5
1523213083550,69857.336
1523213083600,43315.75
1523213083650,6433.5
1523213083700,5047.0
1523213083750,64860.5
1523213083800,9296.5
1523213083850,43780.332
1523213083900,28550.334
1523213083950,55411.668
1523213084000,18270.0
1523213084050,10258.0
1523213084100,15984.333
1523213084150,22497.666
1523213084200,11318.0
1523213084250,12221.5
1523213084300,89148.6
1523213084350,6051.5
1523213084400,35963.0
1523213084500,23350.334
1523213084550,58937.5
1523213084600,23218.5
1523213084650,38200.5
1523213084700,65420.25
1523213084750,5422.3335
1523213084800,11960.0
1523213084850,19389.0
1523213084900,45765.8
1523213084950,34576.0
1523213085000,141427.5
1523213085050,35465.0
1523213085100,34763.5
1523213085150,5944.0
1523213085200,30532.666
1523213085250,28655.25
1523213085300,6326.0
1523213085350,20252.5
1523213085400,35466.0
1523213085450,22757.25
1523213085550,7562.2856
1523213085600,10844.0
1523213085650,9254.0
1523213085700,11989.5
1523213085750,7391.3335
1523213085800,8103.8
1523213085850,32758.5
1523213085900,32333.334
1523213085950,30292.334
1523213086000,9516.0
1523213086050,2955.0
1523213086100,13923.25
1523213086150,7420.6665
1523213086200,7742.1665
1523213086250,3566.3333
1523213086300,10307.667
1523213086350,6411.5
1523213086400,13842.2
1523213086450,33386.332
1523213086500,79408.0
1523213086550,11896.333
1523213086600,44481.5
1523213086650,73072.0
1523213086700,36035.168
1523213086750,77717.25
1523213086800,29165.0
1523213086850,22256.6
1523213086900,14850.333
1523213086950,6442.0
1523213087000,17904.0
1523213087050,5540.0
1523213087100,9303.0
1523213087150,7579.5713
1523213087200,4653.25
1523213087250,6416.6665
1523213087300,1527.0
1523213087350,39020.5
1523213087400,10001.5
1523213087450,12130.0
1523213087500,16650.334
1523213087550,12081.2
1523213087600,8499.25
1523213087650,24668.0
1523213087700,18582.0
1523213087750,4544.0
1523213087800,8185.8
1523213087850,26289.334
1523213087900,8791.0
1523213087950,10576.333
1523213088000,12172.2
1523213088050,17879.572
1523213088100,9637.0
1523213088150,16292.75
1523213088200,3286.25
1523213088250,9953.0
1523213088300,5441.6665
1523213088350,13801.714
1523213088400,3244.5
1523213088450,14324.0
1523213088500,12043.8
1523213088550,40214.0
1523213088600,18455.0
1523213088650,31192.0
1523213088700,5473.0
1523213088750,7648.6665
1523213088800,3007.0
1523213088850,8548.0
1523213088900,1212.0
1523213088950,4788.0
1523213089000,10789.333
1523213089050,16331.0
1523213089100,42572.0
1523213089150,43389.0
1523213089200,3824.0
1523213089250,13269.5
1523213089300,4970.25
1523213089350,21911.5
1523213089400,12536.25
1523213089450,39898.625
1523213089500,5097.0
1523213089550,33696.6
1523213089600,3785.3333
1523213089650,26966.5
1523213089700,21058.715
1523213089750,2755.0
1523213089800,15478.0
1523213089850,9767.0
1523213089900,4451.0
1523213089950,36834.332
1523213090000,13045.0
