date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523214660.000000,0.670000,0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,1.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.758000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.794000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.050000,0.441500,0.347000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.510500,0.147000,0.000000,0.000000,0.000000,0.000000,0.000000,0.851000,0.897000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.100000,0.305625,0.286250,0.000000,0.000000,0.011000,0.000000,0.000000,1.077000,0.000000,0.106000,0.000000,0.000000,0.000000,0.000000,0.000000,0.317300,0.286000,0.000000,0.000000,0.011000,0.000000,0.000000,0.984000,0.231000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.150000,0.532000,0.241250,0.000000,0.000000,0.000000,0.000000,0.000000,1.359500,0.286000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.024429,0.327000,0.000000,0.000000,0.000000,0.000000,0.000000,1.426250,0.569500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.200000,0.242000,0.191500,0.000000,0.000000,0.184000,0.000000,0.021000,0.708000,0.396000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.454286,0.398000,0.000000,0.000000,0.000000,0.000000,0.021000,1.641000,0.654000,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.250000,0.445750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.844000,0.335000,0.269000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283250,0.098000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.791000,0.146000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.300000,0.452714,0.156778,0.000000,0.000000,0.000000,0.000000,0.000000,1.105250,0.506000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442714,0.293143,0.000000,0.000000,0.000000,0.000000,0.000000,1.021500,0.420600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.350000,0.400111,0.364333,0.000000,0.000000,0.389000,0.000000,0.000000,0.403000,0.623000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551778,0.158800,0.000000,0.000000,0.000000,0.000000,0.000000,1.257000,0.000000,0.401000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.400000,0.410500,0.131200,0.000000,0.000000,0.000000,0.000000,0.006000,1.368333,0.597000,0.001333,0.000000,0.000000,0.000000,0.000000,0.000000,0.309941,0.328000,0.000000,0.000000,0.435250,0.000000,0.006000,0.750000,0.483333,0.001333,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.450000,0.681000,0.208500,0.000000,0.000000,0.000000,0.000000,0.000000,1.418333,0.384000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.378000,0.173333,0.000000,0.000000,0.000000,0.000000,0.000000,0.880000,0.619000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.500000,0.548588,0.501143,0.000000,0.000000,0.000000,0.000000,0.014000,1.114000,0.615250,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.563933,0.333600,0.000000,0.000000,0.000000,0.000000,0.014000,1.361750,0.530000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.550000,0.363923,0.298500,0.000000,0.000000,0.343000,0.000000,0.076000,0.999000,0.479000,0.127000,0.000000,0.000000,0.000000,0.000000,0.000000,0.657643,0.265667,0.000000,0.000000,0.000000,0.000000,0.007000,1.429400,0.229500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.600000,0.437455,0.260667,0.000000,0.000000,0.687000,0.000000,0.000000,0.733000,0.913500,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.537818,0.295200,0.000000,0.000000,0.000000,0.000000,0.000000,1.120667,0.538500,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.650000,0.421000,0.353000,0.000000,0.000000,0.109000,0.000000,0.000000,0.919000,0.521667,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.654667,0.267000,0.000000,0.000000,0.000000,0.000000,0.000000,1.633000,0.000000,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.700000,0.278154,0.124500,0.000000,0.000000,0.000000,0.000000,0.000000,1.606000,0.298000,0.007333,0.000000,0.000000,0.000000,0.000000,0.000000,0.170000,0.155333,0.000000,0.000000,0.000000,0.000000,0.145000,0.901000,0.141000,0.007333,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.750000,0.433571,0.302500,0.000000,0.000000,0.021000,0.000000,0.000000,1.027000,0.074500,0.005500,0.000000,0.000000,0.000000,0.000000,0.000000,0.292692,0.140000,0.000000,0.000000,0.173000,0.000000,0.000000,0.939333,0.018500,0.005500,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.800000,0.358267,0.313500,0.000000,0.000000,0.000000,0.000000,0.006000,0.844000,0.309800,0.016500,0.000000,0.000000,0.000000,0.000000,0.000000,0.336412,0.167167,0.000000,0.000000,0.000000,0.000000,0.006000,1.166667,0.235400,0.016500,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.850000,0.690000,0.287500,0.000000,0.008000,0.000000,0.000000,0.000000,1.042000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.881300,0.347000,0.000000,0.008000,0.000000,0.000000,0.000000,1.486200,0.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.900000,0.304875,0.091200,0.000000,0.010000,0.305000,0.000000,0.012000,1.214000,0.392250,0.049000,0.000000,0.000000,0.000000,0.000000,0.000000,0.627875,0.148667,0.000000,0.010000,0.343000,0.000000,0.012000,1.399167,0.275667,0.013000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.950000,0.398133,0.155000,0.000000,0.000000,0.231333,0.000000,0.000000,2.237000,0.489000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398500,0.183333,0.000000,0.000000,0.010000,0.000000,0.000000,0.986000,0.309250,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214661.000000,0.315182,0.100857,0.000000,0.000000,0.000000,0.000000,0.000000,1.070500,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525900,0.164429,0.000000,0.000000,0.000000,0.000000,0.000000,1.369333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214661.050000,0.386091,0.289600,0.000000,0.009000,0.000000,0.000000,0.000000,2.086000,0.274500,0.077500,0.000000,0.000000,0.000000,0.000000,0.000000,0.458818,0.298750,0.000000,0.000000,0.000000,0.000000,0.000000,0.929000,0.351667,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000
