date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523214660.000000,0.254000,0.345333,0.000000,0.000000,0.000000,0.000000,0.000000,0.287923,0.164625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127042,0.146000,0.000000,0.000000,0.000000,0.000000,0.000000,0.144857,0.091125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.050000,0.196391,0.278000,0.000000,0.000000,0.010000,0.000000,0.000000,0.266769,0.023000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.202500,0.268200,0.000000,0.000000,0.010000,0.000000,0.000000,0.228429,0.119333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.100000,0.148241,0.231500,0.000000,0.000000,0.000000,0.000000,0.000000,0.147722,0.129800,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.199609,0.367000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187563,0.242800,0.009000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.150000,0.129667,0.238000,0.000000,0.000000,0.184000,0.000000,0.009500,0.128889,0.100500,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000,0.157412,0.346000,0.000000,0.000000,0.000000,0.000000,0.009500,0.189778,0.055500,0.073000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.200000,0.113846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097300,0.120000,0.267000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109429,0.222500,0.000000,0.000000,0.000000,0.000000,0.000000,0.103889,0.048000,0.056000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.250000,0.130694,0.186167,0.000000,0.000000,0.000000,0.000000,0.000000,0.159857,0.025667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.124342,0.199167,0.000000,0.000000,0.000000,0.000000,0.000000,0.148524,0.037364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.300000,0.171850,0.289625,0.000000,0.000000,0.388000,0.000000,0.000000,0.134414,0.135500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.321293,0.287625,0.000000,0.000000,0.000000,0.000000,0.000000,0.320567,0.427500,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.350000,0.123167,0.154400,0.000000,0.000000,0.000000,0.000000,0.003000,0.165632,0.050900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253059,0.254500,0.000000,0.000000,0.407000,0.000000,0.002000,0.271842,0.211400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.400000,0.290029,0.218500,0.000000,0.000000,0.000000,0.000000,0.002000,0.348409,0.291000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193895,0.273333,0.000000,0.000000,0.462000,0.000000,0.002667,0.237524,0.088571,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000
1523214660.450000,0.174596,0.388333,0.000000,0.000000,0.000000,0.000000,0.006500,0.200042,0.070800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158674,0.266000,0.000000,0.000000,0.000000,0.000000,0.006500,0.190269,0.061833,0.267000,0.000000,0.000000,0.000000,0.000000,0.000000
