date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523214660.000000,24,24,3,2,0,0,0,0,0,0,0,0,0,0,13,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1523214660.050000,23,26,3,5,0,0,0,0,1,1,0,0,0,0,13,14,5,6,1,0,0,0,0,0,0,0,0,0,0,0
1523214660.100000,29,23,4,1,0,0,0,0,0,0,0,0,0,0,18,16,5,5,2,1,0,0,0,0,0,0,0,0,0,0
1523214660.150000,18,17,3,2,0,0,0,0,1,0,0,0,2,2,9,9,2,2,1,2,0,0,0,0,0,0,0,0,0,0
1523214660.200000,13,14,0,2,0,0,0,0,0,0,0,0,0,0,10,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1523214660.250000,36,38,6,6,0,0,0,0,0,0,0,0,0,0,21,21,9,11,0,0,0,0,0,0,0,0,0,0,0,0
1523214660.300000,40,41,8,8,0,0,0,0,1,0,0,0,0,0,29,30,2,2,0,1,0,0,0,0,0,0,0,0,0,0
1523214660.350000,36,34,5,2,0,0,0,0,0,2,0,0,2,1,19,19,10,10,0,0,0,0,0,0,0,0,0,0,0,0
1523214660.400000,35,38,2,3,0,0,0,0,0,2,0,0,2,3,22,21,7,7,2,2,0,0,0,0,0,0,0,0,0,0
1523214660.450000,47,46,6,5,0,0,0,0,0,0,0,0,2,2,24,26,15,12,0,1,0,0,0,0,0,0,0,0,0,0
1523214660.500000,54,48,6,4,0,0,0,0,1,0,0,0,4,3,35,34,7,7,1,0,0,0,0,0,0,0,0,0,0,0
1523214660.550000,31,33,6,7,0,0,0,0,1,0,0,0,0,0,18,20,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1523214660.600000,24,23,1,3,0,0,0,0,1,0,0,0,0,0,13,13,9,6,0,1,0,0,0,0,0,0,0,0,0,0
1523214660.650000,42,42,3,3,0,0,0,0,0,0,0,0,0,1,15,15,22,21,2,2,0,0,0,0,0,0,0,0,0,0
1523214660.700000,42,42,3,3,0,0,0,0,1,2,0,0,0,0,19,19,16,15,3,3,0,0,0,0,0,0,0,0,0,0
1523214660.750000,36,41,4,6,0,0,0,0,0,1,0,0,2,2,14,15,11,13,5,4,0,0,0,0,0,0,0,0,0,0
1523214660.800000,54,54,0,2,0,0,1,1,0,0,0,0,0,0,36,34,16,15,1,2,0,0,0,0,0,0,0,0,0,0
1523214660.850000,46,42,4,2,0,0,1,1,1,1,0,0,2,2,24,25,11,9,3,2,0,0,0,0,0,0,0,0,0,0
1523214660.900000,42,41,9,6,0,0,0,0,3,0,0,0,0,0,18,22,11,12,1,1,0,0,0,0,0,0,0,0,0,0
1523214660.950000,36,37,6,6,0,0,0,0,0,1,0,0,0,0,23,23,7,6,0,1,0,0,0,0,0,0,0,0,0,0
1523214661.000000,39,35,6,6,0,0,1,0,0,0,0,0,0,0,17,17,14,12,1,0,0,0,0,0,0,0,0,0,0,0
1523214661.050000,43,48,2,1,0,0,0,1,0,0,0,0,2,2,20,22,17,20,2,2,0,0,0,0,0,0,0,0,0,0
1523214661.100000,39,40,2,7,0,0,0,0,0,0,0,0,1,1,19,20,15,11,2,1,0,0,0,0,0,0,0,0,0,0
1523214661.150000,29,35,1,8,0,0,1,0,0,1,0,0,2,1,17,15,7,7,1,3,0,0,0,0,0,0,0,0,0,0
1523214661.200000,36,33,7,4,0,0,1,2,1,1,0,0,0,1,15,15,10,9,2,1,0,0,0,0,0,0,0,0,0,0
1523214661.250000,27,28,1,2,0,0,0,0,2,2,0,0,0,0,18,18,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1523214661.300000,42,41,3,4,0,0,0,0,0,1,0,0,2,2,19,20,18,14,0,0,0,0,0,0,0,0,0,0,0,0
1523214661.350000,49,47,6,5,0,0,0,0,0,0,0,0,2,2,12,11,26,27,3,2,0,0,0,0,0,0,0,0,0,0
1523214661.400000,32,35,1,3,0,0,2,2,0,0,0,0,0,0,18,18,11,11,0,1,0,0,0,0,0,0,0,0,0,0
1523214661.450000,35,35,7,3,0,0,2,2,0,0,0,0,2,2,13,14,11,14,0,0,0,0,0,0,0,0,0,0,0,0
1523214661.500000,48,47,4,4,0,0,0,0,1,0,0,0,2,2,19,18,19,20,3,3,0,0,0,0,0,0,0,0,0,0
1523214661.550000,57,55,4,1,0,0,1,1,0,1,0,0,4,4,20,18,24,25,4,5,0,0,0,0,0,0,0,0,0,0
