timestamp,pit
1523214498950,45381.41
1523214499000,43720.5
1523214499050,19304.0
1523214499100,22704.428
1523214499150,27401.934
1523214499200,75447.625
1523214499250,205019.14
1523214499300,187180.84
1523214499350,35452.5
1523214499400,137283.55
1523214499450,142721.88
1523214499500,150479.47
1523214499550,117035.0
1523214499600,169326.56
1523214499650,185112.47
1523214499700,141458.3
1523214499850,83270.14
1523214499900,106356.34
1523214499950,87769.266
1523214500000,95674.57
1523214500050,219366.38
1523214500100,111895.75
1523214500150,165081.98
1523214500200,176036.56
1523214500250,167368.23
1523214500300,154539.33
1523214500350,177266.95
1523214500400,153985.89
1523214500450,112947.87
1523214500500,160553.98
1523214500550,171177.0
1523214500600,113409.25
1523214500650,107763.836
1523214500700,142469.08
1523214500750,163143.28
1523214500800,82512.86
1523214500850,123137.984
1523214500900,148551.6
1523214500950,179663.39
1523214501000,129480.9
1523214501050,63816.832
1523214501100,135791.25
1523214501150,158267.08
1523214501200,98304.12
1523214501250,175755.55
1523214501300,101553.266
1523214501350,96980.73
1523214501400,123454.82
1523214501450,99580.17
1523214501500,95281.695
1523214501550,133772.44
1523214501600,56888.727
1523214501650,114909.7
1523214501700,196928.77
1523214501750,70148.695
1523214501800,100364.18
1523214501850,61001.51
1523214501900,91994.09
1523214501950,75571.695
1523214502000,84675.03
1523214502050,76282.84
1523214502100,144000.75
1523214502150,89655.625
1523214502200,107185.266
1523214502250,97987.85
1523214502300,110618.65
1523214502350,126041.32
1523214502400,87865.766
1523214502450,136404.77
1523214502500,87300.41
1523214502550,123402.75
1523214502600,78981.21
1523214502650,105685.16
1523214502700,99166.91
1523214502750,74991.18
1523214502800,101946.72
1523214502850,105616.24
1523214502900,115913.695
1523214502950,112030.26
1523214503000,110162.91
1523214503050,105773.79
1523214503100,78499.77
1523214503200,10704.0
1523214503250,52546.2
1523214503300,84578.53
1523214503350,29362.71
1523214503400,71121.94
1523214503450,96387.875
1523214503500,24946.08
1523214503550,67321.766
1523214503600,66409.55
1523214503650,164468.5
1523214503800,3981.0
1523214504050,20423.0
1523214504200,67214.5
1523214504250,10561.0
1523214504300,62190.6
1523214504350,70408.664
1523214504400,36376.715
1523214504450,79970.555
1523214504500,85231.97
1523214504550,88662.5
1523214504600,94497.76
1523214504650,49048.625
1523214504700,64270.945
1523214504750,84138.8
1523214504800,140979.95
1523214504850,53168.0
1523214504950,11076.667
1523214505000,8718.5
1523214505100,75919.664
1523214505150,127939.5
1523214505250,87290.0
1523214505300,80670.0
1523214505400,155601.5
1523214505450,43049.5
1523214505500,84314.336
1523214505550,8083.0
1523214505600,13703.5
1523214505650,28896.334
1523214505700,130041.0
1523214505750,43912.0
1523214505850,36749.5
1523214505900,8638.0
1523214505950,88919.0
1523214506000,173265.5
1523214506050,65041.0
1523214506100,7611.0
1523214506150,9668.0
1523214506350,7380.0
1523214506500,24481.0
1523214506550,266935.0
1523214506700,12126.0
1523214506750,42848.617
1523214506800,14027.5
1523214506850,50585.5
1523214506900,75481.0
1523214506950,19541.5
1523214507000,224076.0
1523214507050,19033.0
1523214507100,24743.0
1523214507150,32721.0
1523214507250,40096.0
1523214507350,41773.332
1523214507400,1568.0
1523214507500,18079.666
1523214507600,5778.0
1523214507750,142473.0
1523214507800,25642.25
1523214507850,3714.0
1523214507950,21736.0
1523214508100,5293.0
1523214508150,55912.5
1523214508200,73749.0
1523214508250,36171.5
1523214508300,33151.0
1523214508350,92434.0
1523214508400,61954.5
1523214508450,11009.0
1523214508500,33209.0
1523214508550,10152.0
1523214508600,100862.0
1523214508650,35627.0
1523214508700,46468.668
1523214508750,74889.5
1523214508800,17532.0
1523214508850,85287.336
1523214508900,27288.0
