timestamp,pit
1523210869000,15744.412
1523210869050,13575.923
1523210869100,18055.0
1523210869150,12947.45
1523210869200,14455.0625
1523210869250,67349.98
1523210869300,66657.68
1523210869350,128728.3
1523210869400,99718.7
1523210869450,61931.23
1523210869500,94900.61
1523210869550,91892.36
1523210869600,28632.154
1523210869650,14789.059
1523210869700,47823.49
1523210869750,79714.12
1523210869800,77293.7
1523210869950,72390.25
1523210870000,16696.52
1523210870050,50913.883
1523210870100,61623.28
1523210870150,44199.797
1523210870200,59004.832
1523210870250,60746.383
1523210870300,64815.848
1523210870350,61930.832
1523210870400,82161.164
1523210870450,69763.89
1523210870500,62638.02
1523210870550,58883.77
1523210870600,72834.055
1523210870650,70412.4
1523210870700,62962.746
1523210870750,75824.39
1523210870800,73269.2
1523210870850,73139.51
1523210870900,62294.414
1523210870950,81948.61
1523210871000,76919.83
1523210871050,71039.984
1523210871100,69523.13
1523210871150,73469.41
1523210871200,93774.58
1523210871250,56378.62
1523210871300,81616.414
1523210871350,43090.918
1523210871400,65212.0
1523210871450,81320.305
1523210871500,81216.625
1523210871550,62162.05
1523210871600,72228.7
1523210871650,48028.914
1523210871700,61183.41
1523210871750,51158.293
1523210871800,58867.734
1523210871850,38087.03
1523210871900,51789.566
1523210871950,46759.37
1523210872050,44492.9
1523210872100,77232.44
1523210872150,58310.63
1523210872200,58594.117
1523210872250,38968.387
1523210872300,27570.12
1523210872350,39276.75
1523210872400,50402.445
1523210872450,124405.664
1523210872500,60002.145
1523210872550,58805.207
1523210872600,36219.09
1523210872650,20315.236
1523210872700,23623.39
1523210872750,29046.893
1523210872800,79540.64
1523210872850,42289.023
1523210872900,11325.8
1523210872950,50278.043
1523210873000,43268.484
1523210873050,30679.482
1523210873100,679.0
1523210873200,44118.5
1523210873250,40908.1
1523210873300,36206.766
1523210873350,38576.92
1523210873400,38831.668
1523210873450,29524.562
1523210873750,41368.5
1523210874000,6743.0
1523210874050,18630.0
1523210874250,23759.0
1523210874300,22868.0
1523210874350,13890.0
1523210874400,14203.5
1523210874450,6907.0
1523210874500,7765.6665
1523210874550,7844.0
1523210874700,16677.0
1523210874750,15131.0
1523210874850,10590.0
1523210874900,71879.0
1523210875050,8744.0
1523210875300,9570.0
1523210875350,5585.0
1523210875500,63365.5
1523210875550,16772.0
1523210875600,16786.0
1523210875650,30890.0
1523210875700,19749.0
1523210875750,8246.0
1523210875850,8561.0
1523210875900,14307.0
1523210876000,73206.0
1523210876100,42769.0
1523210876200,66780.0
1523210876300,49470.5
1523210876400,10636.0
1523210876450,580.0
1523210876550,11516.5
1523210876600,24609.0
1523210876650,9656.0
1523210876700,15032.0
1523210876750,31512.0
1523210876800,68813.0
1523210876850,18511.5
1523210876900,8417.0
1523210876950,61444.0
1523210877100,57186.5
1523210877150,66002.0
1523210877250,7913.0
1523210877300,20091.334
1523210877350,13223.0
1523210877400,37003.332
1523210877450,33864.0
1523210877500,51748.0
1523210877550,62519.5
1523210877600,19324.0
1523210877650,72854.0
1523210877700,25026.666
1523210877750,18525.5
1523210877800,16909.0
1523210877850,36132.0
1523210877900,13143.5
1523210877950,16023.6
1523210878000,3606.0
1523210878050,24868.666
1523210878100,20253.334
1523210878150,51699.5
1523210878250,10442.0
1523210878300,40630.5
1523210878350,39202.0
1523210878400,14364.667
1523210878450,12958.667
1523210878500,5337.0
1523210878550,8253.0
1523210878600,32408.334
1523210878650,23755.0
1523210878700,13294.25
1523210878750,15422.0
1523210878800,56564.0
1523210878900,9098.0
1523210878950,47695.715
1523210879000,48387.0
1523210879050,41843.0
1523210879100,18335.0
1523210879150,7734.0
1523210879200,12754.0
1523210879250,46101.0
1523210879300,20980.0
1523210879350,27592.0
1523210879400,52721.0
1523210879450,1549.0
1523210879500,17085.0
1523210879550,68095.0
1523210879600,8792.5
1523210879650,25668.715
1523210879700,51338.0
1523210879750,12356.0
1523210879800,112988.0
1523210879850,21271.5
1523210879900,9730.25
1523210879950,9865.0
1523210880000,6658.0
1523210880050,3409.0
1523210880100,13664.5
1523210880150,9787.0
1523210880200,3738.0
1523210880250,18144.75
1523210880300,11416.0
1523210880350,28823.5
1523210880400,2015.0
1523210880450,7766.0
1523210880550,8374.5
1523210880600,4647.0
1523210880750,13071.25
1523210880800,2772.0
1523210880850,20761.0
1523210880900,22388.285
1523210880950,17329.0
1523210881000,11913.0
1523210881050,6402.75
1523210881100,15818.0
1523210881150,25096.334
1523210881200,10932.833
1523210881300,27838.334
1523210881350,13418.667
1523210881400,5631.0
1523210881450,3588.0
1523210881500,13032.5
1523210881550,41605.5
1523210881600,22872.75
1523210881650,4381.0
1523210881700,15428.429
1523210881750,39593.0
1523210881800,3014.0
1523210881850,17384.0
1523210881900,20046.8
1523210881950,75051.4
