date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523210340.000000,288.439989,15.340003,0.000000,0.580002,2.000000,0.000000,0.000000,225.539997,36.179989,8.799998,0.000000,0.000000,0.000000,0.000000,0.000000,132.979996,155.459993
1523210340.050000,288.300000,18.080002,0.000000,0.000000,2.619999,0.000000,0.000000,223.579990,35.280006,8.740003,0.000000,0.000000,0.000000,0.000000,0.000000,133.000000,155.300000
1523210340.100000,289.059991,17.959997,0.000000,0.000000,4.039997,0.000000,0.000000,225.019997,33.159992,8.880008,0.000000,0.000000,0.000000,0.000000,0.000000,134.119995,154.939996
1523210340.150000,287.020009,12.559995,0.000000,0.860004,1.000000,0.000000,2.200001,231.220001,31.100006,8.080002,0.000000,0.000000,0.000000,0.000000,0.000000,138.619999,148.400010
1523210340.200000,289.600012,13.280004,0.000000,1.000000,1.240002,0.000000,3.200001,233.080002,30.540001,7.260003,0.000000,0.000000,0.000000,0.000000,0.000000,141.240002,148.360010
1523210340.250000,288.520002,10.420002,0.000000,1.299999,1.899998,0.000000,2.899998,229.900013,35.020000,7.079992,0.000000,0.000000,0.000000,0.000000,0.000000,141.300007,147.219995
1523210340.300000,292.700006,11.140007,0.000000,1.459997,1.840004,0.000000,2.220001,235.599995,30.999996,9.440006,0.000000,0.000000,0.000000,0.000000,0.000000,146.219997,146.480009
1523210340.350000,293.200013,8.819994,0.000000,0.000000,1.539997,0.000000,2.459999,238.220009,32.080006,10.080009,0.000000,0.000000,0.000000,0.000000,0.000000,148.840000,144.360013
1523210340.400000,293.000015,10.020004,0.000000,0.000000,3.779999,0.000000,1.000000,240.520004,28.160004,9.520004,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,143.000015
1523210340.450000,291.479993,10.940003,0.000000,0.000000,3.760002,0.000000,1.219998,239.499996,26.159992,9.900001,0.000000,0.000000,0.000000,0.000000,0.000000,150.919998,140.559995
1523210340.500000,290.880001,7.260000,0.000000,0.740004,1.879997,0.000000,1.439999,240.100006,26.560005,12.899990,0.000000,0.000000,0.000000,0.000000,0.000000,151.000000,139.880001
1523210340.550000,291.799999,8.039994,0.000000,0.180001,2.360001,0.000000,2.000000,237.940002,27.900002,13.379999,0.000000,0.000000,0.000000,0.000000,0.000000,149.259998,142.540001
1523210340.600000,292.119986,8.459992,0.000000,0.699998,2.000000,0.000000,2.000000,243.439999,24.939999,10.579998,0.000000,0.000000,0.000000,0.000000,0.000000,150.900002,141.219984
1523210340.650000,292.920019,7.380004,0.000000,1.000000,3.300002,0.000000,2.680000,243.459999,25.420010,9.680004,0.000000,0.000000,0.000000,0.000000,0.000000,151.000000,141.920019
1523210340.700000,293.959995,6.079994,0.000000,0.559998,1.080002,0.000000,3.559998,242.160004,30.520000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.160000,143.799995
1523210340.750000,293.499986,8.660001,0.000000,0.000000,0.660000,0.000000,2.980000,241.819996,28.259995,11.119995,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,143.499986
1523210340.800000,292.859997,8.239994,0.000000,0.000000,0.980000,0.000000,2.660004,238.300003,31.619999,11.059998,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,142.859997
1523210340.850000,293.040009,7.939999,0.000000,0.820000,0.140003,0.000000,2.479996,241.040012,31.599998,9.020000,0.000000,0.000000,0.000000,0.000000,0.000000,149.239998,143.800011
1523210340.900000,292.059979,11.140000,0.000000,0.460003,0.639996,0.000000,1.660004,239.979984,30.179989,8.000004,0.000000,0.000000,0.000000,0.000000,0.000000,148.559998,143.499982
1523210340.950000,293.519993,10.980003,0.000000,0.000000,1.219997,0.000000,3.340000,239.660004,30.759987,7.560001,0.000000,0.000000,0.000000,0.000000,0.000000,147.500000,146.019993
1523210341.000000,294.120008,11.180000,0.000000,0.320001,1.060001,0.000000,3.959999,237.460007,33.479996,6.660004,0.000000,0.000000,0.000000,0.000000,0.000000,146.760002,147.360005
1523210341.050000,293.380001,8.700001,0.000000,0.840004,1.000000,0.000000,2.840000,241.159996,33.680004,5.159996,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,145.380001
1523210341.100000,294.040030,7.560018,0.000000,2.020000,2.000000,0.000000,1.840000,243.320000,30.300018,6.999994,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,146.040030
1523210341.150000,293.860001,9.739998,0.000000,0.400002,0.899998,0.000000,1.520000,242.420006,29.699997,9.180000,0.000000,0.000000,0.000000,0.000000,0.000000,148.860001,145.000000
1523210341.200000,294.959995,7.379993,0.000000,0.060001,1.060001,0.000000,2.000000,240.800007,34.879993,8.779999,0.000000,0.000000,0.000000,0.000000,0.000000,148.860001,146.099995
1523210341.250000,295.239997,7.839995,0.000000,1.160000,2.000000,0.000000,2.020000,241.040001,34.679996,6.500004,0.000000,0.000000,0.000000,0.000000,0.000000,147.279999,147.959998
1523210341.300000,294.879987,10.580002,0.000000,2.139999,1.480003,0.000000,1.239998,240.779995,33.940002,4.719987,0.000000,0.000000,0.000000,0.000000,0.000000,145.620003,149.259984
1523210341.350000,294.920014,8.000010,0.000000,1.520000,0.719997,0.000000,0.000000,240.820007,37.260002,6.599998,0.000000,0.000000,0.000000,0.000000,0.000000,147.520008,147.400006
1523210341.400000,295.639984,5.619991,0.000000,0.000000,0.000000,0.000000,0.000000,247.760002,34.639992,7.619999,0.000000,0.000000,0.000000,0.000000,0.000000,151.000000,144.639984
1523210341.450000,295.239997,6.779999,0.000000,0.779999,0.600002,0.000000,0.000000,246.279995,33.419998,7.380004,0.000000,0.000000,0.000000,0.000000,0.000000,151.819996,143.420001
1523210341.500000,295.659981,11.359989,0.000000,1.000000,1.879997,0.000000,0.000000,243.760006,30.119991,7.539997,0.000000,0.000000,0.000000,0.000000,0.000000,152.720001,142.939980
1523210341.550000,295.680005,14.459996,0.000000,1.019997,1.119999,0.000000,0.500000,242.740005,28.100002,7.740005,0.000000,0.000000,0.000000,0.000000,0.000000,152.000000,143.680005
1523210341.600000,296.260002,15.379993,0.000000,0.000000,1.560001,0.000000,1.000000,245.340004,24.980003,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,151.700001,144.560001
