date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523210340,0.6615,0,0,0,0,0,0,0,0.6615,0,0,0,0,0,0,0.727333,1.0645,0,0,0,0,0,0.866,0.56,0,0,0,0,0,0.249
1523210340,1.0765,0.276,0,0.349,0,0,0,2.666,0.845,1.478,0,0,0,0,0,1.0252,1.469,0,0,0,0,0,1.977,1.143,0.269,0,0,0,0,0.268
1523210340,1.6406,2.468,0,0,0,0,0,2.415,1.445,1.091667,0,0,0,0,0,1.054,1.361,0,0,0,0,0,1.939,0.408,0.781,0,0,0,0,0
1523210340,1.172667,0.9865,0,0,0,0,0,1.545,0,0,0,0,0,0,0,1.2126,0.486,0,0,0,0,0,0.907,0.499,2.481,0,0,0,0,1.69
1523210340,1.430667,1.5975,0,0,0,0,0,1.097,0,0,0,0,0,0,0,1.3844,0.619,0,0,0,0,2.332,1.304,1.3335,0,0,0,0,0,0
1523210340,1.103667,0.268,0,0,0.41,0,0,1.8305,1.486,0.797,0,0,0,0,0,1.133875,1.1035,0,0,0.455,0,0,1.3205,1.051,1.666,0,0,0,0,0
1523210340,0.251,0,0,0,0,0,0,0,0,0.251,0,0,0,0,0,0.276,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0
1523210340,1.473,1.82,0,0,0,0,0,1.2555,1.561,0,0,0,0,0,0,0.918,0,0,0,0,0,1.421,0,0.6665,0,0,0,0,0,0
1523210340,1.377571,1.404,0,0,0,0,0,1.967,1.225,0.451,0,0,0,0,0,1.0038,1.230667,0,0.349,0.938,0,0,1.744,1.003333,0.305,0,0,0,0,0
1523210340,1.464,0.654,0,0,0,0,0,1.686,1.558,1.514,0,0,0,0,0,1.458556,1.251667,0,0,0,0,1.468,1.6215,1.553667,0,0,0,0,0,0
1523210341,1.269625,0,0,0,1.911,0,1.349,1.149,1.906,1.225,0,0,0,0,0.319,1.0558,0.907,0,0,0,0,0,0.589,1.438,0,0,0,0,0,0
1523210341,1.175556,0.8865,0,0,0.334,0,0,0.988,1.72,0.474,0,0,0,0,2.1515,0.6538,0.3175,0,0,0,0,0,0,1.1915,0.251,0,0,0,0,0
1523210341,1.2894,2.0025,0,0,0,0,0,0.5835,0,1.275,0,0,0,0,0,1.56425,1.4305,0,0,2.807,0,0,0,0.589,0,0,0,0,0,0
1523210341,1.4426,0,0,0,1.883,0,0,1.975,0,0.8385,0,0,0,0,1.678,0.41,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0
1523210341,1.5765,1.962,0,0,0,0,0.487,1.9285,0,0,0,0,0,0,0,1.5395,0,0,0,0,0,0,0,1.778,1.301,0,0,0,0,0
1523210341,1.542,1.392,0,0,0,0,1.762,0,0,1.472,0,0,0,0,0,1.795,0,0,0,0,0,0,2.856,0.734,0,0,0,0,0,0
1523210341,1.402889,1.351,0,0.256,1.477,0,0,1.9905,1.39025,0,0,0,0,0,0,1.463667,1.411,0,0,1.428,0,0,1.985,1.654,0,0,0,0,0,0.319
1523210341,0.945,0.289,0,0,0,0,0,1.236,0.969667,0,0,0,0,0,0,1.368286,1.396,0,1.402,0,0,0,1.855,1.491333,0.451,0,0,0,0,0
1523210341,1.213556,0.300667,0,0,0,0,0,1.066,1.8435,1.58,0,0,0,0,0,1.264125,1.099,0,0,0.334,0,0,1.484,1.259,1.677,0,0,0,0,0
1523210341,1.257778,0.8425,0,0,0,0,0,0.869,1.73025,0.9225,0,0,0,0,0,0.452,0,0,0,0,0,0,0.452,0,0,0,0,0,0,0
1523210341,0.6308,0.378333,0,0,0,0,0,0,1.53,0,0,0,0,0,0.489,0.4245,0,0,0,0,0,0,0,0,0.4245,0,0,0,0,0
1523210341,1.122429,1.321333,0,0,0,0,0.345,1.67,0.939,0,0,0,0,0,0,1.1562,0,0,0.256,0,0,0,2.137,1.442,0.973,0,0,0,0,0
1523210341,0.856,1.302,0,0,0,0,0,0,0.41,0,0,0,0,0,0,1.2515,1.220333,0,0,0,0,0,1.282667,0,0,0,0,0,0,0
1523210341,1.3686,0,0,0.333,0,0,0,0.874,1.878667,0,0,0,0,0,0,0.770333,0.289,0,0,0,0,0.487,0,0,1.535,0,0,0,0,0
1523210341,1.737333,1.281,0,0,0,0,2.189,2.152,1.600667,0,0,0,0,0,0,0.5972,0.300667,0,0,0,0,0,0.691,1.393,0,0,0,0,0,0
1523210341,1.0805,0.814,0,0,0,0,0,1.1525,1.477,1.073,0,0,0,0,0,0.9975,1.32,0,0,0,0,0,0.675,0,0,0,0,0,0,0
1523210341,1.3335,0.843,0,0,0,0,0,0,0,2.74,0,0,0,0,0.908,0.675833,0.304,0,0,0,0,0,0.889,0,1.365,0,0,0,0,0
1523210341,1.542667,0,0,0,1.685,0,0,0,0,1.4715,0,0,0,0,0,0.670333,0.262,0,0,0,0,0,0,0.476,1.273,0,0,0,0,0
1523210341,1.408,0.368,0,0,0,0,0,2.448,0,0,0,0,0,0,0,0.635,0,0,0,0,0,0.345,0.925,0,0,0,0,0,0,0
1523210341,1.228,1.294,0,0,0,0,0,0,1.165333,1.35,0,0,0,0,0,1.5405,2.797,0,0.333,0,0,0,1.6045,1.452,0,0,0,0,0,0
1523210342,0.9465,0.326,0,0,0,0,0,1.567,0,0,0,0,0,0,0,1.1005,0,0,0,0,0,0,2.198,0.979,0,0,0,0,0,0.489
1523210342,1.214125,0.881,0,0,0.368,0,2.439,1.366,1.198,1.214,0,0,0,0,0,1.337,0.571,0,0,0,0,0,1.244,2.826,1.022,0,0,0,0,0
1523210342,1.1952,1.445,0,0,1.344,0,0,0,0,0.297,0,0,0,0,0,1.308714,1.110667,0,0,0,0,0,1.026,1.801,1.976,0,0,0,0,0
1523210342,1.10975,1.817,0,0,0,0,0,0.93,0,0.846,0,0,0,0,0,2.141667,0,0,0,0,0,0,2.141667,0,0,0,0,0,0,0
1523210342,1.1876,0,0,1.927,0,0,0,1.1315,0,0.431,0,0,0,0,1.317,1.549,1.331,0,0,0,0,0,1.545,1.66,0,0,0,0,0,0
1523210342,1.5785,1.623,0,0,0,0,0,1.5825,1.4855,0,0,0,0,0,0,1.403,1.342333,0,0,0,0,0,0,1.583,1.225,0,0,0,0,0
1523210342,1.24475,1.3005,0,0,0,0,0,1.901,0,0.477,0,0,0,0,0,0.755667,0.285,0,0,0,0,0,0,0,1.697,0,0,0,0,0
1523210342,1.4968,1.286,0,0,1.4375,0,1.429,1.894,0,0,0,0,0,0,0,1.218333,0.908,0,0,0,0,1.349,1.381667,0,0,0,0,0,0,0
1523210342,1.5495,1.2865,0,0,2.294,0,0,0,0,1.331,0,0,0,0,0,1.2448,2.0135,0,0,0,0,0,0.625,0,0.786,0,0,0,0,0
1523210342,1.0295,1.071167,0,0,0,0,0,1.292,0.517,0,0,0,0,0,0,0.9586,0,0,0,0.368,0,0,1.066,1.0285,1.302,0,0,0,0,0
1523210342,0.965667,0,0,0,0,0,0,0,0.965667,0,0,0,0,0,0,1.41525,1.432,0,0,0,0,0,0,1.3575,1.514,0,0,0,0,0
1523210342,1.43225,0,0,0,0,0,0,0.8995,1.965,0,0,0,0,0,0,1.625,0,0,0,0,0,0,1.625,0,0,0,0,0,0,0
1523210342,0.7994,1.0395,0,0,0,0,0.369,0.7745,0,0,0,0,0,0,0,1.276,0,0,0,0,0,0,0,1.276,0,0,0,0,0,0
