date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523210340.000000,22,25,7,6,0,0,0,1,0,0,0,0,0,0,7,3,6,10,2,5,0,0,0,0,0,0,0,0,0,0
1523210340.050000,20,22,8,4,0,0,0,0,1,0,0,0,0,0,3,9,4,5,4,4,0,0,0,0,0,0,0,0,0,0
1523210340.100000,26,25,3,9,0,0,0,0,2,4,0,0,0,0,11,2,5,6,5,4,0,0,0,0,0,0,0,0,0,0
1523210340.150000,29,27,6,9,0,0,2,1,0,0,0,0,4,0,11,7,4,7,2,3,0,0,0,0,0,0,0,0,0,0
1523210340.200000,29,26,10,7,0,0,0,0,1,1,0,0,0,1,6,8,9,4,3,5,0,0,0,0,0,0,0,0,0,0
1523210340.250000,38,38,7,11,0,0,3,1,2,0,0,0,1,2,11,11,6,9,8,4,0,0,0,0,0,0,0,0,0,0
1523210340.300000,28,26,8,7,0,0,1,4,0,2,0,0,1,0,11,5,5,5,2,3,0,0,0,0,0,0,0,0,0,0
1523210340.350000,25,26,10,12,0,0,0,0,2,0,0,0,0,2,6,3,3,6,4,3,0,0,0,0,0,0,0,0,0,0
1523210340.400000,19,18,6,3,0,0,0,0,2,0,0,0,0,0,7,8,4,6,0,1,0,0,0,0,0,0,0,0,0,0
1523210340.450000,35,39,10,14,0,0,0,0,1,3,0,0,1,1,9,9,7,8,7,4,0,0,0,0,0,0,0,0,0,0
1523210340.500000,34,31,9,9,0,0,1,1,1,3,0,0,3,2,7,6,5,3,8,7,0,0,0,0,0,0,0,0,0,0
1523210340.550000,24,24,7,5,0,0,1,1,2,1,0,0,0,0,7,8,5,7,2,2,0,0,0,0,0,0,0,0,0,0
1523210340.600000,23,22,4,6,0,0,2,1,0,0,0,0,0,0,9,5,5,5,3,5,0,0,0,0,0,0,0,0,0,0
1523210340.650000,27,27,6,8,0,0,0,0,3,3,0,0,2,0,9,9,6,5,1,2,0,0,0,0,0,0,0,0,0,0
1523210340.700000,13,12,5,3,0,0,0,1,0,1,0,0,0,1,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1523210340.750000,17,20,5,5,0,0,0,0,1,1,0,0,0,1,2,5,6,7,3,1,0,0,0,0,0,0,0,0,0,0
1523210340.800000,8,8,2,2,0,0,0,0,0,1,0,0,1,0,1,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0
1523210340.850000,32,30,9,6,0,0,1,0,1,0,0,0,0,2,11,6,6,8,4,8,0,0,0,0,0,0,0,0,0,0
1523210340.900000,30,31,6,6,0,0,0,1,1,1,0,0,2,0,6,9,7,7,8,7,0,0,0,0,0,0,0,0,0,0
1523210340.950000,17,15,3,4,0,0,0,0,1,0,0,0,1,0,3,5,8,5,1,1,0,0,0,0,0,0,0,0,0,0
1523210341.000000,22,22,10,6,0,0,1,1,0,1,0,0,1,1,8,8,2,2,0,3,0,0,0,0,0,0,0,0,0,0
1523210341.050000,34,34,4,11,0,0,3,1,2,1,0,0,0,3,13,9,8,7,4,2,0,0,0,0,0,0,0,0,0,0
1523210341.100000,25,27,7,7,0,0,1,2,0,0,0,0,1,0,6,5,6,11,4,2,0,0,0,0,0,0,0,0,0,0
1523210341.150000,28,27,8,6,0,0,0,1,1,2,0,0,1,1,6,8,11,7,1,2,0,0,0,0,0,0,0,0,0,0
1523210341.200000,20,18,3,6,0,0,1,0,1,0,0,0,0,0,5,5,6,3,4,4,0,0,0,0,0,0,0,0,0,0
1523210341.250000,20,21,7,3,0,0,2,0,0,0,0,0,1,1,5,5,3,6,2,6,0,0,0,0,0,0,0,0,0,0
1523210341.300000,29,33,7,5,0,0,0,1,1,2,0,0,0,2,8,13,8,5,5,5,0,0,0,0,0,0,0,0,0,0
1523210341.350000,34,30,8,14,0,0,1,3,0,1,0,0,0,0,12,2,5,6,8,4,0,0,0,0,0,0,0,0,0,0
1523210341.400000,14,13,3,3,0,0,0,0,0,0,0,0,0,0,5,2,4,6,2,2,0,0,0,0,0,0,0,0,0,0
1523210341.450000,23,23,9,3,0,0,1,0,2,0,0,0,0,0,4,10,4,7,3,3,0,0,0,0,0,0,0,0,0,0
1523210341.500000,19,19,7,6,0,0,0,0,0,1,0,0,0,0,5,6,5,3,2,3,0,0,0,0,0,0,0,0,0,0
1523210341.550000,33,33,10,10,0,0,1,2,1,0,0,0,1,0,12,9,4,10,4,2,0,0,0,0,0,0,0,0,0,0
1523210341.600000,15,14,7,3,0,0,0,0,0,1,0,0,0,0,6,5,2,3,0,2,0,0,0,0,0,0,0,0,0,0
1523210341.650000,38,39,10,11,0,0,1,0,1,1,0,0,2,0,8,11,8,7,8,9,0,0,0,0,0,0,0,0,0,0
1523210341.700000,35,36,7,11,0,0,0,1,1,0,0,0,4,1,9,13,7,6,7,4,0,0,0,0,0,0,0,0,0,0
1523210341.750000,20,21,5,6,0,0,2,0,0,1,0,0,0,3,4,5,8,2,1,4,0,0,0,0,0,0,0,0,0,0
1523210341.800000,28,29,5,9,0,0,1,2,0,1,0,0,2,1,6,7,10,3,4,6,0,0,0,0,0,0,0,0,0,0
1523210341.850000,13,18,3,6,0,0,0,1,0,0,0,0,1,1,5,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0
1523210341.900000,11,14,4,1,0,0,0,0,0,0,0,0,0,1,3,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0
1523210341.950000,8,14,3,4,0,0,0,0,0,0,0,0,0,0,3,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0
1523210342.000000,36,23,9,6,0,0,2,0,3,1,0,0,0,2,8,7,10,6,4,1,0,0,0,0,0,0,0,0,0,0
1523210342.050000,23,22,6,6,0,0,0,2,0,0,0,0,3,0,6,6,5,6,3,2,0,0,0,0,0,0,0,0,0,0
1523210342.100000,17,18,4,3,0,0,0,0,1,1,0,0,1,2,4,9,5,2,2,1,0,0,0,0,0,0,0,0,0,0
1523210342.150000,19,24,4,3,0,0,0,0,3,1,0,0,0,0,3,7,4,8,5,5,0,0,0,0,0,0,0,0,0,0
1523210342.200000,31,29,13,6,0,0,0,0,1,3,0,0,0,0,5,7,11,9,1,4,0,0,0,0,0,0,0,0,0,0
1523210342.250000,29,30,6,10,0,0,0,0,1,0,0,0,1,2,9,9,10,7,2,2,0,0,0,0,0,0,0,0,0,0
1523210342.300000,26,28,6,5,0,0,0,0,3,2,0,0,1,0,7,9,5,9,4,3,0,0,0,0,0,0,0,0,0,0
1523210342.350000,33,32,10,14,0,0,1,0,0,3,0,0,0,1,10,4,10,7,2,3,0,0,0,0,0,0,0,0,0,0
1523210342.400000,18,22,6,5,0,0,0,1,1,0,0,0,1,1,7,5,2,8,1,2,0,0,0,0,0,0,0,0,0,0
1523210342.450000,18,29,6,10,0,0,0,0,0,2,0,0,0,2,2,6,4,6,6,3,0,0,0,0,0,0,0,0,0,0
1523210342.500000,35,23,13,6,0,0,0,0,0,0,0,0,2,1,10,7,5,7,5,2,0,0,0,0,0,0,0,0,0,0
1523210342.550000,24,23,4,6,0,0,0,0,1,1,0,0,0,1,6,6,11,5,2,4,0,0,0,0,0,0,0,0,0,0
1523210342.600000,25,27,8,9,0,0,1,1,1,0,0,0,1,0,4,9,9,4,1,4,0,0,0,0,0,0,0,0,0,0
1523210342.650000,31,27,12,16,0,0,0,0,1,1,0,0,0,0,8,0,4,7,6,3,0,0,0,0,0,0,0,0,0,0
1523210342.700000,21,21,6,7,0,0,0,0,0,1,0,0,0,1,7,2,3,5,5,5,0,0,0,0,0,0,0,0,0,0
1523210342.750000,20,23,6,6,0,0,0,0,1,0,0,0,3,0,5,7,4,8,1,2,0,0,0,0,0,0,0,0,0,0
1523210342.800000,36,36,18,10,0,0,1,0,0,0,0,0,0,0,3,9,7,11,7,6,0,0,0,0,0,0,0,0,0,0
1523210342.850000,35,32,14,9,0,0,0,1,0,1,0,0,0,0,8,9,8,7,5,5,0,0,0,0,0,0,0,0,0,0
1523210342.900000,33,32,7,15,0,0,0,0,1,1,0,0,0,1,17,9,6,5,2,1,0,0,0,0,0,0,0,0,0,0
1523210342.950000,25,27,7,9,0,0,0,0,1,0,0,0,1,1,3,10,10,4,3,3,0,0,0,0,0,0,0,0,0,0
1523210343.000000,25,23,6,5,0,0,0,0,0,0,0,0,1,1,5,7,7,4,6,6,0,0,0,0,0,0,0,0,0,0
