date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523210340.000000,0.390143,0.087143,0.000000,0.000000,0.000000,0.000000,0.000000,0.915667,0.336833,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232250,0.042333,0.000000,0.045000,0.000000,0.000000,0.000000,1.157500,0.245200,0.101600,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.050000,0.251200,0.149000,0.000000,0.000000,0.076000,0.000000,0.000000,0.654667,0.304500,0.143500,0.000000,0.000000,0.000000,0.000000,0.000000,0.421682,0.102500,0.000000,0.000000,0.000000,0.000000,0.000000,0.704778,0.469800,0.043750,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.100000,0.491522,0.092333,0.000000,0.000000,0.106000,0.000000,0.000000,1.186500,0.212000,0.052800,0.000000,0.000000,0.000000,0.000000,0.000000,0.259880,0.111000,0.000000,0.000000,0.187000,0.000000,0.000000,1.227000,0.294500,0.132250,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.150000,0.269000,0.052833,0.000000,0.055500,0.000000,0.000000,0.120500,0.711167,0.190250,0.259000,0.000000,0.000000,0.000000,0.000000,0.000000,0.326926,0.132778,0.000000,0.005000,0.000000,0.000000,0.000000,0.743714,0.295571,0.117333,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.200000,0.163654,0.048500,0.000000,0.000000,0.012000,0.000000,0.000000,0.426333,0.275000,0.001333,0.000000,0.000000,0.000000,0.000000,0.000000,0.191130,0.029286,0.000000,0.000000,0.012000,0.000000,0.046000,0.546000,0.301250,0.039600,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.250000,0.256563,0.061857,0.000000,0.035000,0.128000,0.000000,0.106000,1.046600,0.254333,0.068875,0.000000,0.000000,0.000000,0.000000,0.000000,0.404486,0.124909,0.000000,0.106000,0.000000,0.000000,0.116500,1.020100,0.325556,0.030500,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.300000,0.367808,0.072375,0.000000,0.015000,0.000000,0.000000,0.167000,0.786778,0.291200,0.132500,0.000000,0.000000,0.000000,0.000000,0.000000,0.264038,0.071143,0.000000,0.030000,0.125000,0.000000,0.000000,0.716600,0.458600,0.040333,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.350000,0.231409,0.063100,0.000000,0.000000,0.107000,0.000000,0.000000,1.097667,0.224000,0.070250,0.000000,0.000000,0.000000,0.000000,0.000000,0.161240,0.053250,0.000000,0.000000,0.000000,0.000000,0.154500,0.964000,0.161167,0.062667,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.400000,0.577895,0.074500,0.000000,0.000000,0.065000,0.000000,0.000000,1.397571,0.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450667,0.072333,0.000000,0.000000,0.000000,0.000000,0.000000,0.777000,0.267667,0.073000,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.450000,0.330147,0.030700,0.000000,0.000000,0.108000,0.000000,0.011000,0.971125,0.257857,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227667,0.043357,0.000000,0.000000,0.109667,0.000000,0.011000,0.534000,0.365875,0.049750,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.500000,0.230559,0.044556,0.000000,0.037000,0.014000,0.000000,0.195000,0.700000,0.274600,0.066125,0.000000,0.000000,0.000000,0.000000,0.000000,0.231387,0.048556,0.000000,0.037000,0.075667,0.000000,0.088500,0.840667,0.344667,0.031000,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.550000,0.345217,0.059571,0.000000,0.009000,0.119500,0.000000,0.000000,0.966833,0.284600,0.025500,0.000000,0.000000,0.000000,0.000000,0.000000,0.327545,0.069400,0.000000,0.009000,0.108000,0.000000,0.000000,0.846333,0.222714,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.600000,0.385000,0.037000,0.000000,0.056500,0.000000,0.000000,0.000000,0.803000,0.218200,0.231333,0.000000,0.000000,0.000000,0.000000,0.000000,0.299000,0.051000,0.000000,0.030000,0.000000,0.000000,0.000000,0.688600,0.270000,0.289800,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.650000,0.347815,0.087667,0.000000,0.000000,0.057333,0.000000,0.158000,0.693000,0.329333,0.164000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379296,0.100125,0.000000,0.000000,0.087667,0.000000,0.000000,0.824111,0.290600,0.153500,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.700000,0.283385,0.094600,0.000000,0.000000,0.000000,0.000000,0.000000,0.490667,0.347800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.307182,0.068000,0.000000,0.083000,0.048000,0.000000,0.206000,0.605667,0.510500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.750000,0.287588,0.100000,0.000000,0.000000,0.070000,0.000000,0.000000,0.981000,0.296333,0.193000,0.000000,0.000000,0.000000,0.000000,0.000000,0.373850,0.071600,0.000000,0.000000,0.100000,0.000000,0.115000,1.036000,0.213286,0.231000,0.000000,0.000000,0.000000,0.000000,0.000000
1523210340.800000,0.393250,0.222000,0.000000,0.000000,0.000000,0.000000,0.227000,0.470000,0.501250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238875,0.063500,0.000000,0.000000,0.070000,0.000000,0.000000,0.419667,0.263000,0.192000,0.000000,0.000000,0.000000,0.000000,0.000000
