date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523210340.000000,132.680006,12.080004,0.000000,1.780003,3.000000,0.000000,0.980000,71.740000,33.760004,9.339996,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,130.680006
1523210340.050000,129.019982,13.260015,0.000000,1.059998,3.000000,0.000000,1.799999,71.479979,30.859995,7.559998,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,127.019982
1523210340.100000,131.020009,15.140002,0.000000,0.279999,3.279999,0.000000,3.379997,71.160004,28.640013,9.139996,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,129.020009
1523210340.150000,130.619985,14.400004,0.000000,0.520000,2.899994,0.000000,3.300003,71.219995,28.819988,9.460000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,128.619985
1523210340.200000,131.380014,14.420001,0.000000,0.000000,0.800003,0.000000,1.219996,71.840010,31.999999,11.100005,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,129.380014
1523210340.250000,125.559999,10.780001,0.000000,0.000000,1.619999,0.000000,0.460002,71.820004,31.379991,9.500003,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,123.559999
1523210340.300000,123.100011,5.660000,0.000000,0.000000,2.880001,0.000000,0.120001,71.940003,32.500005,10.000001,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,121.100011
1523210340.350000,123.400023,7.539996,0.000000,0.260000,2.780005,0.000000,0.000000,71.580014,29.380007,11.860001,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,121.400023
1523210340.400000,127.520022,6.719996,0.000000,0.320001,2.520004,0.000000,1.500000,71.820019,32.600005,12.039997,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,125.520022
1523210340.450000,126.880008,9.720000,0.000000,0.060001,2.680004,0.000000,2.000000,71.800001,29.219998,11.400002,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,124.880008
1523210340.500000,121.320006,8.820004,0.000000,0.820000,4.220005,0.000000,2.000000,71.859987,24.580006,9.020004,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,119.320006
1523210340.550000,120.739998,8.100001,0.000000,1.520004,1.500000,0.000000,2.400002,71.939999,25.559991,9.720001,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,118.739998
1523210340.600000,115.759979,5.299994,0.000000,0.540001,0.360001,0.000000,2.360001,71.779986,25.499998,9.919998,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,113.759979
1523210340.650000,120.219994,6.120003,0.000000,0.000000,1.000000,0.000000,2.880001,71.899985,29.520006,8.799998,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,118.219994
1523210340.700000,121.520006,10.600005,0.000000,0.000000,1.260002,0.000000,3.000000,71.680002,27.939995,7.040002,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,119.520006
1523210340.750000,125.379991,10.100004,0.000000,0.000000,1.279999,0.000000,3.580002,71.859993,32.039995,6.519998,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,123.379991
1523210340.800000,127.399987,10.120003,0.000000,0.000000,0.820000,0.000000,4.559998,71.859999,32.899989,7.139999,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,125.399987
1523210340.850000,125.000014,10.779992,0.000000,0.000000,1.360004,0.000000,4.360000,71.800016,29.559999,7.140003,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,123.000014
1523210340.900000,122.260011,7.059996,0.000000,0.360001,1.439999,0.000000,2.419998,71.820008,32.960005,6.200005,0.000000,0.000000,0.000000,0.000000,0.000000,1.660004,120.600007
1523210340.950000,118.980014,6.619999,0.000000,1.260002,1.419997,0.000000,1.380001,71.800014,31.260001,5.239999,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,117.980014
1523210341.000000,124.060019,9.640005,0.000000,1.100002,1.919998,0.000000,1.240002,71.739998,31.000010,7.420003,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,123.060019
