date_time,total_http,SELECT_http,INSERT_http,UPDATE_http,DELETE_http,total_http_out_rs,SELECT_http_out_rs,INSERT_http_out_rs,UPDATE_http_out_rs,DELETE_http_out_rs
1523210340.000000,0.057701,0.057701,0.000000,0.000000,0.000000,0.081333,0.081333,0.000000,0.000000,0.000000
1523210340.050000,0.060880,0.060880,0.000000,0.000000,0.000000,0.092329,0.092329,0.000000,0.000000,0.000000
1523210340.100000,0.042987,0.042987,0.000000,0.000000,0.000000,0.040936,0.040936,0.000000,0.000000,0.000000
1523210340.150000,0.045692,0.045692,0.000000,0.000000,0.000000,0.048110,0.048110,0.000000,0.000000,0.000000
1523210340.200000,0.068329,0.068329,0.000000,0.000000,0.000000,0.064105,0.064105,0.000000,0.000000,0.000000
1523210340.250000,0.049519,0.049519,0.000000,0.000000,0.000000,0.042662,0.042662,0.000000,0.000000,0.000000
1523210340.300000,0.045537,0.045537,0.000000,0.000000,0.000000,0.049841,0.049841,0.000000,0.000000,0.000000
1523210340.350000,0.053132,0.053132,0.000000,0.000000,0.000000,0.057630,0.057630,0.000000,0.000000,0.000000
1523210340.400000,0.045180,0.045180,0.000000,0.000000,0.000000,0.056480,0.056480,0.000000,0.000000,0.000000
1523210340.450000,0.043974,0.043974,0.000000,0.000000,0.000000,0.023896,0.023896,0.000000,0.000000,0.000000
1523210340.500000,0.058923,0.058923,0.000000,0.000000,0.000000,0.061962,0.061962,0.000000,0.000000,0.000000
1523210340.550000,0.045786,0.045786,0.000000,0.000000,0.000000,0.058238,0.058238,0.000000,0.000000,0.000000
1523210340.600000,0.066271,0.066271,0.000000,0.000000,0.000000,0.055870,0.055870,0.000000,0.000000,0.000000
1523210340.650000,0.089880,0.089880,0.000000,0.000000,0.000000,0.062649,0.062649,0.000000,0.000000,0.000000
1523210340.700000,0.088104,0.088104,0.000000,0.000000,0.000000,0.047553,0.047553,0.000000,0.000000,0.000000
1523210340.750000,0.047115,0.047115,0.000000,0.000000,0.000000,0.053900,0.053900,0.000000,0.000000,0.000000
1523210340.800000,0.039644,0.039644,0.000000,0.000000,0.000000,0.053590,0.053590,0.000000,0.000000,0.000000
1523210340.850000,0.058179,0.058179,0.000000,0.000000,0.000000,0.050800,0.050800,0.000000,0.000000,0.000000
1523210340.900000,0.078339,0.078339,0.000000,0.000000,0.000000,0.077089,0.077089,0.000000,0.000000,0.000000
1523210340.950000,0.041066,0.041066,0.000000,0.000000,0.000000,0.055544,0.055544,0.000000,0.000000,0.000000
1523210341.000000,0.046432,0.046432,0.000000,0.000000,0.000000,0.047079,0.047079,0.000000,0.000000,0.000000
1523210341.050000,0.061477,0.061477,0.000000,0.000000,0.000000,0.051706,0.051706,0.000000,0.000000,0.000000
1523210341.100000,0.058940,0.058940,0.000000,0.000000,0.000000,0.096221,0.096221,0.000000,0.000000,0.000000
1523210341.150000,0.054931,0.054931,0.000000,0.000000,0.000000,0.064944,0.064944,0.000000,0.000000,0.000000
1523210341.200000,0.052172,0.052172,0.000000,0.000000,0.000000,0.051023,0.051023,0.000000,0.000000,0.000000
1523210341.250000,0.057027,0.057027,0.000000,0.000000,0.000000,0.069892,0.069892,0.000000,0.000000,0.000000
1523210341.300000,0.042856,0.042856,0.000000,0.000000,0.000000,0.043473,0.043473,0.000000,0.000000,0.000000
1523210341.350000,0.046444,0.046444,0.000000,0.000000,0.000000,0.057185,0.057185,0.000000,0.000000,0.000000
