date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523210340.000000,69,71,6,5,0,0,2,0,0,0,0,0,1,1,37,37,19,21,4,7,0,0,0,0,0,0,0,0,0,0
1523210340.050000,77,77,8,8,0,0,1,3,0,0,0,0,2,0,43,43,19,21,4,2,0,0,0,0,0,0,0,0,0,0
1523210340.100000,82,79,10,6,0,0,1,1,1,1,0,0,2,1,36,37,27,29,5,4,0,0,0,0,0,0,0,0,0,0
1523210340.150000,90,86,7,9,0,0,1,1,1,2,0,0,2,4,41,40,30,25,8,5,0,0,0,0,0,0,0,0,0,0
1523210340.200000,74,80,8,10,0,0,0,0,0,2,0,0,2,3,35,35,23,22,6,8,0,0,0,0,0,0,0,0,0,0
1523210340.250000,75,81,5,9,0,0,0,0,3,0,0,0,1,2,44,44,18,21,4,5,0,0,0,0,0,0,0,0,0,0
1523210340.300000,88,87,4,8,0,0,0,0,2,1,0,0,2,2,41,41,32,30,7,5,0,0,0,0,0,0,0,0,0,0
1523210340.350000,86,86,12,9,0,0,1,1,1,3,0,0,0,0,49,49,18,21,5,3,0,0,0,0,0,0,0,0,0,0
1523210340.400000,78,76,5,7,0,0,2,2,1,1,0,0,2,0,40,40,24,20,4,6,0,0,0,0,0,0,0,0,0,0
1523210340.450000,75,76,9,5,0,0,1,0,2,0,0,0,1,1,39,39,21,27,2,4,0,0,0,0,0,0,0,0,0,0
1523210340.500000,60,66,6,7,0,0,1,1,2,4,0,0,0,0,41,41,7,10,3,3,0,0,0,0,0,0,0,0,0,0
1523210340.550000,92,92,7,9,0,0,1,0,0,1,0,0,5,4,52,52,26,25,1,1,0,0,0,0,0,0,0,0,0,0
1523210340.600000,76,79,6,9,0,0,0,2,1,1,0,0,1,2,44,44,20,18,4,3,0,0,0,0,0,0,0,0,0,0
1523210340.650000,59,53,6,1,0,0,0,0,0,0,0,0,1,0,33,33,18,15,1,4,0,0,0,0,0,0,0,0,0,0
1523210340.700000,84,82,8,3,0,0,0,0,1,1,0,0,1,1,46,47,25,27,3,3,0,0,0,0,0,0,0,0,0,0
1523210340.750000,95,95,4,11,0,0,0,0,1,1,0,0,3,2,56,55,27,21,4,5,0,0,0,0,0,0,0,0,0,0
1523210340.800000,67,65,8,2,0,0,0,0,0,1,0,0,1,0,35,35,20,25,3,2,0,0,0,0,0,0,0,0,0,0
1523210340.850000,57,59,2,7,0,0,0,0,2,0,0,0,5,6,29,30,17,14,2,2,0,0,0,0,0,0,0,0,0,0
1523210340.900000,76,80,4,6,0,0,1,0,0,1,0,0,0,2,42,41,28,28,1,2,0,0,0,0,0,0,0,0,0,0
1523210340.950000,86,85,7,5,0,0,1,1,3,2,0,0,1,1,44,44,27,28,3,4,0,0,0,0,0,0,0,0,0,0
1523210341.000000,93,90,5,3,0,0,1,1,0,1,0,0,0,1,45,46,33,31,9,7,0,0,0,0,0,0,0,0,0,0
1523210341.050000,74,71,5,8,0,0,1,1,1,1,0,0,0,0,38,37,26,23,3,1,0,0,0,0,0,0,0,0,0,0
1523210341.100000,87,82,10,7,0,0,1,1,0,0,0,0,2,1,52,52,20,19,2,2,0,0,0,0,0,0,0,0,0,0
1523210341.150000,79,79,9,6,0,0,1,1,1,0,0,0,2,3,37,38,24,25,5,6,0,0,0,0,0,0,0,0,0,0
1523210341.200000,79,83,4,9,0,0,0,1,0,2,0,0,0,0,44,43,23,24,8,4,0,0,0,0,0,0,0,0,0,0
1523210341.250000,82,82,5,8,0,0,1,1,1,0,0,0,2,1,40,40,30,28,3,4,0,0,0,0,0,0,0,0,0,0
1523210341.300000,69,74,3,1,0,0,1,0,1,0,0,0,0,0,41,41,19,24,4,8,0,0,0,0,0,0,0,0,0,0
1523210341.350000,83,89,12,5,0,0,2,1,1,2,0,0,1,3,48,48,18,27,1,3,0,0,0,0,0,0,0,0,0,0
1523210341.400000,60,61,8,10,0,0,1,2,1,0,0,0,1,0,32,32,15,16,2,1,0,0,0,0,0,0,0,0,0,0
1523210341.450000,78,78,10,7,0,0,0,1,0,0,0,0,0,0,43,44,22,21,3,5,0,0,0,0,0,0,0,0,0,0
1523210341.500000,76,78,7,13,0,0,2,1,1,2,0,0,3,1,45,44,16,13,2,4,0,0,0,0,0,0,0,0,0,0
1523210341.550000,90,75,9,3,0,0,0,0,0,0,0,0,5,3,51,51,20,17,5,1,0,0,0,0,0,0,0,0,0,0
1523210341.600000,92,92,4,11,0,0,1,1,1,1,0,0,3,5,48,48,30,23,5,3,0,0,0,0,0,0,0,0,0,0
1523210341.650000,75,79,6,6,0,0,0,1,0,0,0,0,3,2,41,41,22,24,3,5,0,0,0,0,0,0,0,0,0,0
1523210341.700000,81,82,5,6,0,0,0,0,0,1,0,0,4,4,44,44,23,21,5,6,0,0,0,0,0,0,0,0,0,0
1523210341.750000,72,80,5,7,0,0,0,0,0,0,0,0,1,1,40,40,23,27,3,5,0,0,0,0,0,0,0,0,0,0
1523210341.800000,74,71,4,3,0,0,0,0,1,1,0,0,0,2,49,49,16,15,4,1,0,0,0,0,0,0,0,0,0,0
1523210341.850000,85,76,6,5,0,0,3,0,1,0,0,0,0,0,50,50,22,17,3,4,0,0,0,0,0,0,0,0,0,0
1523210341.900000,80,76,4,4,0,0,0,2,1,0,0,0,2,3,40,40,32,27,1,0,0,0,0,0,0,0,0,0,0,0
