date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523216100.000000,0.264467,0.332000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250222,0.274000,0.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180429,0.141500,0.000000,0.000000,0.000000,0.000000,0.000000,0.195333,0.161667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.050000,0.164931,0.267000,0.000000,0.036000,0.063000,0.000000,0.009000,0.186950,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179333,0.081000,0.000000,0.000000,0.000000,0.000000,0.132500,0.185300,0.177333,0.258000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.100000,0.261857,0.307500,0.000000,0.000000,0.000000,0.000000,0.301000,0.288889,0.220333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126476,0.212600,0.000000,0.036000,0.063000,0.000000,0.000000,0.134333,0.057000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.150000,0.166889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154286,0.211000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.257091,0.297000,0.000000,0.000000,0.000000,0.000000,0.000000,0.235000,0.292000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.200000,0.147667,0.165333,0.000000,0.000000,0.000000,0.000000,0.129000,0.142214,0.230500,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249789,0.328000,0.000000,0.000000,0.337000,0.000000,0.000000,0.225000,0.275000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.250000,0.111415,0.208000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112958,0.096067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152512,0.237000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184333,0.095643,0.126500,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.300000,0.173093,0.141800,0.000000,0.000000,0.000000,0.000000,0.040333,0.294050,0.060333,0.002667,0.000000,0.000000,0.000000,0.000000,0.000000,0.071000,0.173333,0.000000,0.000000,0.000000,0.000000,0.045000,0.092850,0.032583,0.002667,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.350000,0.238500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221000,0.312000,0.272333,0.000000,0.000000,0.000000,0.000000,0.000000,0.222925,0.182000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237484,0.168167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.400000,0.071604,0.205250,0.000000,0.000000,0.000000,0.000000,0.002333,0.070464,0.048923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193872,0.167000,0.000000,0.000000,0.000000,0.000000,0.077000,0.212643,0.193538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.450000,0.069368,0.079000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101211,0.017167,0.033000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166162,0.412400,0.000000,0.000000,0.000000,0.000000,0.115000,0.196316,0.020083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
