date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523216100.000000,1.346000,2.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638000,0.000000,0.000000,0.000000,0.000000,0.000000,1.024000,0.791000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.651000,0.000000,0.000000,0.000000,0.000000,1.630000
1523216100.050000,1.413500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.013000,0.000000,0.814000,0.000000,0.000000,0.000000,0.000000,0.000000,1.455000,1.455000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.100000,1.626000,0.751000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.913000,0.831000,0.000000,0.000000,0.000000,0.000000,0.000000,2.995000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.150000,2.311667,0.000000,0.000000,1.589000,0.000000,0.000000,0.000000,0.000000,2.673000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.214000,0.912000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.818000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.250000,1.099000,1.099000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.193333,1.274000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.670000,0.636000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.300000,1.252250,1.519000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.163333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.986500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.986500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.350000,1.282333,1.737000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.586000,1.524000,0.000000,0.000000,0.000000,0.000000,0.000000,1.059333,1.059333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.741000,0.000000,0.000000,0.741000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523216100.450000,0.521000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
