date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523216100.000000,15,14,2,2,0,0,0,0,0,0,0,0,0,0,9,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0
1523216100.050000,29,27,3,1,0,0,1,0,1,0,0,0,1,2,20,20,3,3,0,1,0,0,0,0,0,0,0,0,0,0
1523216100.100000,21,21,2,5,0,0,0,1,0,1,0,0,1,0,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.150000,9,11,0,3,0,0,0,0,0,0,0,0,0,0,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.200000,21,19,3,3,0,0,0,0,0,1,0,0,1,0,14,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216100.250000,41,41,2,1,0,0,0,0,0,0,0,0,0,0,24,24,15,14,0,2,0,0,0,0,0,0,0,0,0,0
1523216100.300000,43,41,5,3,0,0,0,0,0,0,0,0,3,3,20,20,12,12,3,3,0,0,0,0,0,0,0,0,0,0
1523216100.350000,40,40,0,3,0,0,0,0,0,0,0,0,0,0,31,31,6,6,3,0,0,0,0,0,0,0,0,0,0,0
1523216100.400000,48,47,4,2,0,0,0,0,0,0,0,0,3,4,28,28,13,13,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.450000,38,37,6,5,0,0,0,0,0,0,0,0,0,1,19,19,12,12,1,0,0,0,0,0,0,0,0,0,0,0
1523216100.500000,32,36,5,7,0,0,0,0,0,0,0,0,0,0,21,21,4,5,2,3,0,0,0,0,0,0,0,0,0,0
1523216100.550000,47,46,4,7,0,0,0,0,0,0,0,0,4,4,18,18,18,14,3,3,0,0,0,0,0,0,0,0,0,0
1523216100.600000,45,48,2,3,0,0,0,0,1,0,0,0,0,0,30,30,10,12,2,3,0,0,0,0,0,0,0,0,0,0
1523216100.650000,46,47,5,1,0,0,0,0,0,0,0,0,0,0,32,33,8,11,1,2,0,0,0,0,0,0,0,0,0,0
1523216100.700000,35,34,1,0,0,0,0,0,1,0,0,0,0,0,19,18,13,15,1,1,0,0,0,0,0,0,0,0,0,0
1523216100.750000,35,33,2,2,0,0,0,0,1,0,0,0,2,2,18,18,12,11,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.800000,36,37,5,5,0,0,0,0,0,2,0,0,0,0,25,25,6,5,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.850000,38,36,4,2,0,0,0,0,0,0,0,0,1,0,25,25,8,9,0,0,0,0,0,0,0,0,0,0,0,0
