date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523216100.000000,4298.860004,2570.700001,0.000000,41.000000,49.000000,0.000000,65.000000,751.940002,432.340000,279.220001,0.000000,0.000000,0.000000,0.000000,109.660000,4254.400005,44.459999
1523216100.050000,4304.939995,2571.500004,0.000000,41.000000,49.000000,0.000000,65.000000,753.939999,433.779991,281.720001,0.000000,0.000000,0.000000,0.000000,109.000000,4260.939995,44.000000
1523216100.100000,4310.739998,2572.879997,0.000000,41.000000,49.000000,0.000000,65.000000,755.299999,435.560001,283.000000,0.000000,0.000000,0.000000,0.000000,109.000000,4266.900002,43.839996
1523216100.150000,4317.519997,2575.159996,0.000000,41.160004,49.000000,0.000000,65.000000,756.980000,438.299995,282.920002,0.000000,0.000000,0.000000,0.000000,109.000000,4272.039997,45.480000
1523216100.200000,4316.980000,2573.439999,0.000000,42.000000,49.000000,0.000000,64.380001,757.799999,439.160000,282.200001,0.000000,0.000000,0.000000,0.000000,109.000000,4271.880001,45.099998
1523216100.250000,4313.699997,2571.119999,0.000000,42.000000,49.000000,0.000000,65.000000,756.000000,439.299999,282.279999,0.000000,0.000000,0.000000,0.000000,109.000000,4270.459999,43.239998
1523216100.300000,4312.740002,2571.180000,0.000000,42.000000,49.000000,0.000000,65.000000,753.939999,440.620003,282.000000,0.000000,0.000000,0.000000,0.000000,109.000000,4269.820000,42.920002
1523216100.350000,4312.919987,2571.139996,0.000000,42.000000,49.000000,0.000000,64.459999,753.740002,442.419994,281.159996,0.000000,0.000000,0.000000,0.000000,109.000000,4270.119995,42.799992
1523216100.400000,4314.520000,2571.539997,0.000000,41.260002,49.000000,0.000000,64.000000,754.000000,443.500000,282.220001,0.000000,0.000000,0.000000,0.000000,109.000000,4271.259998,43.260002
1523216100.450000,4318.140007,2571.200005,0.000000,41.000000,49.000000,0.000000,65.300003,753.759998,445.260002,282.480000,0.000000,0.000000,0.000000,0.000000,110.139999,4274.140007,44.000000
