date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523216102.200000,8,1,2,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1523216102.250000,3,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1523216102.300000,5,5,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1523216102.350000,3,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1523216102.400000,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216102.450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216102.500000,11,22,3,7,0,0,0,0,1,1,0,0,1,1,3,5,2,4,1,3,0,0,0,0,0,0,0,0,0,1
1523216102.550000,1,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1
1523216102.600000,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1
1523216102.650000,4,6,1,2,0,0,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523216102.700000,4,8,2,1,0,0,0,0,0,1,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216102.750000,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1523216102.800000,10,7,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,1,0,0,0,0,0,0,0,0,1,0
1523216102.850000,8,7,3,1,0,0,1,0,1,0,0,0,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1523216102.900000,7,6,1,2,0,0,0,0,1,0,0,0,1,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216102.950000,4,7,0,2,0,0,1,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
1523216103.000000,5,6,2,4,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216103.050000,4,3,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216103.100000,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1523216103.150000,6,12,0,6,0,0,1,0,0,0,0,0,0,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1
1523216103.200000,1,8,0,4,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1523216103.250000,3,10,0,5,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1523216103.300000,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1523216103.350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216103.400000,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0
1523216103.450000,0,8,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1523216103.500000,3,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1523216103.550000,8,10,2,1,0,0,1,0,0,0,0,0,1,1,2,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0
1523216103.600000,8,10,1,6,0,0,1,0,0,0,0,0,1,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0
1523216103.650000,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216103.700000,5,6,3,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523216103.750000,10,6,1,3,0,0,2,1,1,0,0,0,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1523216103.800000,4,6,2,3,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216103.850000,6,9,1,3,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1
1523216103.900000,11,9,0,0,0,0,0,0,0,1,0,0,0,1,4,2,4,2,1,2,0,0,0,0,0,0,0,0,2,1
1523216103.950000,7,9,0,3,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,3,0,0,0,0,0,0,0,0,2,0
1523216104.000000,3,6,2,2,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1523216104.050000,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1523216104.100000,7,8,2,1,0,0,0,1,1,0,0,0,0,1,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1523216104.150000,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216104.200000,5,5,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1523216104.250000,5,4,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1523216104.300000,4,8,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1523216104.350000,6,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1
1523216104.400000,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1523216104.450000,10,8,1,4,0,0,1,0,0,0,0,0,1,0,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1
1523216104.500000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216104.550000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1523216104.600000,4,6,0,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216104.650000,4,8,0,3,0,0,1,0,0,1,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0
1523216104.700000,4,7,0,2,0,0,1,0,0,0,0,0,1,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
1523216104.750000,5,6,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1
1523216104.800000,4,6,3,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1523216104.850000,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216104.900000,3,8,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1523216104.950000,1,6,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1523216105.000000,5,4,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1523216105.050000,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1523216105.100000,5,6,2,4,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1523216105.150000,12,8,2,2,0,0,0,1,0,1,0,0,0,0,5,2,2,0,2,2,0,0,0,0,0,0,0,0,1,0
1523216105.200000,3,4,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216105.250000,8,6,4,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0
1523216105.300000,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1523216105.350000,4,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1523216105.400000,7,6,2,4,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1523216105.450000,5,4,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
1523216105.500000,9,5,1,2,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0
1523216105.550000,3,12,2,4,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2
1523216105.600000,4,7,2,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1523216105.650000,8,4,2,3,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1523216105.700000,8,6,2,1,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0
1523216105.750000,6,4,0,1,0,0,1,0,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216105.800000,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216105.850000,4,5,1,1,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216105.900000,1,9,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1523216105.950000,10,7,2,1,0,0,0,1,1,0,0,0,0,0,2,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0
1523216106.000000,5,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523216106.050000,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216106.100000,5,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1523216106.150000,4,11,1,3,0,0,0,0,0,2,0,0,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1523216106.200000,10,3,3,1,0,0,1,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1523216106.250000,5,4,2,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1523216106.300000,5,7,1,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
1523216106.350000,8,6,3,3,0,0,0,0,0,0,0,0,1,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216106.400000,7,5,1,1,0,0,1,0,0,0,0,0,1,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1523216106.450000,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1523216106.500000,7,8,3,1,0,0,0,1,0,0,0,0,0,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,2,0
1523216106.550000,5,6,2,1,0,0,0,0,1,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1523216106.600000,8,6,1,1,0,0,0,1,1,1,0,0,2,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1523216106.650000,6,1,2,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216106.700000,3,10,2,0,0,0,0,2,0,1,0,0,0,1,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1523216106.750000,5,4,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1523216106.800000,11,14,3,4,0,0,1,0,1,1,0,0,0,0,3,3,2,4,1,2,0,0,0,0,0,0,0,0,0,0
1523216106.850000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216106.900000,5,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1523216106.950000,8,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1523216107.000000,2,7,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1523216107.050000,3,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1523216107.100000,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216107.150000,9,8,1,4,0,0,0,0,0,0,0,0,0,1,3,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0
1523216107.200000,11,3,4,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0
1523216107.250000,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1523216107.300000,2,9,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1523216107.350000,8,5,1,2,0,0,0,0,0,1,0,0,1,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1523216107.400000,6,6,0,2,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1
1523216107.450000,7,11,2,5,0,0,0,0,0,0,0,0,1,0,1,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0
1523216107.500000,5,7,2,1,0,0,0,0,1,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1523216107.550000,9,10,3,3,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0
1523216107.600000,9,5,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0
1523216107.650000,8,3,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1523216107.700000,10,8,3,2,0,0,0,1,2,0,0,0,1,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1
1523216107.750000,7,3,1,1,0,0,0,1,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1523216107.800000,3,8,1,2,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1523216107.850000,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216107.900000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216107.950000,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216108.000000,6,7,2,2,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1523216108.050000,4,5,1,0,0,0,0,1,0,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1523216108.100000,8,6,4,3,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216108.150000,6,11,2,5,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0
1523216108.200000,9,2,3,0,0,0,1,0,1,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216108.250000,4,8,1,2,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
1523216108.300000,10,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0
1523216108.350000,4,6,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1523216108.400000,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1523216108.450000,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1523216108.500000,6,6,0,2,0,0,0,1,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0
1523216108.550000,5,5,3,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1523216108.600000,5,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1523216108.650000,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1523216108.700000,6,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216108.750000,4,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1523216108.800000,5,8,2,5,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216108.850000,7,4,1,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1523216108.900000,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1523216108.950000,2,9,0,2,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1523216109.000000,4,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1523216109.050000,8,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1523216109.100000,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2
1523216109.150000,2,6,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1523216109.200000,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1523216109.250000,6,4,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216109.300000,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1523216109.350000,5,7,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
1523216109.400000,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1523216109.450000,3,7,0,4,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1523216109.500000,5,9,3,5,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
1523216109.550000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1523216109.600000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216109.650000,6,3,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1523216109.700000,7,7,4,3,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216109.750000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
