date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523216100.000000,7,7,4,2,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1523216100.050000,8,8,2,2,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1523216100.100000,10,10,3,1,0,0,1,0,1,0,0,0,0,1,3,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0
1523216100.150000,10,10,2,5,0,0,0,1,0,1,0,0,1,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.200000,7,7,2,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
1523216100.250000,8,8,2,2,0,0,0,0,0,1,0,0,1,0,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0
1523216100.300000,8,9,2,1,0,0,0,0,0,0,0,0,1,0,2,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0
1523216100.350000,11,11,4,3,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0
1523216100.400000,13,12,1,5,0,0,0,0,0,0,0,0,1,0,4,4,3,2,4,1,0,0,0,0,0,0,0,0,0,0
1523216100.450000,7,7,4,0,0,0,0,0,0,0,0,0,0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.500000,13,14,6,6,0,0,0,0,0,0,0,0,0,1,3,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0
1523216100.550000,10,10,4,6,0,0,0,0,0,0,0,0,0,0,3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0
1523216100.600000,19,19,4,8,0,0,0,0,1,0,0,0,2,2,5,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0
1523216100.650000,10,10,2,2,0,0,0,0,0,0,0,0,0,0,5,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0
1523216100.700000,10,10,5,1,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,2,0,0,0,0,0,0,0,0,0,0
1523216100.750000,6,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0
1523216100.800000,11,11,2,3,0,0,0,0,1,0,0,0,1,1,1,2,5,4,1,1,0,0,0,0,0,0,0,0,0,0
1523216100.850000,8,8,6,4,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.900000,11,11,3,2,0,0,0,0,0,0,0,0,1,0,4,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1523216100.950000,13,13,5,4,0,0,1,1,0,0,0,0,0,0,4,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0
1523216101.000000,15,17,4,3,0,0,0,0,0,0,0,0,1,1,5,9,5,3,0,1,0,0,0,0,0,0,0,0,0,0
1523216101.050000,20,19,6,9,0,0,0,0,0,1,0,0,0,1,10,6,2,1,2,1,0,0,0,0,0,0,0,0,0,0
1523216101.100000,6,8,3,1,0,0,0,0,0,0,0,0,0,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1523216101.150000,19,17,4,10,0,0,0,0,1,0,0,0,1,0,5,3,5,2,3,2,0,0,0,0,0,0,0,0,0,0
1523216101.200000,16,16,4,5,0,0,1,0,1,0,0,0,1,2,5,3,4,4,0,2,0,0,0,0,0,0,0,0,0,0
1523216101.250000,6,7,2,0,0,0,0,1,1,1,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1523216101.300000,4,5,1,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1523216101.350000,14,12,5,2,0,0,1,2,1,1,0,0,0,0,1,4,3,2,3,1,0,0,0,0,0,0,0,0,0,0
1523216101.400000,14,14,7,6,0,0,0,0,1,1,0,0,0,0,1,3,3,1,2,3,0,0,0,0,0,0,0,0,0,0
1523216101.450000,13,13,2,1,0,0,0,0,0,0,0,0,2,2,4,3,3,5,2,2,0,0,0,0,0,0,0,0,0,0
1523216101.500000,6,6,4,2,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1523216101.550000,14,14,3,4,0,0,1,0,1,0,0,0,1,1,4,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0
1523216101.600000,16,16,7,4,0,0,0,1,1,0,0,0,0,0,4,4,2,4,2,3,0,0,0,0,0,0,0,0,0,0
1523216101.650000,13,13,4,5,0,0,1,1,0,0,0,0,0,0,6,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0
1523216101.700000,9,9,2,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
1523216101.750000,10,11,5,5,0,0,0,0,1,0,0,0,0,0,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0
1523216101.800000,9,10,4,4,0,0,0,0,1,1,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1523216101.850000,7,11,1,1,0,0,0,0,0,1,0,0,0,0,5,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0
1523216101.900000,9,9,2,6,0,0,0,0,1,0,0,0,0,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1523216101.950000,22,21,10,6,0,0,2,2,1,2,0,0,1,1,3,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0
1523216102.000000,6,5,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
1523216102.050000,10,10,3,5,0,0,0,0,0,1,0,0,0,0,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0
1523216102.100000,12,14,5,7,0,0,1,0,0,3,0,0,1,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1523216102.150000,7,5,2,2,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0
1523216102.200000,11,11,2,1,0,0,0,0,1,0,0,0,0,0,4,2,2,6,2,2,0,0,0,0,0,0,0,0,0,0
