timestamp,pit
1523211616550,41907.06
1523211616600,47146.0
1523211616650,35766.555
1523211616700,38989.2
1523211616750,66352.266
1523211616800,64786.137
1523211616850,74821.87
1523211616900,88971.94
1523211616950,132252.03
1523211617000,184949.44
1523211617050,166360.73
1523211617100,103085.07
1523211617150,12362.5
1523211617200,57226.5
1523211617250,194106.84
1523211617300,157127.08
1523211617350,127940.45
1523211617400,65811.516
1523211617450,46937.062
1523211617650,129309.234
1523211617700,114631.39
1523211617750,133439.69
1523211617800,119158.11
1523211617850,105414.82
1523211617900,123680.9
1523211617950,141917.75
1523211618000,117776.125
1523211618050,96173.2
1523211618100,92385.27
1523211618150,83433.57
1523211618200,115237.8
1523211618250,128334.29
1523211618300,138407.7
1523211618350,97236.25
1523211618400,57772.023
1523211618450,110668.25
1523211618500,98984.34
1523211618550,141877.36
1523211618600,142828.75
1523211618650,83671.44
1523211618700,88955.52
1523211618750,79642.07
1523211618800,47338.473
1523211619050,61426.605
1523211619100,50368.773
1523211619150,65775.12
1523211619200,69135.45
1523211619250,74911.16
1523211619300,100769.72
1523211619350,56700.574
1523211619400,35567.6
1523211619500,41403.23
1523211619550,87676.305
1523211619600,87299.11
1523211619650,100266.84
1523211619700,86667.0
1523211619750,105042.84
1523211619800,87999.83
1523211619850,56688.535
1523211619900,61492.906
1523211619950,86081.75
1523211620000,67802.11
1523211620050,61677.24
1523211620100,132737.0
1523211620300,17202.5
1523211620400,90236.09
1523211620450,21022.06
1523211620500,37816.113
1523211620550,32058.717
1523211620600,16183.0
1523211620650,27702.975
1523211620700,45295.047
1523211620750,46750.92
1523211620850,43674.0
1523211620900,45392.285
1523211620950,12402.0
1523211621000,22501.092
1523211621050,13617.044
1523211621100,31110.916
1523211621150,53147.684
1523211621200,62209.55
1523211621250,63086.027
1523211621300,25331.705
1523211621350,50875.168
1523211621400,48287.434
1523211621550,8195.5
1523211621750,858.0
1523211622200,32587.0
1523211622350,2050.0
1523211622400,8131.0
1523211622450,3622.0
1523211622500,12137.0
1523211622550,8396.0
1523211622600,8882.25
1523211622700,12000.5
1523211622750,38215.75
1523211622850,32895.4
1523211622900,13078.0
1523211622950,3770.0
1523211623000,2259.5
1523211623050,37211.0
1523211623100,3176.5
1523211623150,5620.5
1523211623200,16786.0
1523211623250,43469.5
1523211623300,24924.75
1523211623400,1194.6666
1523211623450,76576.0
1523211623500,5863.6665
1523211623550,17980.25
1523211623600,8044.0
1523211623650,10522.25
1523211623700,52575.8
1523211623750,5804.0
1523211623800,2037.0
1523211623850,17824.4
1523211623900,44356.0
