date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523211780.000000,2659.700005,1250.159992,0.000000,27.039997,74.419998,0.000000,51.000000,583.700012,381.400002,214.200001,0.000000,0.000000,0.000000,0.000000,77.780003,2537.259998,122.440006
1523211780.050000,2659.519997,1250.340000,0.000000,28.000000,74.919998,0.000000,51.000000,582.739998,381.459999,212.599998,0.000000,0.000000,0.000000,0.000000,78.460003,2533.120003,126.399994
1523211780.100000,2660.840015,1253.200005,0.000000,27.360001,74.000000,0.000000,51.000000,582.240002,381.020008,212.259998,0.000000,0.000000,0.000000,0.000000,79.760002,2532.160007,128.680008
1523211780.150000,2661.680000,1253.699997,0.000000,27.000000,73.419998,0.000000,49.760002,586.680000,378.680000,213.700001,0.000000,0.000000,0.000000,0.000000,78.740002,2532.340000,129.340000
1523211780.200000,2657.399998,1252.760002,0.000000,27.000000,74.000000,0.000000,49.000000,584.920002,377.079994,214.639999,0.000000,0.000000,0.000000,0.000000,78.000000,2532.080009,125.319988
1523211780.250000,2658.080002,1253.099998,0.000000,27.000000,74.980003,0.000000,49.840000,584.580002,375.520000,215.059998,0.000000,0.000000,0.000000,0.000000,78.000000,2530.799999,127.280003
1523211780.300000,2649.219997,1250.640003,0.000000,27.000000,75.580002,0.000000,49.000000,583.299999,370.379997,215.879993,0.000000,0.000000,0.000000,0.000000,77.440002,2526.060013,123.159985
1523211780.350000,2640.820007,1247.119999,0.000000,27.000000,75.000000,0.000000,48.099998,582.180008,366.740002,217.680000,0.000000,0.000000,0.000000,0.000000,77.000000,2522.220005,118.600002
1523211780.400000,2637.139999,1246.699997,0.000000,27.000000,75.000000,0.000000,48.000000,578.920002,366.200001,218.320000,0.000000,0.000000,0.000000,0.000000,77.000000,2518.760002,118.379997
1523211780.450000,2632.519985,1245.739986,0.000000,27.000000,75.000000,0.000000,48.000000,577.380005,363.619999,217.499996,0.000000,0.000000,0.000000,0.000000,78.279999,2514.359993,118.159992
