date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,http_total_longReq,http_adjustLoad
1523211780.000000,289.920006,5.899999,0.000000,1.000000,2.120003,0.000000,0.000000,232.540005,42.919998,5.440001,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,141.920006
1523211780.050000,293.120008,8.740000,0.000000,0.700001,0.720005,0.000000,0.279999,232.200005,43.680000,6.799999,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,145.120008
1523211780.100000,292.899990,7.659996,0.000000,0.119999,1.079998,0.000000,1.000000,230.379986,43.420010,9.240002,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,144.899990
1523211780.150000,292.480005,8.559996,0.000000,1.000000,1.759998,0.000000,0.260002,227.220016,46.599998,7.079994,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,144.480005
1523211780.200000,291.999997,8.900000,0.000000,1.000000,1.180000,0.000000,0.020000,228.619995,47.099995,5.180007,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,143.999997
1523211780.250000,287.599997,7.380001,0.000000,1.000000,0.219999,0.000000,0.000000,226.340000,46.680000,5.979996,0.000000,0.000000,0.000000,0.000000,0.000000,147.619999,139.979998
1523211780.300000,278.060000,8.039996,0.000000,1.400002,0.000000,0.000000,0.000000,223.919998,39.300003,5.400002,0.000000,0.000000,0.000000,0.000000,0.000000,145.040001,133.020000
1523211780.350000,290.200017,11.700018,0.000000,0.740002,1.040005,0.000000,0.000000,228.819992,37.440006,10.459994,0.000000,0.000000,0.000000,0.000000,0.000000,144.439999,145.760018
1523211780.400000,291.619981,10.739998,0.000000,0.000000,2.839996,0.000000,1.420002,233.199997,34.659992,8.759995,0.000000,0.000000,0.000000,0.000000,0.000000,144.279999,147.339982
1523211780.450000,293.360002,10.400005,0.000000,1.000000,2.300003,0.000000,2.619999,232.860001,35.019997,9.159997,0.000000,0.000000,0.000000,0.000000,0.000000,144.000000,149.360002
1523211780.500000,290.999999,12.080005,0.000000,0.720001,1.239998,0.000000,4.419998,225.000000,39.319996,8.220001,0.000000,0.000000,0.000000,0.000000,0.000000,143.500000,147.499999
1523211780.550000,292.080013,14.120007,0.000000,0.000000,1.000000,0.000000,4.879997,223.520004,39.640003,8.920002,0.000000,0.000000,0.000000,0.000000,0.000000,145.680000,146.400013
1523211780.600000,291.820027,12.959995,0.000000,0.000000,1.580002,0.000000,3.280003,226.680012,38.040012,9.280004,0.000000,0.000000,0.000000,0.000000,0.000000,146.940002,144.880025
1523211780.650000,292.239994,11.700008,0.000000,0.000000,0.820004,0.000000,3.259998,225.319988,43.439995,7.700001,0.000000,0.000000,0.000000,0.000000,0.000000,147.000000,145.239994
1523211780.700000,292.140009,13.880005,0.000000,0.159998,1.040001,0.000000,3.820000,225.060005,42.799999,5.380001,0.000000,0.000000,0.000000,0.000000,0.000000,148.520004,143.620005
1523211780.750000,290.400010,12.000011,0.000000,0.559998,1.240002,0.000000,3.300003,226.540005,42.159992,4.599999,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,140.400010
1523211780.800000,290.939990,14.839995,0.000000,1.060001,1.000000,0.000000,3.359997,229.659996,36.020000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.199997,141.739993
1523211780.850000,291.339996,15.020000,0.000000,0.560001,1.159996,0.000000,1.399998,231.140003,37.899998,4.160001,0.000000,0.000000,0.000000,0.000000,0.000000,148.799999,142.539997
