date_time,total_http,StoriesOfTheDay_http,Browse_http,BrowseCategories_http,BrowseStoriesByCategory_http,BrowseStoriesInCategory_http,OlderStories_http,ViewStory_http,ViewComment_http,Search_http,SearchInStories_http,SearchInComments_http,SearchInUsers_http,jpg_http,html_http,total_http_out_rs,StoriesOfTheDay_http_out_rs,Browse_http_out_rs,BrowseCategories_http_out_rs,BrowseStoriesByCategory_http_out_rs,BrowseStoriesInCategory_http_out_rs,OlderStories_http_out_rs,ViewStory_http_out_rs,ViewComment_http_out_rs,Search_http_out_rs,SearchInStories_http_out_rs,SearchInComments_http_out_rs,SearchInUsers_http_out_rs,jpg_http_out_rs,html_http_out_rs
1523211782.500000,0.052635,0.050750,0.000000,0.000000,0.017000,0.000000,0.087000,0.062333,0.044263,0.059800,0.000000,0.000000,0.000000,0.000000,0.000000,0.059364,0.069333,0.000000,0.000000,0.017000,0.000000,0.095000,0.081667,0.039471,0.034857,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.550000,0.055422,0.033167,0.000000,0.000000,0.042000,0.000000,0.049000,0.064500,0.045821,0.030500,0.000000,0.000000,0.000000,0.000000,0.000000,0.081207,0.043286,0.000000,0.000000,0.000000,0.000000,0.000000,0.097160,0.064323,0.079000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.600000,0.076299,0.081667,0.000000,0.000000,0.000000,0.000000,0.106000,0.071111,0.088905,0.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119096,0.066200,0.000000,0.000000,0.042000,0.000000,0.068000,0.088667,0.085926,0.555333,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.650000,0.083819,0.082000,0.000000,0.000000,0.062333,0.000000,0.000000,0.079320,0.082435,0.148800,0.000000,0.000000,0.000000,0.000000,0.000000,0.089286,0.089333,0.000000,0.000000,0.005000,0.000000,0.000000,0.088353,0.096211,0.089333,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.700000,0.078293,0.069800,0.000000,0.000000,0.000000,0.000000,0.075667,0.082766,0.077333,0.049200,0.000000,0.000000,0.000000,0.000000,0.000000,0.086370,0.063333,0.000000,0.000000,0.000000,0.000000,0.016000,0.092729,0.082059,0.063250,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.750000,0.070419,0.067000,0.000000,0.000000,0.088000,0.000000,0.029000,0.068618,0.074120,0.066167,0.000000,0.000000,0.000000,0.000000,0.000000,0.067014,0.049500,0.000000,0.000000,0.091000,0.000000,0.089500,0.059235,0.079083,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.800000,0.065379,0.059364,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.058727,0.059429,0.000000,0.000000,0.000000,0.000000,0.000000,0.076837,0.069143,0.000000,0.000000,0.061000,0.000000,0.029000,0.085474,0.064000,0.068500,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.850000,0.080026,0.086714,0.000000,0.069000,0.061000,0.000000,0.000000,0.092071,0.062333,0.040500,0.000000,0.000000,0.000000,0.000000,0.000000,0.070415,0.057143,0.000000,0.000000,0.101500,0.000000,0.138000,0.069675,0.068320,0.076857,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.900000,0.074068,0.028333,0.000000,0.000000,0.112000,0.000000,0.041500,0.072889,0.083955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080173,0.068429,0.000000,0.069000,0.047000,0.000000,0.013000,0.085674,0.078550,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211782.950000,0.073817,0.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080024,0.070080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083472,0.083833,0.000000,0.000000,0.075000,0.000000,0.070000,0.079571,0.088095,0.170000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.000000,0.080831,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082588,0.082409,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066000,0.062500,0.000000,0.000000,0.112000,0.000000,0.000000,0.062196,0.065917,0.237000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.050000,0.081929,0.059167,0.000000,0.103000,0.130000,0.000000,0.046000,0.085244,0.086083,0.083000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087677,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097463,0.077381,0.034000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.100000,0.085737,0.064800,0.000000,0.039000,0.000000,0.000000,0.044000,0.087156,0.089000,0.121000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074878,0.055300,0.000000,0.000000,0.000000,0.000000,0.046000,0.074911,0.086130,0.063000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.150000,0.090544,0.100500,0.000000,0.030000,0.131000,0.000000,0.035000,0.093575,0.082333,0.089500,0.000000,0.000000,0.000000,0.000000,0.000000,0.079846,0.066000,0.000000,0.071000,0.000000,0.000000,0.041000,0.082775,0.085600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.200000,0.083238,0.093167,0.000000,0.035000,0.109000,0.000000,0.000000,0.081690,0.077731,0.126000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085427,0.068833,0.000000,0.032500,0.130000,0.000000,0.000000,0.085429,0.089500,0.101000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.250000,0.081028,0.083167,0.000000,0.000000,0.144000,0.000000,0.080000,0.078405,0.093500,0.053667,0.000000,0.000000,0.000000,0.000000,0.000000,0.074449,0.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.079318,0.067278,0.068200,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.300000,0.067224,0.071667,0.000000,0.000000,0.000000,0.000000,0.028667,0.066279,0.069067,0.092333,0.000000,0.000000,0.000000,0.000000,0.000000,0.075468,0.092875,0.000000,0.000000,0.120000,0.000000,0.005000,0.072116,0.078286,0.074667,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.350000,0.070021,0.070889,0.000000,0.000000,0.040500,0.000000,0.131000,0.071842,0.056956,0.132333,0.000000,0.000000,0.000000,0.000000,0.000000,0.088510,0.084467,0.000000,0.000000,0.009000,0.000000,0.080000,0.093873,0.081947,0.084200,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.400000,0.072750,0.060375,0.000000,0.000000,0.098000,0.000000,0.021000,0.078206,0.071966,0.060333,0.000000,0.000000,0.000000,0.000000,0.000000,0.068420,0.076250,0.000000,0.000000,0.108000,0.000000,0.048500,0.063118,0.060739,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.450000,0.069395,0.059545,0.000000,0.000000,0.070333,0.000000,0.026000,0.077224,0.059379,0.067286,0.000000,0.000000,0.000000,0.000000,0.000000,0.074820,0.072500,0.000000,0.000000,0.000000,0.000000,0.131000,0.083000,0.060929,0.051167,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.500000,0.078539,0.088500,0.000000,0.030000,0.037000,0.000000,0.101250,0.078488,0.080444,0.048600,0.000000,0.000000,0.000000,0.000000,0.000000,0.063356,0.043583,0.000000,0.030000,0.060000,0.000000,0.026000,0.068375,0.068821,0.055250,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.550000,0.078584,0.096667,0.000000,0.079000,0.089000,0.000000,0.088500,0.080317,0.067100,0.067000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069090,0.086000,0.000000,0.000000,0.000000,0.000000,0.049000,0.072975,0.063476,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.600000,0.087225,0.080714,0.000000,0.000000,0.061000,0.000000,0.093500,0.080568,0.086600,0.191500,0.000000,0.000000,0.000000,0.000000,0.000000,0.090274,0.098000,0.000000,0.000000,0.106000,0.000000,0.089000,0.085762,0.090609,0.105500,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.650000,0.071775,0.088857,0.000000,0.000000,0.000000,0.000000,0.068500,0.073978,0.053533,0.102500,0.000000,0.000000,0.000000,0.000000,0.000000,0.077633,0.077000,0.000000,0.079000,0.062000,0.000000,0.118333,0.074089,0.080000,0.092500,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.700000,0.073337,0.053125,0.000000,0.000000,0.037000,0.000000,0.000000,0.073878,0.085095,0.054500,0.000000,0.000000,0.000000,0.000000,0.000000,0.082633,0.087400,0.000000,0.000000,0.061667,0.000000,0.078333,0.084920,0.077087,0.124000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.750000,0.080733,0.043667,0.000000,0.048000,0.000000,0.000000,0.140000,0.089804,0.057357,0.070600,0.000000,0.000000,0.000000,0.000000,0.000000,0.078878,0.070556,0.000000,0.000000,0.000000,0.000000,0.089000,0.078840,0.080000,0.086000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.800000,0.073984,0.056500,0.000000,0.000000,0.000000,0.000000,0.058000,0.085933,0.064579,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081823,0.081286,0.000000,0.048000,0.000000,0.000000,0.000000,0.090844,0.076000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.850000,0.067610,0.083583,0.000000,0.069000,0.017000,0.000000,0.071000,0.070000,0.059828,0.056500,0.000000,0.000000,0.000000,0.000000,0.000000,0.071238,0.057833,0.000000,0.000000,0.000000,0.000000,0.000000,0.079940,0.058208,0.060750,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.900000,0.082770,0.070200,0.000000,0.000000,0.062500,0.000000,0.072667,0.089333,0.076680,0.075500,0.000000,0.000000,0.000000,0.000000,0.000000,0.074388,0.039750,0.000000,0.000000,0.028000,0.000000,0.099000,0.082583,0.062619,0.086333,0.000000,0.000000,0.000000,0.000000,0.000000
1523211783.950000,0.086951,0.065600,0.000000,0.000000,0.000000,0.000000,0.096667,0.095643,0.075217,0.147000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069540,0.076182,0.000000,0.069000,0.086000,0.000000,0.061000,0.069279,0.068042,0.065500,0.000000,0.000000,0.000000,0.000000,0.000000
1523211784.000000,0.078805,0.068000,0.000000,0.000000,0.000000,0.000000,0.081000,0.095229,0.068033,0.038400,0.000000,0.000000,0.000000,0.000000,0.000000,0.076500,0.071000,0.000000,0.000000,0.000000,0.000000,0.090000,0.084235,0.058846,0.127750,0.000000,0.000000,0.000000,0.000000,0.000000
1523211784.050000,0.065182,0.048571,0.000000,0.000000,0.009000,0.000000,0.046000,0.072140,0.066889,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073449,0.088250,0.000000,0.000000,0.009000,0.000000,0.086833,0.084659,0.053480,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000
