date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523211780.000000,14,14,4,4,0,0,1,0,1,0,0,0,0,0,4,4,2,2,1,4,0,0,0,0,0,0,0,0,1,0
1523211780.050000,8,7,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,2,0
1523211780.100000,14,9,5,2,0,0,0,1,0,0,0,0,0,0,6,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1
1523211780.150000,4,14,0,4,0,0,0,0,1,1,0,0,0,2,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1
1523211780.200000,13,10,6,2,0,0,0,0,0,0,0,0,0,0,3,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1523211780.250000,11,15,2,5,0,0,0,0,2,0,0,0,1,1,3,2,2,5,1,2,0,0,0,0,0,0,0,0,0,0
1523211780.300000,11,23,1,6,0,0,0,0,0,1,0,0,0,0,3,4,2,8,5,3,0,0,0,0,0,0,0,0,0,1
1523211780.350000,5,6,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1523211780.400000,4,10,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0
1523211780.450000,11,19,7,7,0,0,0,0,0,0,0,0,0,0,1,5,1,5,0,2,0,0,0,0,0,0,0,0,2,0
1523211780.500000,10,12,4,1,0,0,0,0,0,0,0,0,0,0,2,5,2,1,1,4,0,0,0,0,0,0,0,0,1,1
1523211780.550000,11,16,4,4,0,0,0,0,0,2,0,0,0,0,4,5,2,3,1,2,0,0,0,0,0,0,0,0,0,0
1523211780.600000,15,15,5,2,0,0,1,0,1,0,0,0,0,0,1,4,3,4,3,3,0,0,0,0,0,0,0,0,1,2
1523211780.650000,14,10,1,3,0,0,0,0,0,0,0,0,1,0,5,2,5,2,1,2,0,0,0,0,0,0,0,0,1,1
1523211780.700000,5,11,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,2,0,0,0,0,0,0,0,0,0,1
1523211780.750000,12,10,1,4,0,0,0,0,0,1,0,0,0,0,6,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0
1523211780.800000,8,9,1,2,0,0,0,1,1,0,0,0,0,0,3,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0
1523211780.850000,8,9,2,4,0,0,0,0,0,1,0,0,0,0,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0
1523211780.900000,13,9,3,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,2,0,0,0,0,0,0,0,0,2,0
1523211780.950000,9,13,2,5,0,0,0,1,1,0,0,0,1,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1523211781.000000,8,7,3,5,0,0,1,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
