date_time,total_http,SELECT_http,INSERT_http,UPDATE_http,DELETE_http,http_total_longReq,http_adjustLoad
1523137381.200000,0.219994,0.219994,0.000000,0.000000,0.000000,0.000000,0.219994
1523137381.250000,0.160007,0.160007,0.000000,0.000000,0.000000,0.000000,0.160007
1523137381.300000,0.220005,0.220005,0.000000,0.000000,0.000000,0.000000,0.220005
1523137381.350000,0.580005,0.580005,0.000000,0.000000,0.000000,0.000000,0.580005
1523137381.400000,0.539999,0.539999,0.000000,0.000000,0.000000,0.000000,0.539999
1523137381.450000,0.380003,0.380003,0.000000,0.000000,0.000000,0.000000,0.380003
1523137381.500000,0.860000,0.860000,0.000000,0.000000,0.000000,0.000000,0.860000
1523137381.550000,0.600009,0.600009,0.000000,0.000000,0.000000,0.000000,0.600009
1523137381.600000,1.700004,1.700004,0.000000,0.000000,0.000000,0.000000,1.700004
1523137381.650000,1.139999,1.139999,0.000000,0.000000,0.000000,0.000000,1.139999
1523137381.700000,1.580004,1.580004,0.000000,0.000000,0.000000,0.000000,1.580004
1523137381.750000,2.359995,2.359995,0.000000,0.000000,0.000000,0.000000,2.359995
1523137381.800000,3.799996,3.799996,0.000000,0.000000,0.000000,0.000000,3.799996
1523137381.850000,1.520009,1.520009,0.000000,0.000000,0.000000,0.000000,1.520009
1523137381.900000,1.440002,1.440002,0.000000,0.000000,0.000000,0.000000,1.440002
1523137381.950000,1.979991,1.979991,0.000000,0.000000,0.000000,0.000000,1.979991
1523137382.000000,1.560014,1.560014,0.000000,0.000000,0.000000,0.000000,1.560014
1523137382.050000,1.299994,1.299994,0.000000,0.000000,0.000000,0.000000,1.299994
1523137382.100000,1.859999,1.859999,0.000000,0.000000,0.000000,0.000000,1.859999
1523137382.150000,1.400009,1.400009,0.000000,0.000000,0.000000,0.000000,1.400009
1523137382.200000,1.660007,1.660007,0.000000,0.000000,0.000000,0.000000,1.660007
1523137382.250000,1.700013,1.700013,0.000000,0.000000,0.000000,0.000000,1.700013
1523137382.300000,1.820015,1.820015,0.000000,0.000000,0.000000,0.000000,1.820015
1523137382.350000,2.340004,2.340004,0.000000,0.000000,0.000000,0.000000,2.340004
1523137382.400000,1.419995,1.419995,0.000000,0.000000,0.000000,0.000000,1.419995
1523137382.450000,2.220000,2.220000,0.000000,0.000000,0.000000,0.000000,2.220000
1523137382.500000,1.600002,1.600002,0.000000,0.000000,0.000000,0.000000,1.600002
1523137382.550000,1.400014,1.400014,0.000000,0.000000,0.000000,0.000000,1.400014
1523137382.600000,2.179996,2.179996,0.000000,0.000000,0.000000,0.000000,2.179996
1523137382.650000,1.980016,1.980016,0.000000,0.000000,0.000000,0.000000,1.980016
1523137382.700000,1.160000,1.160000,0.000000,0.000000,0.000000,0.000000,1.160000
1523137382.750000,0.720009,0.720009,0.000000,0.000000,0.000000,0.000000,0.720009
1523137382.800000,0.779992,0.779992,0.000000,0.000000,0.000000,0.000000,0.779992
1523137382.850000,0.359997,0.359997,0.000000,0.000000,0.000000,0.000000,0.359997
1523137382.900000,0.480000,0.480000,0.000000,0.000000,0.000000,0.000000,0.480000
1523137382.950000,1.019993,1.019993,0.000000,0.000000,0.000000,0.000000,1.019993
1523137383.000000,0.420005,0.420005,0.000000,0.000000,0.000000,0.000000,0.420005
1523137383.050000,0.560002,0.560002,0.000000,0.000000,0.000000,0.000000,0.560002
1523137383.100000,0.180001,0.180001,0.000000,0.000000,0.000000,0.000000,0.180001
1523137383.150000,0.740008,0.740008,0.000000,0.000000,0.000000,0.000000,0.740008
1523137383.200000,0.479994,0.479994,0.000000,0.000000,0.000000,0.000000,0.479994
1523137383.250000,0.320005,0.320005,0.000000,0.000000,0.000000,0.000000,0.320005
1523137383.300000,0.220000,0.220000,0.000000,0.000000,0.000000,0.000000,0.220000
1523137383.350000,0.339998,0.339998,0.000000,0.000000,0.000000,0.000000,0.339998
1523137383.400000,1.060004,1.060004,0.000000,0.000000,0.000000,0.000000,1.060004
1523137383.450000,0.180003,0.180003,0.000000,0.000000,0.000000,0.000000,0.180003
1523137383.500000,1.460006,1.460006,0.000000,0.000000,0.000000,0.000000,1.460006
1523137383.550000,1.840005,1.840005,0.000000,0.000000,0.000000,0.000000,1.840005
1523137383.600000,1.759994,1.759994,0.000000,0.000000,0.000000,0.000000,1.759994
1523137383.650000,1.680004,1.680004,0.000000,0.000000,0.000000,0.000000,1.680004
1523137383.700000,1.620007,1.620007,0.000000,0.000000,0.000000,0.000000,1.620007
1523137383.750000,1.900008,1.900008,0.000000,0.000000,0.000000,0.000000,1.900008
1523137383.800000,1.219999,1.219999,0.000000,0.000000,0.000000,0.000000,1.219999
1523137383.850000,1.479984,1.479984,0.000000,0.000000,0.000000,0.000000,1.479984
1523137383.900000,1.680012,1.680012,0.000000,0.000000,0.000000,0.000000,1.680012
1523137383.950000,1.500002,1.500002,0.000000,0.000000,0.000000,0.000000,1.500002
1523137384.000000,2.399992,2.399992,0.000000,0.000000,0.000000,0.000000,2.399992
1523137384.050000,2.439986,2.439986,0.000000,0.000000,0.000000,0.000000,2.439986
1523137384.100000,1.760005,1.760005,0.000000,0.000000,0.000000,0.000000,1.760005
1523137384.150000,1.479999,1.479999,0.000000,0.000000,0.000000,0.000000,1.479999
1523137384.200000,1.340004,1.340004,0.000000,0.000000,0.000000,0.000000,1.340004
1523137384.250000,1.580006,1.580006,0.000000,0.000000,0.000000,0.000000,1.580006
1523137384.300000,1.500009,1.500009,0.000000,0.000000,0.000000,0.000000,1.500009
1523137384.350000,1.999984,1.999984,0.000000,0.000000,0.000000,0.000000,1.999984
1523137384.400000,1.340005,1.340005,0.000000,0.000000,0.000000,0.000000,1.340005
1523137384.450000,2.260001,2.260001,0.000000,0.000000,0.000000,0.000000,2.260001
1523137384.500000,1.640006,1.640006,0.000000,0.000000,0.000000,0.000000,1.640006
1523137384.550000,1.260005,1.260005,0.000000,0.000000,0.000000,0.000000,1.260005
1523137384.600000,1.819998,1.819998,0.000000,0.000000,0.000000,0.000000,1.819998
1523137384.650000,2.399997,2.399997,0.000000,0.000000,0.000000,0.000000,2.399997
1523137384.700000,1.839974,1.839974,0.000000,0.000000,0.000000,0.000000,1.839974
1523137384.750000,1.599991,1.599991,0.000000,0.000000,0.000000,0.000000,1.599991
1523137384.800000,1.779994,1.779994,0.000000,0.000000,0.000000,0.000000,1.779994
1523137384.850000,1.680005,1.680005,0.000000,0.000000,0.000000,0.000000,1.680005
1523137384.900000,1.359995,1.359995,0.000000,0.000000,0.000000,0.000000,1.359995
1523137384.950000,2.019978,2.019978,0.000000,0.000000,0.000000,0.000000,2.019978
1523137385.000000,1.440015,1.440015,0.000000,0.000000,0.000000,0.000000,1.440015
1523137385.050000,0.399998,0.399998,0.000000,0.000000,0.000000,0.000000,0.399998
1523137385.100000,0.919986,0.919986,0.000000,0.000000,0.000000,0.000000,0.919986
1523137385.150000,0.700006,0.700006,0.000000,0.000000,0.000000,0.000000,0.700006
1523137385.200000,0.559993,0.559993,0.000000,0.000000,0.000000,0.000000,0.559993
1523137385.250000,0.519996,0.519996,0.000000,0.000000,0.000000,0.000000,0.519996
1523137385.300000,0.839995,0.839995,0.000000,0.000000,0.000000,0.000000,0.839995
1523137385.350000,0.440013,0.440013,0.000000,0.000000,0.000000,0.000000,0.440013
1523137385.400000,0.720019,0.720019,0.000000,0.000000,0.000000,0.000000,0.720019
1523137385.450000,0.679999,0.679999,0.000000,0.000000,0.000000,0.000000,0.679999
1523137385.500000,0.399991,0.399991,0.000000,0.000000,0.000000,0.000000,0.399991
1523137385.550000,0.320005,0.320005,0.000000,0.000000,0.000000,0.000000,0.320005
1523137385.600000,0.399995,0.399995,0.000000,0.000000,0.000000,0.000000,0.399995
1523137385.650000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,0.400000
1523137385.700000,0.319996,0.319996,0.000000,0.000000,0.000000,0.000000,0.319996
1523137385.750000,0.640001,0.640001,0.000000,0.000000,0.000000,0.000000,0.640001
1523137385.800000,0.819997,0.819997,0.000000,0.000000,0.000000,0.000000,0.819997
1523137385.850000,0.240001,0.240001,0.000000,0.000000,0.000000,0.000000,0.240001
1523137385.900000,0.699989,0.699989,0.000000,0.000000,0.000000,0.000000,0.699989
1523137385.950000,0.379990,0.379990,0.000000,0.000000,0.000000,0.000000,0.379990
1523137386.000000,0.499997,0.499997,0.000000,0.000000,0.000000,0.000000,0.499997
1523137386.050000,1.380020,1.380020,0.000000,0.000000,0.000000,0.000000,1.380020
1523137386.100000,1.240019,1.240019,0.000000,0.000000,0.000000,0.000000,1.240019
1523137386.150000,0.480003,0.480003,0.000000,0.000000,0.000000,0.000000,0.480003
1523137386.200000,0.240011,0.240011,0.000000,0.000000,0.000000,0.000000,0.240011
1523137386.250000,1.239997,1.239997,0.000000,0.000000,0.000000,0.000000,1.239997
1523137386.300000,0.420010,0.420010,0.000000,0.000000,0.000000,0.000000,0.420010
1523137386.350000,0.859994,0.859994,0.000000,0.000000,0.000000,0.000000,0.859994
1523137386.400000,0.299997,0.299997,0.000000,0.000000,0.000000,0.000000,0.299997
1523137386.450000,0.480008,0.480008,0.000000,0.000000,0.000000,0.000000,0.480008
1523137386.500000,0.619988,0.619988,0.000000,0.000000,0.000000,0.000000,0.619988
1523137386.550000,1.439997,1.439997,0.000000,0.000000,0.000000,0.000000,1.439997
1523137386.600000,0.439996,0.439996,0.000000,0.000000,0.000000,0.000000,0.439996
1523137386.650000,0.380006,0.380006,0.000000,0.000000,0.000000,0.000000,0.380006
1523137386.700000,0.599994,0.599994,0.000000,0.000000,0.000000,0.000000,0.599994
1523137386.750000,0.619991,0.619991,0.000000,0.000000,0.000000,0.000000,0.619991
1523137386.800000,0.739998,0.739998,0.000000,0.000000,0.000000,0.000000,0.739998
1523137386.850000,0.700011,0.700011,0.000000,0.000000,0.000000,0.000000,0.700011
1523137386.900000,0.559995,0.559995,0.000000,0.000000,0.000000,0.000000,0.559995
1523137386.950000,0.739991,0.739991,0.000000,0.000000,0.000000,0.000000,0.739991
1523137387.000000,0.759999,0.759999,0.000000,0.000000,0.000000,0.000000,0.759999
1523137387.050000,1.259998,1.259998,0.000000,0.000000,0.000000,0.000000,1.259998
1523137387.100000,0.279994,0.279994,0.000000,0.000000,0.000000,0.000000,0.279994
1523137387.150000,2.820020,2.820020,0.000000,0.000000,0.000000,0.939999,1.880021
1523137387.200000,1.140001,1.140001,0.000000,0.000000,0.000000,1.000000,0.140001
1523137387.250000,1.820000,1.820000,0.000000,0.000000,0.000000,1.000000,0.820000
1523137387.300000,2.540014,2.540014,0.000000,0.000000,0.000000,1.000000,1.540014
1523137387.350000,1.439989,1.439989,0.000000,0.000000,0.000000,1.000000,0.439989
1523137387.400000,1.220004,1.220004,0.000000,0.000000,0.000000,1.000000,0.220004
1523137387.450000,2.740014,2.740014,0.000000,0.000000,0.000000,1.000000,1.740014
1523137387.500000,1.539994,1.539994,0.000000,0.000000,0.000000,1.000000,0.539994
1523137387.550000,1.179998,1.179998,0.000000,0.000000,0.000000,1.000000,0.179998
1523137387.600000,1.760005,1.760005,0.000000,0.000000,0.000000,1.000000,0.760005
1523137387.650000,1.139997,1.139997,0.000000,0.000000,0.000000,1.000000,0.139997
1523137387.700000,1.159991,1.159991,0.000000,0.000000,0.000000,1.000000,0.159991
1523137387.750000,1.339993,1.339993,0.000000,0.000000,0.000000,1.000000,0.339993
1523137387.800000,2.399995,2.399995,0.000000,0.000000,0.000000,1.000000,1.399995
1523137387.850000,1.300000,1.300000,0.000000,0.000000,0.000000,1.000000,0.300000
1523137387.900000,1.579991,1.579991,0.000000,0.000000,0.000000,1.000000,0.579991
1523137387.950000,1.660007,1.660007,0.000000,0.000000,0.000000,1.000000,0.660007
1523137388.000000,1.339990,1.339990,0.000000,0.000000,0.000000,1.000000,0.339990
1523137388.050000,1.459995,1.459995,0.000000,0.000000,0.000000,1.000000,0.459995
1523137388.100000,1.120006,1.120006,0.000000,0.000000,0.000000,1.000000,0.120006
1523137388.150000,1.180007,1.180007,0.000000,0.000000,0.000000,1.000000,0.180007
1523137388.200000,1.640006,1.640006,0.000000,0.000000,0.000000,1.000000,0.640006
1523137388.250000,2.019975,2.019975,0.000000,0.000000,0.000000,1.000000,1.019975
1523137388.300000,1.739992,1.739992,0.000000,0.000000,0.000000,1.000000,0.739992
1523137388.350000,1.400000,1.400000,0.000000,0.000000,0.000000,1.000000,0.400000
1523137388.400000,1.059996,1.059996,0.000000,0.000000,0.000000,1.000000,0.059996
1523137388.450000,1.420001,1.420001,0.000000,0.000000,0.000000,1.000000,0.420001
1523137388.500000,3.019982,3.019982,0.000000,0.000000,0.000000,1.000000,2.019982
1523137388.550000,2.359990,2.359990,0.000000,0.000000,0.000000,1.000000,1.359990
1523137388.600000,1.440007,1.440007,0.000000,0.000000,0.000000,1.000000,0.440007
1523137388.650000,1.260003,1.260003,0.000000,0.000000,0.000000,1.000000,0.260003
1523137388.700000,1.180006,1.180006,0.000000,0.000000,0.000000,1.000000,0.180006
1523137388.750000,2.159997,2.159997,0.000000,0.000000,0.000000,1.000000,1.159997
1523137388.800000,1.899987,1.899987,0.000000,0.000000,0.000000,1.000000,0.899987
1523137388.850000,1.179994,1.179994,0.000000,0.000000,0.000000,1.000000,0.179994
1523137388.900000,1.359995,1.359995,0.000000,0.000000,0.000000,1.000000,0.359995
1523137388.950000,1.660003,1.660003,0.000000,0.000000,0.000000,1.000000,0.660003
1523137389.000000,1.740004,1.740004,0.000000,0.000000,0.000000,1.000000,0.740004
1523137389.050000,1.279999,1.279999,0.000000,0.000000,0.000000,1.000000,0.279999
1523137389.100000,1.100002,1.100002,0.000000,0.000000,0.000000,1.000000,0.100002
1523137389.150000,1.600010,1.600010,0.000000,0.000000,0.000000,1.000000,0.600010
1523137389.200000,2.339973,2.339973,0.000000,0.000000,0.000000,1.000000,1.339973
1523137389.250000,2.399989,2.399989,0.000000,0.000000,0.000000,1.000000,1.399989
1523137389.300000,1.300002,1.300002,0.000000,0.000000,0.000000,1.000000,0.300002
1523137389.350000,1.339994,1.339994,0.000000,0.000000,0.000000,1.000000,0.339994
1523137389.400000,1.299997,1.299997,0.000000,0.000000,0.000000,1.000000,0.299997
1523137389.450000,1.940001,1.940001,0.000000,0.000000,0.000000,1.000000,0.940001
1523137389.500000,1.780005,1.780005,0.000000,0.000000,0.000000,1.000000,0.780005
1523137389.550000,1.839998,1.839998,0.000000,0.000000,0.000000,1.000000,0.839998
1523137389.600000,1.459991,1.459991,0.000000,0.000000,0.000000,1.000000,0.459991
1523137389.650000,1.079999,1.079999,0.000000,0.000000,0.000000,1.000000,0.079999
1523137389.700000,1.339997,1.339997,0.000000,0.000000,0.000000,1.000000,0.339997
1523137389.750000,1.780004,1.780004,0.000000,0.000000,0.000000,1.000000,0.780004
1523137389.800000,2.339993,2.339993,0.000000,0.000000,0.000000,1.000000,1.339993
1523137389.850000,1.219994,1.219994,0.000000,0.000000,0.000000,1.000000,0.219994
1523137389.900000,1.980005,1.980005,0.000000,0.000000,0.000000,1.000000,0.980005
1523137389.950000,4.059999,4.059999,0.000000,0.000000,0.000000,1.000000,3.059999
1523137390.000000,1.180001,1.180001,0.000000,0.000000,0.000000,1.000000,0.180001
1523137390.050000,1.580001,1.580001,0.000000,0.000000,0.000000,1.000000,0.580001
1523137390.100000,1.380003,1.380003,0.000000,0.000000,0.000000,1.000000,0.380003
1523137390.150000,2.839996,2.839996,0.000000,0.000000,0.000000,1.000000,1.839996
1523137390.200000,1.800012,1.800012,0.000000,0.000000,0.000000,1.000000,0.800012
1523137390.250000,1.320003,1.320003,0.000000,0.000000,0.000000,1.000000,0.320003
1523137390.300000,1.299997,1.299997,0.000000,0.000000,0.000000,1.000000,0.299997
1523137390.350000,1.420005,1.420005,0.000000,0.000000,0.000000,1.000000,0.420005
1523137390.400000,1.240001,1.240001,0.000000,0.000000,0.000000,1.000000,0.240001
1523137390.450000,1.539990,1.539990,0.000000,0.000000,0.000000,1.000000,0.539990
1523137390.500000,2.260012,2.260012,0.000000,0.000000,0.000000,1.000000,1.260012
1523137390.550000,1.520007,1.520007,0.000000,0.000000,0.000000,1.000000,0.520007
1523137390.600000,1.219998,1.219998,0.000000,0.000000,0.000000,1.000000,0.219998
1523137390.650000,1.839999,1.839999,0.000000,0.000000,0.000000,1.000000,0.839999
1523137390.700000,1.179999,1.179999,0.000000,0.000000,0.000000,1.000000,0.179999
1523137390.750000,1.619998,1.619998,0.000000,0.000000,0.000000,1.000000,0.619998
1523137390.800000,1.539994,1.539994,0.000000,0.000000,0.000000,1.000000,0.539994
1523137390.850000,1.339999,1.339999,0.000000,0.000000,0.000000,1.000000,0.339999
1523137390.900000,1.379996,1.379996,0.000000,0.000000,0.000000,1.000000,0.379996
1523137390.950000,1.580004,1.580004,0.000000,0.000000,0.000000,1.000000,0.580004
1523137391.000000,1.539994,1.539994,0.000000,0.000000,0.000000,1.000000,0.539994
1523137391.050000,1.800012,1.800012,0.000000,0.000000,0.000000,1.000000,0.800012
1523137391.100000,1.820006,1.820006,0.000000,0.000000,0.000000,1.000000,0.820006
1523137391.150000,1.840013,1.840013,0.000000,0.000000,0.000000,1.000000,0.840013
1523137391.200000,2.620008,2.620008,0.000000,0.000000,0.000000,1.000000,1.620008
1523137391.250000,2.160000,2.160000,0.000000,0.000000,0.000000,1.000000,1.160000
1523137391.300000,1.179998,1.179998,0.000000,0.000000,0.000000,1.000000,0.179998
1523137391.350000,1.919992,1.919992,0.000000,0.000000,0.000000,1.000000,0.919992
1523137391.400000,2.180001,2.180001,0.000000,0.000000,0.000000,1.000000,1.180001
1523137391.450000,2.999991,2.999991,0.000000,0.000000,0.000000,1.000000,1.999991
1523137391.500000,3.139987,3.139987,0.000000,0.000000,0.000000,1.000000,2.139987
1523137391.550000,1.380001,1.380001,0.000000,0.000000,0.000000,1.000000,0.380001
1523137391.600000,1.740004,1.740004,0.000000,0.000000,0.000000,1.000000,0.740004
1523137391.650000,1.720008,1.720008,0.000000,0.000000,0.000000,1.000000,0.720008
1523137391.700000,1.620002,1.620002,0.000000,0.000000,0.000000,1.000000,0.620002
1523137391.750000,2.080003,2.080003,0.000000,0.000000,0.000000,1.000000,1.080003
1523137391.800000,1.359988,1.359988,0.000000,0.000000,0.000000,0.279999,1.079989
1523137391.850000,1.220007,1.220007,0.000000,0.000000,0.000000,0.000000,1.220007
1523137391.900000,0.320004,0.320004,0.000000,0.000000,0.000000,0.000000,0.320004
1523137391.950000,0.520000,0.520000,0.000000,0.000000,0.000000,0.000000,0.520000
1523137392.000000,0.239997,0.239997,0.000000,0.000000,0.000000,0.000000,0.239997
1523137392.050000,0.679989,0.679989,0.000000,0.000000,0.000000,0.000000,0.679989
1523137392.100000,0.640001,0.640001,0.000000,0.000000,0.000000,0.000000,0.640001
1523137392.150000,0.699987,0.699987,0.000000,0.000000,0.000000,0.000000,0.699987
1523137392.200000,0.459997,0.459997,0.000000,0.000000,0.000000,0.000000,0.459997
1523137392.250000,0.339990,0.339990,0.000000,0.000000,0.000000,0.000000,0.339990
1523137392.300000,0.560026,0.560026,0.000000,0.000000,0.000000,0.000000,0.560026
1523137392.350000,1.039989,1.039989,0.000000,0.000000,0.000000,0.000000,1.039989
1523137392.400000,0.520005,0.520005,0.000000,0.000000,0.000000,0.000000,0.520005
1523137392.450000,0.320008,0.320008,0.000000,0.000000,0.000000,0.000000,0.320008
1523137392.500000,0.900002,0.900002,0.000000,0.000000,0.000000,0.000000,0.900002
1523137392.550000,0.340009,0.340009,0.000000,0.000000,0.000000,0.000000,0.340009
1523137392.600000,0.339994,0.339994,0.000000,0.000000,0.000000,0.000000,0.339994
1523137392.650000,0.699987,0.699987,0.000000,0.000000,0.000000,0.000000,0.699987
1523137392.700000,1.059985,1.059985,0.000000,0.000000,0.000000,0.000000,1.059985
1523137392.750000,0.239997,0.239997,0.000000,0.000000,0.000000,0.000000,0.239997
1523137392.800000,0.079999,0.079999,0.000000,0.000000,0.000000,0.000000,0.079999
1523137392.850000,1.059997,1.059997,0.000000,0.000000,0.000000,0.000000,1.059997
1523137392.900000,0.660001,0.660001,0.000000,0.000000,0.000000,0.000000,0.660001
1523137392.950000,0.379996,0.379996,0.000000,0.000000,0.000000,0.000000,0.379996
1523137393.000000,0.259994,0.259994,0.000000,0.000000,0.000000,0.000000,0.259994
1523137393.050000,0.239996,0.239996,0.000000,0.000000,0.000000,0.000000,0.239996
1523137393.100000,0.460002,0.460002,0.000000,0.000000,0.000000,0.000000,0.460002
1523137393.150000,0.480005,0.480005,0.000000,0.000000,0.000000,0.000000,0.480005
1523137393.200000,1.620000,1.620000,0.000000,0.000000,0.000000,0.000000,1.620000
1523137393.250000,1.159996,1.159996,0.000000,0.000000,0.000000,0.000000,1.159996
1523137393.300000,0.720001,0.720001,0.000000,0.000000,0.000000,0.000000,0.720001
1523137393.350000,0.339992,0.339992,0.000000,0.000000,0.000000,0.000000,0.339992
1523137393.400000,0.599998,0.599998,0.000000,0.000000,0.000000,0.000000,0.599998
1523137393.450000,1.299997,1.299997,0.000000,0.000000,0.000000,0.000000,1.299997
1523137393.500000,0.680000,0.680000,0.000000,0.000000,0.000000,0.000000,0.680000
1523137393.550000,0.159998,0.159998,0.000000,0.000000,0.000000,0.000000,0.159998
1523137393.600000,0.199997,0.199997,0.000000,0.000000,0.000000,0.000000,0.199997
1523137393.650000,1.059988,1.059988,0.000000,0.000000,0.000000,0.000000,1.059988
1523137393.700000,1.359988,1.359988,0.000000,0.000000,0.000000,0.000000,1.359988
1523137393.750000,0.380001,0.380001,0.000000,0.000000,0.000000,0.000000,0.380001
1523137393.800000,0.599999,0.599999,0.000000,0.000000,0.000000,0.000000,0.599999
1523137393.850000,0.420008,0.420008,0.000000,0.000000,0.000000,0.000000,0.420008
1523137393.900000,0.519991,0.519991,0.000000,0.000000,0.000000,0.000000,0.519991
1523137393.950000,0.820005,0.820005,0.000000,0.000000,0.000000,0.000000,0.820005
1523137394.000000,0.700005,0.700005,0.000000,0.000000,0.000000,0.000000,0.700005
1523137394.050000,1.040011,1.040011,0.000000,0.000000,0.000000,0.000000,1.040011
1523137394.100000,0.260000,0.260000,0.000000,0.000000,0.000000,0.000000,0.260000
1523137394.150000,0.220003,0.220003,0.000000,0.000000,0.000000,0.000000,0.220003
1523137394.200000,0.200003,0.200003,0.000000,0.000000,0.000000,0.000000,0.200003
1523137394.250000,0.339998,0.339998,0.000000,0.000000,0.000000,0.000000,0.339998
1523137394.300000,0.460011,0.460011,0.000000,0.000000,0.000000,0.000000,0.460011
1523137394.350000,0.339992,0.339992,0.000000,0.000000,0.000000,0.000000,0.339992
1523137394.400000,0.520007,0.520007,0.000000,0.000000,0.000000,0.000000,0.520007
1523137394.450000,0.440001,0.440001,0.000000,0.000000,0.000000,0.000000,0.440001
1523137394.500000,0.360007,0.360007,0.000000,0.000000,0.000000,0.000000,0.360007
1523137394.550000,0.320002,0.320002,0.000000,0.000000,0.000000,0.000000,0.320002
1523137394.600000,0.419993,0.419993,0.000000,0.000000,0.000000,0.000000,0.419993
1523137394.650000,0.699983,0.699983,0.000000,0.000000,0.000000,0.000000,0.699983
1523137394.700000,1.280002,1.280002,0.000000,0.000000,0.000000,0.000000,1.280002
1523137394.750000,1.099995,1.099995,0.000000,0.000000,0.000000,0.000000,1.099995
1523137394.800000,0.480006,0.480006,0.000000,0.000000,0.000000,0.000000,0.480006
1523137394.850000,0.759992,0.759992,0.000000,0.000000,0.000000,0.000000,0.759992
1523137394.900000,0.379998,0.379998,0.000000,0.000000,0.000000,0.000000,0.379998
1523137394.950000,0.740002,0.740002,0.000000,0.000000,0.000000,0.000000,0.740002
1523137395.000000,0.180011,0.180011,0.000000,0.000000,0.000000,0.000000,0.180011
1523137395.050000,0.659983,0.659983,0.000000,0.000000,0.000000,0.000000,0.659983
1523137395.100000,0.420005,0.420005,0.000000,0.000000,0.000000,0.000000,0.420005
1523137395.150000,0.680006,0.680006,0.000000,0.000000,0.000000,0.000000,0.680006
1523137395.200000,0.699978,0.699978,0.000000,0.000000,0.000000,0.000000,0.699978
1523137395.250000,0.220003,0.220003,0.000000,0.000000,0.000000,0.000000,0.220003
1523137395.300000,0.020003,0.020003,0.000000,0.000000,0.000000,0.000000,0.020003
1523137395.350000,0.299993,0.299993,0.000000,0.000000,0.000000,0.000000,0.299993
1523137395.400000,0.339994,0.339994,0.000000,0.000000,0.000000,0.000000,0.339994
1523137395.450000,0.620014,0.620014,0.000000,0.000000,0.000000,0.000000,0.620014
1523137395.500000,0.200003,0.200003,0.000000,0.000000,0.000000,0.000000,0.200003
1523137395.550000,0.360007,0.360007,0.000000,0.000000,0.000000,0.000000,0.360007
1523137395.600000,0.599997,0.599997,0.000000,0.000000,0.000000,0.000000,0.599997
1523137395.650000,0.599990,0.599990,0.000000,0.000000,0.000000,0.000000,0.599990
1523137395.700000,0.480005,0.480005,0.000000,0.000000,0.000000,0.000000,0.480005
1523137395.750000,0.500007,0.500007,0.000000,0.000000,0.000000,0.000000,0.500007
1523137395.800000,0.680008,0.680008,0.000000,0.000000,0.000000,0.000000,0.680008
1523137395.850000,0.880013,0.880013,0.000000,0.000000,0.000000,0.000000,0.880013
1523137395.900000,0.760001,0.760001,0.000000,0.000000,0.000000,0.000000,0.760001
1523137395.950000,0.139999,0.139999,0.000000,0.000000,0.000000,0.000000,0.139999
1523137396.000000,0.380015,0.380015,0.000000,0.000000,0.000000,0.000000,0.380015
1523137396.050000,0.459991,0.459991,0.000000,0.000000,0.000000,0.000000,0.459991
1523137396.100000,0.239999,0.239999,0.000000,0.000000,0.000000,0.000000,0.239999
